 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	4.766193e-07	0.0011457676	0.00015486845	0.008089638	0.076097146	0.054945234	0.027703289	0.0009840869	0.00043061376	0.00015743378	0.82761544	0.0026759903
a3	2.9624382e-05	0.0013967343	0.0017459419	0.0017269437	0.014532877	0.044451814	0.07153705	0.1256983	0.17572704	0.033623245	0.44310853	0.08642188
a31	5.982052e-08	4.353123e-06	0.00037556505	0.007602445	0.32342684	0.17791446	0.05365117	0.08392987	0.058595955	0.00014001117	0.27266496	0.021694392
a7	9.9637624e-08	3.7965904e-06	1.7308968e-05	7.5430195e-05	0.006255987	0.0030163277	0.005059464	0.080155365	0.062343944	0.00019837952	0.83805066	0.0048232507
a20	5.166328e-09	1.0664733e-06	6.1089406e-05	0.0007043008	0.03379722	0.027262274	0.036620174	0.11704165	0.035502393	1.522442e-05	0.74328333	0.005711296
a24	2.1876764e-11	5.089264e-08	1.2262658e-06	4.3499225e-05	0.0033723458	0.003593334	0.015683021	0.057212885	0.012111518	3.397311e-06	0.9054302	0.0025484513
a31	1.502658e-13	4.6879743e-11	1.4300965e-09	2.4580137e-07	4.7848476e-05	8.241812e-05	0.002182367	0.01427697	0.0022548542	1.5159069e-06	0.9788086	0.0023450856
a20	3.4262173e-11	1.3624282e-08	1.3340883e-07	8.212346e-07	1.0648918e-05	6.3496573e-06	0.00010172277	0.0034651821	0.0040190956	1.0921699e-05	0.9910471	0.0013379569
a31	1.0559674e-13	2.6460423e-13	4.2609343e-09	2.9364034e-07	5.402109e-05	0.000106554304	0.0073796893	0.08853496	0.012808773	4.361104e-06	0.88725096	0.0038603984
a28	1.8491911e-11	3.887694e-07	4.8383345e-06	9.4981704e-05	0.001594863	0.0019027245	0.005828125	0.06758183	0.21334006	0.00024581814	0.70373297	0.005673321
a31	4.1168154e-12	6.5377326e-13	2.9764976e-07	1.0618345e-05	0.0005656929	0.00028312576	0.0047982726	0.2522159	0.17693388	3.9305082e-06	0.56328714	0.0019011456
a3	1.515941e-12	3.354114e-08	3.1056513e-06	0.00012210356	0.0019593686	0.0009610878	0.0014461883	0.014023656	0.10501782	4.6777383e-05	0.86220855	0.014211198
a31	5.4811472e-12	3.8391118e-12	5.064124e-07	1.7894024e-05	0.0006815781	0.00023987374	0.002493845	0.0752261	0.097305164	1.7218323e-06	0.8222183	0.0018150085
a35	3.859597e-12	1.5084737e-08	4.355977e-06	0.00025301822	0.0056317635	0.0010222973	0.0013540577	0.01062767	0.057421584	3.0336583e-05	0.89655674	0.027098136
a31	3.6011623e-12	6.14419e-12	7.2457635e-07	6.215138e-05	0.0060383156	0.0017453351	0.0062171393	0.04699248	0.09564599	1.0038959e-06	0.8373224	0.00597449
a20	1.5325782e-11	1.5286707e-09	1.1247063e-06	7.628761e-05	0.002439523	0.00015291937	0.00012999553	0.001178744	0.008983898	6.1647484e-06	0.9119728	0.07505856
a0	2.6785708e-13	1.2729909e-14	8.498615e-08	5.2462165e-06	0.00025838413	0.00011882843	0.00065625756	0.020947957	0.07281217	1.04439685e-07	0.88455236	0.020648558
a31	4.799155e-13	4.8515873e-13	1.5255408e-08	1.0448135e-06	0.000106970496	0.00057464535	0.0035243756	0.025420059	0.13625102	1.1151089e-05	0.7940198	0.040090803
a38	1.1877358e-13	1.5840685e-11	5.3421134e-09	3.7475832e-07	1.6616643e-05	8.406358e-06	1.6849866e-05	0.00033426448	0.0052190167	1.4882439e-05	0.70529103	0.28909856
a8	3.0290305e-13	1.8927282e-11	1.4790164e-09	1.4154888e-07	1.374064e-05	2.991262e-05	0.00014040737	0.0025873703	0.02493974	0.00012360292	0.8285071	0.14365791
a31	7.764488e-14	1.2638497e-12	4.3532744e-10	2.8772979e-08	5.1506563e-06	2.3767021e-05	0.00022503504	0.005418811	0.042539936	0.00020550635	0.7870719	0.16450985
a46	3.5740043e-15	1.3460863e-13	1.1190456e-10	6.625228e-09	8.6166096e-07	1.972497e-06	1.1858199e-05	0.00036775	0.0048470907	2.00715e-05	0.616332	0.3784184
a31	2.7701957e-14	1.762844e-13	2.4678426e-10	1.3408332e-08	2.1728554e-06	1.0790675e-05	0.00012228049	0.0031236308	0.025630128	7.632979e-05	0.77502984	0.19600485
</S>	2.8797907e-15	1.0212924e-13	9.107708e-11	5.667842e-09	6.354072e-07	1.3605124e-06	7.872183e-06	0.00022659698	0.0031902893	1.4526671e-05	0.50825894	0.48829982
