 	nella	pasta	metti	sale	vuole	il	sale	</S>
a28	0.00032420724	0.0011519016	0.00037450003	0.005792995	0.08038759	0.09292916	0.11932977	0.6997099
a31	6.921089e-05	0.008672588	0.00012780678	0.2606771	0.39481393	0.11070601	0.06511647	0.15981686
a7	0.0015884817	0.043587863	0.00020567628	0.045943864	0.14289826	0.07649304	0.094551474	0.59473133
a46	5.699403e-06	0.0014798377	6.5785076e-07	0.027427914	0.09296086	0.22298045	0.09436579	0.5607788
a10	1.4712838e-08	5.866828e-06	2.0372777e-07	0.0007012292	0.005241549	0.10243657	0.060257398	0.83135724
a14	1.0706287e-10	1.0519084e-08	4.5454733e-08	1.1753468e-06	0.00019781268	0.057118803	0.06854759	0.8741346
a31	1.01014516e-10	8.691772e-10	5.4562044e-09	4.337679e-09	2.3534587e-06	0.0039898944	0.0263292	0.9696786
a0	3.193554e-10	2.3890369e-08	3.7119663e-09	4.431524e-08	3.3794458e-07	3.8777587e-05	0.004369416	0.9955914
a20	6.648655e-10	4.2491317e-09	6.150807e-10	1.9523666e-10	4.626153e-08	0.00015521777	0.016898954	0.9829457
a31	2.2344526e-09	7.423207e-09	2.923605e-10	8.112815e-11	5.598673e-09	1.3881154e-05	0.004283692	0.99570245
a10	5.114091e-12	1.9805171e-10	1.6260115e-11	2.87052e-11	4.617884e-10	4.5798547e-08	8.573102e-05	0.9999143
a0	3.3769248e-11	3.8822692e-10	1.2549519e-11	1.4270517e-11	2.307992e-09	1.1025921e-05	0.0034594275	0.9965295
a18	3.6683896e-13	2.3803903e-11	2.436829e-12	1.1355421e-11	1.2018139e-09	4.5470537e-07	0.0003060824	0.9996935
a17	7.6603524e-13	9.037566e-11	2.4505085e-12	4.4794718e-10	2.20297e-08	2.6047376e-06	0.00031166364	0.99968576
a8	7.0262763e-12	6.6079897e-10	2.4607517e-11	1.0456505e-08	2.9483212e-07	3.2001044e-05	0.0013229998	0.99864465
</S>	4.9983286e-12	6.218424e-11	5.3576184e-12	7.4455025e-11	1.1184243e-08	2.490161e-06	0.00019030194	0.9998072
