 	la	casa	la	costruisce	il	mastro	</S>
a20	8.207792e-08	2.7213725e-06	0.00012067085	4.080911e-06	0.0153808165	0.0058861338	0.97860545
a17	0.0022791252	0.013578184	0.02280532	0.10929467	0.31722665	0.04197327	0.4928428
a10	2.2967211e-07	6.5332256e-06	0.0020802636	0.0002788528	0.21556647	0.0011276281	0.78094006
a24	2.3019366e-09	1.8358725e-06	0.0011141807	0.0004114266	0.53361005	0.001354228	0.4635083
a46	4.573983e-12	1.2025051e-08	0.00021033335	5.4738226e-05	0.65164953	0.0004920919	0.3475933
a8	3.6372402e-12	1.6194885e-09	3.0529678e-05	6.608307e-06	0.40454844	0.00030526318	0.59510916
a14	3.3932624e-14	1.0078481e-11	1.756054e-06	1.4847647e-07	0.2519364	9.058342e-05	0.7479711
a31	1.10649455e-14	2.271339e-12	5.4952388e-08	1.153595e-08	0.16821265	1.3246022e-05	0.83177406
a20	1.6676715e-14	1.37538834e-11	2.4030878e-06	1.1812185e-08	0.035423335	2.4369549e-05	0.96454984
a41	1.3497073e-13	4.770679e-11	1.9507783e-07	1.1141088e-08	0.09661038	4.3539208e-06	0.9033851
a29	5.8336955e-15	8.960626e-12	7.458033e-07	7.035188e-10	0.045255393	2.6686612e-07	0.95474356
a31	1.2511276e-14	3.179467e-11	2.475238e-06	4.765e-09	0.112824365	1.3749644e-06	0.88717175
a30	1.6097368e-16	8.084036e-13	2.4995593e-06	2.8650056e-09	0.123271585	3.0159988e-06	0.8767229
a31	6.959024e-14	4.0485993e-11	4.6993836e-07	3.6206767e-08	0.1213846	1.1030364e-05	0.8786038
a28	4.122281e-17	6.1878494e-14	1.0996092e-07	8.5315083e-10	0.025468297	1.2921956e-06	0.97453034
a31	8.3283366e-16	1.9275258e-12	2.4532568e-07	4.3502062e-08	0.061730754	0.00017631894	0.9380926
a17	2.0649308e-16	5.351803e-13	1.5688636e-07	1.2633848e-08	0.05334536	6.891641e-05	0.94658554
a20	1.0430857e-14	6.8345676e-11	8.9452415e-06	4.3257907e-07	0.08328442	0.0073587485	0.9093474
a31	7.002021e-15	1.5564522e-11	1.8531348e-06	1.3322035e-07	0.04720957	0.003891052	0.9488974
a20	1.0829904e-15	3.138765e-13	5.8905756e-09	1.9968072e-09	0.026749736	7.602006e-05	0.9731742
a29	5.4974365e-15	7.449671e-12	4.158915e-07	2.138837e-08	0.023562297	0.0021207917	0.97431654
a31	5.849188e-15	7.509171e-12	4.968632e-07	2.6592117e-08	0.033320945	0.0014056168	0.96527296
</S>	6.9676613e-15	8.934079e-13	2.6801292e-09	2.6192215e-10	0.0061701033	7.475062e-05	0.9937551
