 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
a31	6.455211e-08	0.0005812032	0.002254322	0.089792676	0.016110074	0.007830236	0.08434405	0.00088679633	0.0008484249	0.13549604	0.41930285	0.047583	0.08160596	0.11336429
a20	8.1417775e-06	4.548049e-07	3.6766338e-05	0.00014574731	6.451767e-06	7.3055758e-06	0.00031142065	8.838137e-06	1.46696175e-05	0.69231	0.19298746	0.0536728	0.041834276	0.018655611
a13	4.7024225e-09	3.5507547e-08	4.928605e-05	0.00013038976	4.1652993e-06	5.0347044e-06	0.00041725914	8.769809e-06	2.1061487e-05	0.90625864	0.07484067	0.0034428183	0.0019231923	0.012898675
a31	7.159326e-11	1.3847469e-07	3.9889022e-05	5.18156e-05	1.1354485e-06	1.0553217e-06	0.00014402518	5.136257e-05	0.000219047	0.8342887	0.14470801	0.0039814995	0.0026045812	0.013908745
a28	9.252307e-08	0.00027136103	0.0030540784	0.01609227	0.00091487454	0.0001948304	0.0038866743	0.00770303	0.003976536	0.17543848	0.14179307	0.023466514	0.27959532	0.34361288
a31	2.5054387e-11	7.085446e-08	0.0002539179	0.004397202	0.00018721857	5.8285215e-05	0.0004445849	0.00020182278	0.0031057387	0.13873722	0.65880424	0.107368685	0.042229474	0.04421152
a21	4.7326942e-09	9.4403595e-07	0.009004201	0.16393119	0.12836812	0.019007828	0.030286454	0.0034771448	0.00369851	0.00325065	0.0062712273	0.018108504	0.3387386	0.2758566
a31	5.835091e-12	1.2670854e-09	0.00022843797	0.061300613	0.014578206	0.002579137	0.005203788	2.6490663e-05	0.0010555554	0.073768206	0.42254603	0.13011363	0.07540253	0.21319737
a20	1.622473e-10	2.9808296e-09	0.0075692264	0.2724736	0.42793572	0.035615712	0.023652216	6.6295084e-05	0.00025919435	0.00023746956	0.00027596398	0.0008708479	0.081275836	0.14976797
a28	1.0183128e-12	2.6271551e-11	4.9791077e-05	0.030945722	0.04619326	0.0072610425	0.03809165	1.1017144e-06	0.00019766096	0.092248306	0.3374252	0.105856165	0.083129324	0.25860077
a27	4.838516e-14	7.1199996e-13	2.4635451e-06	0.0022689064	0.01059001	0.0020660423	0.023815177	1.27036e-08	2.8499417e-05	0.026744192	0.050668005	0.032497402	0.049926624	0.8013927
a17	6.648325e-14	1.3644443e-13	1.4240624e-06	0.0005756043	0.0012071272	0.00021160935	0.010646528	6.401958e-09	1.7626622e-05	0.021584915	0.090974696	0.05666942	0.100392155	0.71771884
a4	2.8785909e-15	1.5239237e-14	4.692606e-08	2.8419936e-05	0.00030507578	3.703132e-05	0.001867241	1.5967509e-10	9.524894e-07	0.0006844608	0.0018187944	0.0021345792	0.02113882	0.97198457
a13	9.367543e-14	1.547636e-11	2.2289045e-05	0.026009364	0.064915106	0.006261738	0.0028246888	1.8436048e-06	0.00022911748	0.003168453	0.041138135	0.113325536	0.49127015	0.25083357
a31	7.5303137e-13	9.7777e-13	3.0180194e-05	0.009732545	0.053847898	0.005952555	0.11350206	4.4552056e-08	0.0001027595	0.08820426	0.11659276	0.02806869	0.0668498	0.5171164
a18	6.206094e-15	7.109926e-14	1.0900536e-06	0.00121654	0.018920068	0.0010893166	0.0032051313	1.1907227e-09	2.9248374e-06	0.00024076412	0.00018891807	0.00011374822	0.010975827	0.9640457
a36	2.773463e-13	1.0373408e-12	1.1407091e-05	0.0051762867	0.070734456	0.005603187	0.09844897	3.2165268e-08	3.2519216e-05	0.028454935	0.05540411	0.01468996	0.066550724	0.6548934
a46	4.252234e-14	1.3470604e-12	1.541355e-06	0.0063003926	0.14111207	0.009954252	0.0360251	5.4355652e-08	3.718983e-05	0.008163647	0.030530166	0.023427704	0.15370566	0.5907421
a31	5.51277e-14	6.16018e-13	1.116613e-06	0.0018818845	0.07005857	0.005518779	0.075531356	3.834024e-08	2.7350292e-05	0.017586948	0.043731496	0.016469197	0.086099744	0.6830936
a20	1.1598176e-14	1.4545048e-13	3.47333e-07	0.00042195473	0.020914137	0.0014660312	0.023698268	5.0340443e-09	1.0899342e-05	0.002654318	0.0039421176	0.0017820392	0.032450363	0.9126595
a8	3.8170145e-13	9.527105e-14	2.741714e-06	0.0018694854	0.006883542	0.00088102435	0.013845259	4.28949e-09	4.7199946e-06	0.017410737	0.029451087	0.009200161	0.051845435	0.86860585
a31	4.551336e-15	3.6738682e-14	5.973973e-08	6.429804e-05	0.0033183412	0.00023621455	0.009075324	5.148389e-10	3.5656003e-06	0.0012876149	0.0026610047	0.001405312	0.024929363	0.957019
a24	3.4378596e-15	2.866956e-14	6.1270214e-08	9.126472e-05	0.0055914447	0.00047155775	0.011670722	8.802882e-10	6.7284145e-06	0.0017957984	0.0018015921	0.0007691702	0.014865595	0.9629361
a46	1.4083277e-15	1.9946552e-15	1.0131678e-08	4.276826e-06	1.996302e-05	3.3046952e-06	4.359476e-05	1.10689236e-11	2.2821377e-08	2.310615e-05	5.9035254e-05	0.000106108826	0.0043347785	0.9954058
</S>	2.5702482e-15	1.16613304e-14	9.219675e-09	9.916823e-06	0.0003658566	3.345128e-05	0.0014787976	1.13421134e-10	7.7953734e-07	0.0003266752	0.0006187039	0.00028783764	0.007579279	0.9892987
