 	io	nella	mia	vita	ho	sempre	lavorato	</S>
a8	1.8608312e-06	2.9048897e-05	0.00057784846	0.012257957	0.0059699644	0.0029809156	0.9214341	0.05674819
a31	2.1282917e-06	8.62096e-05	0.0033495172	0.02460499	0.21933116	0.31112358	0.2982908	0.14321166
a29	1.813089e-07	7.244542e-06	0.0006818451	0.0008093548	0.049559753	0.73753947	0.16969709	0.041705113
a10	2.9345656e-10	4.8062047e-06	0.0004768921	0.016058432	0.22261076	0.65384746	0.08926115	0.017740415
a24	1.1505373e-11	3.5194526e-07	8.3283885e-05	0.012631873	0.29015228	0.5558002	0.12954539	0.011786607
a31	3.0691378e-13	2.4193731e-09	1.8831815e-06	6.8906884e-05	0.07270765	0.8945211	0.028334307	0.0043662046
a24	9.412345e-09	4.376367e-05	0.0002259113	0.00077915867	0.030730717	0.070558175	0.84241647	0.055245757
a16	1.1180441e-12	1.765851e-09	7.920844e-07	5.73786e-05	0.07009006	0.7949671	0.13061714	0.004267561
a31	8.5618e-14	9.42628e-11	2.0494808e-07	2.4071918e-05	0.052640952	0.8848023	0.0589325	0.003599961
a20	2.4735837e-13	1.3767492e-07	0.000109015455	0.0004001601	0.004795075	0.008495964	0.77360183	0.21259777
a31	1.3597478e-13	5.464115e-10	5.8307364e-07	2.8438335e-06	0.073512554	0.6505607	0.2641758	0.011747558
a11	6.9684526e-14	1.0972964e-08	2.351414e-05	0.00014652911	0.002027589	0.0034893753	0.27777004	0.716543
a17	4.5113365e-13	4.3717288e-09	3.4051918e-06	5.4971268e-05	0.10014874	0.07222221	0.7867441	0.04082659
a11	1.09392584e-13	6.0502847e-10	4.356675e-07	3.930958e-05	0.014328623	0.01963982	0.825163	0.14082882
a17	3.061886e-13	2.1100144e-11	1.4991945e-08	8.446009e-07	0.0059590987	0.005495441	0.5617522	0.4267924
a31	1.2306011e-14	2.9027707e-12	2.6592943e-09	1.6054263e-06	0.001350095	0.0051468923	0.65212625	0.34137508
a20	1.8388452e-15	8.7050315e-12	1.2733709e-08	2.1933226e-06	0.0003885971	0.002018391	0.35705036	0.6405405
a31	3.0004113e-13	7.481739e-12	3.706887e-09	4.6360647e-08	0.0038712656	0.0049276445	0.69726825	0.29393277
a20	2.0188292e-16	3.7887418e-13	1.771384e-09	1.985444e-07	7.912429e-05	0.00033881242	0.08067992	0.9189019
a8	2.2015633e-13	8.587417e-12	5.7096696e-09	1.8186257e-07	0.0060541425	0.0049880915	0.691854	0.2971036
a31	3.022993e-15	1.3750198e-12	1.2676457e-09	6.4450995e-07	0.0007227803	0.0046979203	0.47139314	0.52318555
a24	1.0654283e-15	2.317713e-12	1.7741018e-09	4.7525586e-07	0.00024751519	0.00129326	0.19231471	0.80614406
a31	9.3414697e-14	2.049855e-13	4.4339494e-11	8.702007e-11	1.0313604e-05	6.53516e-05	0.062075578	0.9378487
a10	9.4512836e-17	5.899914e-14	2.1664083e-10	2.3661308e-08	2.2249278e-05	5.902119e-05	0.030048838	0.96987
a31	4.0200547e-13	2.7359415e-11	1.37933265e-08	2.1821798e-07	0.01105265	0.025939088	0.6479666	0.3150414
a11	1.9020684e-15	7.551258e-12	8.909559e-09	3.6040817e-07	4.4226155e-05	3.571774e-05	0.019854693	0.9800649
a46	1.0789953e-13	6.2410723e-12	2.6047138e-09	7.97903e-08	0.0037139375	0.0012785925	0.56971246	0.42529494
a6	8.3338055e-15	1.7928527e-11	3.6810568e-09	4.0953387e-07	0.0005406602	0.0039593936	0.3865259	0.6089736
a31	8.622485e-15	3.212516e-13	9.758879e-11	8.189191e-09	0.0005887896	0.0015909339	0.5510026	0.44681767
a26	7.8059253e-16	8.0073133e-13	3.3198921e-10	6.7895556e-08	0.00015972083	0.0008594017	0.197291	0.8016898
a31	2.5178446e-13	1.2682634e-13	9.7541775e-12	5.0800444e-11	6.6061352e-06	3.160725e-05	0.08530405	0.9146578
a8	4.506104e-16	1.4639947e-13	1.5477022e-10	4.1573276e-08	5.6667024e-05	0.00016415924	0.10022549	0.8995537
</S>	4.669797e-15	1.5969753e-12	5.760211e-10	8.4232305e-08	0.00046875278	0.0019924603	0.3384669	0.6590718
