 	le	canzone	si	scrivono	alla	notte	</S>
a20	3.955792e-08	0.0021510685	0.0015665304	0.9538171	0.0020986078	0.03939511	0.00097146735
a31	0.00011199996	0.0011387474	0.73315674	0.23396409	0.012468205	0.010846995	0.008313214
a0	0.000304136	0.013050573	0.8740572	0.11202361	0.00021329927	0.00012809489	0.00022320465
a20	6.710292e-09	0.0011382237	0.20035997	0.75673854	0.0054369033	0.012906114	0.023420274
a31	5.7421887e-11	7.218871e-05	0.014663406	0.49759057	0.037129793	0.19388585	0.2566582
a13	1.7351893e-09	0.01336642	0.20646888	0.14530036	0.2942961	0.29163003	0.048938308
a38	5.0680223e-13	1.5520587e-05	2.5806157e-05	0.17049946	0.15593003	0.59293264	0.0805965
a31	8.366816e-15	4.9127275e-06	0.0007047671	0.54864824	0.19245052	0.22750305	0.030688552
a20	2.0110457e-15	1.2474545e-06	6.840945e-05	0.49589995	0.08632876	0.38792846	0.029773155
a31	6.870713e-15	1.0563979e-07	1.0208915e-08	0.039017554	0.02290256	0.8771795	0.060900226
a20	5.2477284e-17	4.065798e-08	1.044021e-06	0.76668084	0.01149803	0.20367326	0.018146766
a33	6.716076e-16	8.95799e-09	4.151216e-10	0.033668883	0.0028605766	0.8645088	0.0989618
a31	5.8298366e-16	3.6653773e-08	4.892036e-06	0.79230064	0.013048765	0.12573126	0.06891437
a28	1.35492135e-17	2.7236176e-09	7.0796105e-08	0.4724941	0.0023586848	0.3194952	0.20565195
a31	4.0773445e-16	1.0503249e-09	7.842566e-11	0.00624674	0.0012480522	0.904112	0.08839321
a0	4.5870155e-18	1.4448204e-10	1.188355e-09	0.57109475	0.00027863382	0.19266178	0.23596479
a31	1.2476447e-16	1.5169024e-10	9.987273e-11	0.009657707	0.0014828983	0.9207355	0.068123996
a3	4.449239e-18	4.4439818e-10	1.9373612e-08	0.27817348	0.0006943889	0.23834261	0.48278952
a31	2.2080655e-17	3.2517083e-10	5.8182945e-11	0.012633196	0.000787212	0.8858155	0.100764096
a46	3.537925e-18	3.901038e-10	6.147167e-09	0.06257575	0.00033690108	0.17730795	0.7597794
a31	5.7291264e-17	1.125523e-09	3.4288135e-08	0.035240225	0.004284961	0.789263	0.17121172
a39	1.0095222e-18	1.3185203e-10	1.1059562e-09	0.018385941	0.0001716953	0.15017179	0.8312706
a35	3.708894e-17	8.447481e-11	3.368974e-11	0.0024320318	0.0008780286	0.88371044	0.11297952
a31	2.9571598e-16	7.906114e-10	1.7916493e-08	0.009930602	0.00818015	0.78128046	0.20060885
</S>	3.974033e-18	4.2557305e-11	7.155615e-10	0.006007447	0.0006116619	0.23919803	0.7541828
