 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a33	6.9511952e-06	3.6989518e-06	0.0001196151	0.00026808205	0.053907454	0.04032211	0.0004992861	0.06360469	0.32390666	0.05765099	0.4597105
a31	7.329384e-05	5.9539358e-05	1.0808965e-05	0.00016410483	0.0015325821	0.016355004	2.8609498e-05	0.28213188	0.24998982	0.40878603	0.040868387
a7	7.5002674e-08	4.134921e-08	9.916171e-08	0.00018849119	7.139568e-05	0.005856691	2.6007563e-06	0.017587282	0.25494796	0.70907813	0.012267185
a0	4.3363086e-09	2.4730374e-08	2.2037591e-07	0.0011996095	0.00030689812	0.10917357	7.361468e-05	0.26305363	0.4531439	0.16398954	0.009058976
a31	1.6077372e-11	3.501332e-09	2.0790438e-07	0.0005238685	5.009356e-05	0.034765027	2.83576e-05	0.17678751	0.57577884	0.20180932	0.010256715
a37	7.297931e-10	4.957882e-07	2.0145367e-06	5.731429e-05	4.6772648e-06	0.0008433285	1.3507113e-05	0.009105212	0.1068328	0.8400803	0.043060314
a8	7.970574e-15	4.5867032e-11	1.182738e-07	1.5321234e-07	1.6860777e-06	0.00026656096	5.3381564e-06	0.03744567	0.82254344	0.13115007	0.008586951
a37	8.118173e-14	5.608813e-10	5.0938644e-07	8.754032e-06	1.186749e-06	0.00021585765	3.4688375e-05	0.010907663	0.7203746	0.24010162	0.028355129
a31	2.0680095e-16	2.1368402e-12	7.366365e-09	6.6348456e-08	2.765491e-06	0.0006330933	1.7654332e-06	0.016884694	0.94636726	0.018847613	0.0172627
a17	1.2496001e-10	2.4953187e-07	0.00078142673	0.0003575107	0.0012883802	0.009957364	9.519549e-05	0.0054395236	0.13663581	0.5605945	0.28485006
a37	4.7350256e-14	3.31762e-10	2.9582052e-06	5.2444045e-07	0.00025061183	0.012820879	4.6950163e-06	0.020145828	0.88549614	0.070073515	0.011204955
a31	1.2715015e-14	1.3672011e-10	1.3937201e-06	1.1454762e-07	0.00015213806	0.0070136823	6.803938e-07	0.007611323	0.80834615	0.059236556	0.117638014
a14	1.9143675e-12	5.2954436e-09	0.00018770329	9.695616e-05	0.0010376974	0.0039746757	3.6151246e-07	7.443187e-05	0.0017138099	0.008868159	0.98404616
a3	3.215132e-14	1.1651442e-09	2.8748002e-05	7.013711e-07	0.0007847048	0.04220541	3.9317996e-07	0.010981732	0.6919603	0.11826755	0.13577056
a11	4.5452843e-15	3.389161e-10	6.337212e-06	1.5576891e-08	6.318761e-05	0.006931398	2.1988694e-08	0.0021659937	0.16447146	0.07773701	0.74862456
a35	1.0139642e-15	3.9266167e-11	3.1821102e-07	7.119131e-10	6.221076e-06	0.0009826745	4.3591832e-09	0.0007529865	0.040900204	0.022262407	0.9350952
a8	2.4115195e-15	1.475027e-11	6.4926513e-07	1.7419584e-08	2.6139273e-06	0.00015872381	4.513602e-08	0.00037008995	0.013777433	0.03246932	0.95322114
a23	1.960897e-15	2.1806779e-11	7.141391e-07	2.4841587e-08	6.417116e-06	0.0004607097	9.757489e-08	0.0008305141	0.020899883	0.026933178	0.9508684
a31	9.151375e-16	1.915181e-11	1.0730583e-06	4.8544507e-08	9.392828e-06	0.00057130295	8.68548e-08	0.000670213	0.017976716	0.013835517	0.9669356
