 	le	melanzane	vogliono	girate	</S>
a31	3.0742679e-06	0.029259715	0.33964983	0.46306235	0.16802505
a35	0.00085798977	0.002802625	0.8942135	0.033055767	0.06907008
a41	2.9442711e-08	0.0024151406	0.18640217	0.004714498	0.8064682
a10	2.8787396e-08	0.0010111622	0.0993626	0.003942349	0.8956839
a18	2.229546e-09	7.163258e-05	0.026608776	0.0018181903	0.97150147
a35	1.1480742e-11	1.3018478e-06	0.0036471675	0.00022787951	0.9961236
a31	3.2510275e-12	9.383637e-07	0.0006699701	0.00012490778	0.9992042
a34	1.1762674e-10	3.9442825e-06	0.023223462	0.008941859	0.9678307
a8	2.4485865e-15	3.1198127e-11	1.1541035e-06	7.1321997e-06	0.99999166
a31	2.4098478e-13	9.1848165e-09	0.0009528655	0.0025273887	0.9965197
a8	1.3079556e-15	2.2145728e-11	6.5586455e-06	7.900798e-05	0.9999144
</S>	1.648966e-13	1.1955654e-09	0.00020068226	0.002022167	0.99777716
