 	il	vestito	della	sposa	vuole	bianco	</S>
a8	3.3503027e-05	0.00026446886	0.0036490476	0.05622068	0.059504796	0.81342095	0.06690647
a31	8.748712e-05	0.0032920204	0.005581103	0.6571238	0.2076988	0.060716256	0.06550047
a7	2.0038662e-05	0.0008216952	0.0003615495	0.96589404	0.0268841	0.00083947537	0.005179155
a31	9.9408844e-08	1.3489568e-05	0.00342379	0.9135029	0.053323977	0.0072375303	0.022498243
a7	2.9623467e-07	7.766354e-06	0.00044574123	0.5172134	0.43796945	0.020844914	0.023518343
a3	1.3370961e-11	1.2573279e-10	5.3775707e-08	0.116343446	0.8517681	0.030439433	0.0014489829
a31	8.308587e-12	3.332439e-11	1.5513473e-09	0.02929447	0.92353153	0.041625716	0.0055482904
a8	2.7530249e-11	8.047456e-09	9.93778e-08	0.02007642	0.5802274	0.3686553	0.031040912
a31	1.1797154e-11	6.827907e-11	2.6044378e-09	0.020253979	0.73636395	0.23177813	0.011603952
a8	9.453559e-12	4.3498663e-10	1.05801305e-08	0.0023644904	0.15320386	0.61990726	0.22452436
a20	1.6692814e-11	4.377853e-10	7.0783788e-09	0.008571018	0.37718764	0.5260356	0.08820565
a31	1.9986098e-12	3.480811e-12	1.4103026e-11	0.00020434242	0.52723587	0.3662848	0.10627506
a20	6.0821004e-14	4.5496755e-13	1.4552389e-11	2.1919499e-05	0.0062320824	0.13257772	0.86116827
a31	1.5675159e-12	1.5706642e-12	4.672237e-12	1.6723601e-05	0.2253409	0.58656204	0.18808034
a28	1.791458e-14	1.0347958e-13	1.909729e-12	6.889574e-06	0.0019760178	0.042099345	0.9559177
a11	2.538556e-13	2.3202997e-13	7.644393e-13	3.2316661e-06	0.06971801	0.58197886	0.34829995
a20	5.5434376e-14	1.0611935e-13	6.072437e-13	1.9876768e-05	0.05185146	0.7520734	0.19605522
a24	2.8712072e-14	3.174066e-14	5.2292287e-14	4.010466e-07	0.011937231	0.7368299	0.25123248
a8	8.7191163e-16	1.499436e-15	2.2194152e-15	8.5138346e-10	0.00057230535	0.05041696	0.9490108
a31	1.2528455e-15	4.162851e-15	3.051097e-14	7.79367e-07	0.0079690935	0.15480524	0.83722484
a20	1.0877274e-15	3.4054837e-15	3.903336e-14	1.5637331e-06	0.0050466186	0.10159287	0.8933589
a31	2.6475209e-14	1.5594817e-14	1.8127747e-14	2.789964e-09	0.0012993064	0.5550371	0.4436637
a18	4.6053753e-16	7.6699215e-16	8.682283e-15	5.8617193e-08	0.00066022255	0.030011162	0.9693285
a31	1.3165986e-14	2.0036634e-14	3.0719222e-14	6.2512237e-07	0.0067579155	0.5648012	0.4284403
a8	2.4968353e-16	1.2601233e-15	1.1744258e-14	6.495602e-07	0.00097194745	0.038516585	0.96051085
</S>	1.2691186e-14	1.075031e-13	5.484025e-13	3.810619e-05	0.0132824415	0.3245193	0.66216016
