 	avete	cucinato	le	verdure	</S>
a20	2.2305837e-06	1.1054365e-05	0.00085471594	0.9765717	0.022560382
a31	0.0042098663	0.02860651	0.6367763	0.24017435	0.09023295
a37	0.058879137	0.0023882922	0.82211983	0.088132046	0.02848074
a10	2.561957e-05	1.5756132e-05	0.020780412	0.21470775	0.76447046
a20	1.6749318e-07	2.7388078e-06	0.00037914395	0.11020177	0.8894162
a28	1.5342707e-08	1.7191933e-08	4.1162602e-06	0.010887572	0.9891083
a20	2.7795226e-09	2.4114608e-10	6.0141154e-08	0.0006098597	0.99939
a33	2.6260089e-10	1.0159178e-10	5.5332958e-08	0.0008722769	0.9991277
a8	8.298019e-11	3.967767e-10	1.2410583e-06	0.08419675	0.915802
</S>	1.2279729e-10	2.0313242e-09	4.962112e-07	0.014695387	0.98530406
