 	non	mi	aspetti	che	non	vengo	</S>
a8	0.00014942375	1.8017165e-05	5.9519957e-06	0.16378562	0.20854555	0.12915705	0.4983384
a31	6.3113126e-05	0.0011808178	0.0009836893	0.16321026	0.33846846	0.4117635	0.08433012
a24	3.214851e-05	6.9112457e-06	4.185992e-05	0.7118556	0.13992105	0.039692607	0.10844982
a31	3.9674975e-07	3.7590656e-08	2.773972e-06	0.52460504	0.34815758	0.038278546	0.088955544
a36	0.0043452587	0.00011822648	3.6473477e-05	0.54981375	0.21665853	0.09400471	0.13502306
a31	1.4192282e-05	4.1713477e-07	3.4420825e-07	0.069361135	0.801668	0.10961648	0.01933947
a39	1.8528377e-05	5.711748e-07	3.4896587e-08	0.007816951	0.22849551	0.4379166	0.32575172
a8	9.428608e-09	2.4979785e-10	1.7662126e-08	0.00027724766	0.2391855	0.6161089	0.14442839
a31	2.0373919e-10	7.2316515e-12	1.6563088e-10	8.351519e-05	0.10763471	0.81328267	0.078999124
a29	7.257249e-12	3.4557313e-13	4.1471093e-12	1.8251652e-07	0.00036323527	0.14803779	0.85159874
a31	4.025656e-12	2.0901148e-14	4.6625807e-12	2.1655686e-07	0.0013789041	0.791664	0.20695686
a17	2.9481764e-13	8.279056e-15	3.8323557e-13	1.3010869e-08	4.250942e-05	0.108561024	0.8913965
</S>	1.4785753e-12	1.1042284e-14	4.6062313e-13	2.0126793e-08	9.4483476e-05	0.603298	0.39660752
