 	vengono	vestiti	dai	genitori	</S>
a31	3.5626706e-06	0.26139185	0.70398253	0.028984588	0.005637483
a46	3.3209602e-07	9.979961e-06	0.999923	5.7935373e-05	8.736987e-06
a18	1.7561158e-09	0.00012619834	0.99937135	0.00012623602	0.000376264
a31	5.0150075e-09	0.002223273	0.9804201	0.0018790596	0.015477551
a11	1.8885252e-06	0.0063073705	0.99356043	7.5915e-05	5.441225e-05
a31	5.784865e-09	0.001724107	0.9969325	0.000610673	0.00073283486
a39	2.8455984e-08	0.04264642	0.95649636	0.00081319554	4.39957e-05
a31	2.0695305e-10	0.00080270873	0.998054	0.0009832559	0.00016000822
a35	6.2150254e-09	0.12646978	0.8596119	0.013488675	0.00042959343
a31	7.478286e-11	0.0012980143	0.9919063	0.0063383663	0.00045732237
a18	2.0750086e-10	0.14182958	0.5883663	0.24902427	0.020779865
a0	4.4413453e-12	0.00018585686	0.6303881	0.3252539	0.044172116
a31	7.025898e-13	1.255245e-06	0.11895467	0.6430111	0.23803303
a37	3.7278005e-14	2.2674489e-05	0.016207332	0.19678402	0.786986
a20	1.0467592e-13	2.6257231e-08	0.011260065	0.40024775	0.58849216
a31	1.2368443e-13	3.3512734e-08	0.0012690031	0.69522613	0.30350485
a41	2.2787217e-16	2.6292396e-08	0.0008177418	0.045060135	0.95412207
a20	2.4477094e-14	3.211173e-08	0.00080931507	0.311847	0.6873437
a31	2.0694404e-13	1.6429524e-09	5.4840715e-05	0.07449329	0.9254518
a20	6.74065e-17	5.9376054e-10	9.760378e-05	0.0143199805	0.98558235
a39	7.502139e-14	4.820189e-10	1.9243853e-05	0.024834726	0.97514606
a46	1.3552808e-14	2.0358339e-10	8.730885e-06	0.014495604	0.9854956
a41	1.8992827e-15	6.3730177e-10	4.2004318e-05	0.020121753	0.9798362
</S>	3.1184337e-15	1.259419e-10	8.73361e-06	0.008471475	0.99151975
