 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
a31	3.5844917e-06	8.794757e-06	2.5018284e-05	0.00086627266	0.005008371	0.17089544	0.05142592	0.013385878	0.0012696685	0.021642242	0.038238134	0.5855369	0.059150394	0.043511443	0.0039594322	0.0021871682	1.8707358e-06	4.155134e-06	0.0028792904
a37	1.0750741e-08	3.7329816e-08	2.461727e-07	1.085584e-06	1.3798078e-06	6.402451e-06	1.6570119e-05	0.0015592558	0.00021773524	0.113597915	0.3264931	0.54413986	0.0123629	0.0008260259	0.0005505532	0.00015845984	1.8664607e-05	1.6986515e-06	4.791459e-05
a8	6.297073e-11	3.0380826e-10	2.1146e-08	8.5938257e-07	2.9327114e-06	2.1144902e-05	0.00011901492	0.012692697	0.0033905795	0.18735117	0.37239477	0.40034395	0.021923067	0.0010711327	0.00036901378	0.00013550404	2.808167e-05	9.388454e-06	0.0001466476
a31	5.8390826e-10	1.1674079e-08	2.1244371e-07	2.390181e-06	4.8433794e-06	2.4891677e-05	7.584351e-05	0.002701173	0.083569296	0.30121437	0.264205	0.1665729	0.12634218	0.04881232	0.0029249177	0.001009294	0.0005319838	0.00021083842	0.0017975853
a39	2.066101e-06	4.9664536e-06	1.1239213e-05	3.3932232e-05	7.7960336e-05	0.0002692066	0.00068132754	0.0009419462	0.06804722	0.07693988	0.03131667	0.046318088	0.16211393	0.1969522	0.3790834	0.008238598	0.0032743916	0.0007691262	0.024923798
a3	1.14335545e-08	3.0084922e-07	4.5781658e-06	5.426251e-05	8.764481e-05	0.00042214675	0.000736912	0.0012161079	0.013829019	0.03842946	0.024790624	0.01923531	0.06560774	0.2497339	0.50722367	0.0040028896	0.062050313	0.0032780191	0.009297197
a8	7.816871e-10	2.6247367e-08	1.3855167e-06	6.400949e-05	0.00015993867	0.0012506775	0.001643377	0.003963333	0.04519908	0.22527309	0.1383896	0.043774277	0.087201394	0.30805904	0.09988052	0.00805272	0.017400933	0.0009905294	0.01869606
a31	3.4229921e-09	4.9827474e-07	8.7709495e-06	7.5814045e-05	0.00012733154	0.0007845373	0.0014914098	0.001912961	0.014496933	0.05640018	0.027955052	0.009397417	0.025878709	0.15734617	0.53594965	0.033708114	0.01753646	0.0013104483	0.11561946
a7	3.3045626e-07	7.1716613e-06	2.0587353e-05	6.277463e-05	0.00014673555	0.0007448201	0.0020525975	0.00071934547	0.0007662451	0.001988647	0.0011643727	0.0032582022	0.0057881735	0.011977863	0.91344565	0.01655283	0.00435142	0.00012456777	0.03682765
a27	2.6744618e-09	1.2301159e-07	2.6543012e-06	0.00011580665	0.0009169569	0.01516341	0.017837865	0.010480839	0.0040617622	0.02591731	0.031747907	0.050826658	0.037277453	0.10426315	0.6455522	0.01732779	0.02604709	2.4768156e-05	0.012436158
a31	4.2150686e-10	1.9722028e-08	9.005058e-07	6.183086e-05	0.00069901533	0.014849226	0.015398915	0.017620837	0.016092805	0.13816471	0.11218906	0.075321935	0.05935337	0.20868577	0.30839184	0.01143026	0.0072645093	1.0194423e-05	0.0144648
a0	9.2151296e-08	9.407625e-06	0.00010251756	0.0010920464	0.0033703689	0.044005465	0.030708523	0.0043877107	0.0008749007	0.0042898194	0.0038106844	0.030139059	0.013347408	0.015770182	0.8159768	0.022573683	0.00057775585	1.8937906e-05	0.008944585
a31	1.7588466e-08	8.0828545e-07	2.7095999e-05	0.0015214126	0.015658911	0.3355538	0.1521636	0.060140897	0.003656302	0.022275602	0.031595428	0.122665554	0.03284567	0.04030132	0.16979559	0.007563889	0.00022236664	2.6629147e-07	0.004011494
a37	1.0482951e-07	7.998583e-06	0.00023599411	0.0065965736	0.01917166	0.37492955	0.14698493	0.013800225	0.0004570121	0.0023315353	0.001868881	0.02941179	0.0051315185	0.003506629	0.30570325	0.0680651	0.00016769109	2.5423034e-05	0.02160413
a31	1.45577586e-08	7.1381174e-07	2.7887821e-05	0.0017139164	0.01783972	0.4282657	0.19343765	0.06220294	0.0011398748	0.0101661375	0.015276593	0.0899207	0.014825911	0.013849125	0.1326846	0.012749211	7.882173e-05	1.3110021e-07	0.005820359
