 	il	morto	vuole	pianto	</S>
a46	2.301044e-08	2.3191258e-05	0.004590556	0.96987736	0.025508927
a23	0.0017940309	6.335147e-06	0.09317208	0.87772864	0.02729893
a20	2.8996257e-07	2.5710179e-08	0.019210761	0.9801782	0.00061073794
a31	1.4780317e-09	2.1915223e-08	0.0005477203	0.99926907	0.00018319242
a21	3.7079686e-09	1.7454315e-08	0.0016120261	0.99833727	5.0749644e-05
a11	1.6431107e-12	9.348009e-10	0.00088643044	0.9990087	0.00010497294
a10	8.095702e-14	2.826431e-10	0.0016997944	0.99819285	0.000107340136
a27	7.770242e-15	3.7818977e-11	0.004871219	0.9948756	0.00025316564
a17	3.2667333e-14	2.3898645e-11	0.01869082	0.97953266	0.0017765645
a31	5.118046e-14	1.1425657e-10	0.017725054	0.9782929	0.0039820983
a37	7.9351774e-14	8.8794894e-10	0.0076168175	0.98368835	0.00869486
a31	6.898853e-14	5.4316417e-12	0.00014886209	0.99059755	0.009253571
a37	6.9005593e-15	4.2168685e-11	0.00012760198	0.95883703	0.041035414
a17	4.7897375e-14	5.788107e-13	9.76301e-06	0.97338337	0.026606854
a31	8.9166184e-15	3.578441e-13	9.904564e-07	0.94369537	0.05630362
a10	8.3299867e-16	4.705763e-13	8.8345405e-07	0.71059877	0.2894004
a7	2.5642119e-13	1.2177439e-12	5.280753e-06	0.74141514	0.25857958
a31	4.2856743e-14	3.260974e-13	2.2149655e-07	0.7715906	0.22840925
a33	1.1167919e-16	2.0342513e-14	1.6233711e-08	0.28721732	0.7127827
a29	1.6112258e-15	6.6552097e-13	5.5770048e-05	0.2785591	0.7213851
a41	1.7314173e-15	4.957593e-13	1.7366658e-06	0.39887512	0.6011232
a31	1.7308948e-16	9.7684874e-14	1.0104006e-06	0.23984706	0.7601519
a39	1.2064821e-16	5.640404e-14	1.609726e-06	0.14144	0.85855836
</S>	2.0214405e-15	4.0870104e-13	1.6623433e-07	0.18553832	0.81446147
