 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
a31	0.00050414575	0.0025512048	0.013471833	0.592002	0.20792039	0.047950447	0.002966409	0.114281125	0.01835243
a24	4.330124e-06	2.6114985e-05	0.0009818631	0.0057296017	0.89465123	0.07800965	0.019353494	0.0008845356	0.0003591715
a28	1.4419737e-08	4.6103043e-08	6.354086e-05	0.1366666	0.51390857	0.2956014	0.04855377	0.003146908	0.0020591686
a31	2.2139165e-08	1.5442862e-07	0.00013063765	0.101834156	0.10041063	0.7342983	0.018206934	0.008064531	0.037054684
a8	0.00014164708	0.006010667	0.0443739	0.8234434	0.0385957	0.06379066	0.000955961	0.008901877	0.0137862535
a0	1.3907182e-07	2.6977327e-06	0.00048837054	0.0054258713	0.25657907	0.7348009	0.002157321	0.00028000638	0.0002656461
a31	1.6809399e-09	8.025007e-09	2.801019e-06	1.4369262e-05	0.1046764	0.8841345	0.0088892905	0.0011340202	0.0011486406
a39	3.807206e-09	2.4952817e-07	3.4365963e-05	0.00012264008	0.060286816	0.054267954	0.038085084	0.83189404	0.015308771
a31	3.0686173e-10	9.824277e-10	1.2537912e-07	6.055775e-07	0.13128175	0.4076776	0.27650988	0.17496595	0.009564222
a8	5.8990534e-12	1.2421358e-10	3.8638564e-08	1.05411424e-07	0.0041245986	0.0017199306	0.0033654347	0.81243503	0.17835481
a31	1.7925095e-12	2.2527116e-11	3.2901437e-09	4.7787402e-08	0.003359282	0.005669489	0.024660815	0.9252288	0.04108154
a24	9.5769665e-14	9.783125e-13	2.0513027e-10	1.0263971e-09	9.19066e-05	5.391185e-05	0.00016907338	0.31951544	0.6801696
a46	2.3332904e-13	1.6085775e-13	3.8615842e-12	8.111154e-12	8.533188e-05	1.148951e-05	1.2313204e-05	0.12014692	0.87974393
a31	8.544575e-15	1.090268e-13	1.1230578e-11	2.821097e-10	0.0007884493	0.0006282473	0.0025181146	0.7605354	0.23552987
a1	1.6088969e-15	1.16150104e-14	8.8324183e-13	1.21791795e-11	3.4133311e-06	1.96485e-06	1.0163256e-05	0.124704964	0.87527955
a31	2.6204917e-14	4.660534e-13	2.2226544e-11	3.939043e-10	6.182266e-05	0.00010094125	0.0007282049	0.8174738	0.1816352
</S>	1.8855116e-15	2.6757828e-14	1.3003779e-12	1.5758247e-11	8.543555e-07	7.923327e-07	5.754278e-06	0.16074468	0.83924794
