 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
a31	9.9867735e-05	0.0001286973	0.0071194116	0.040762663	0.021214742	0.029717414	0.8567188	0.0067659076	0.037472583
a8	0.14295237	0.12533054	0.09771523	0.008139042	0.16054222	0.24869785	0.059429042	0.037010364	0.12018342
a31	0.000115020295	3.2372405e-05	0.0004110328	0.010702463	0.53249586	0.23932989	0.05773863	0.017128482	0.14204617
a10	0.0005201977	0.0014975572	0.049437825	0.012690546	0.14361992	0.51871824	0.16814749	0.046737053	0.05863122
a39	4.0478476e-06	5.4648444e-05	0.0027817097	0.032161415	0.17728816	0.5206785	0.13486986	0.041050654	0.09111099
a31	3.6009664e-07	8.131757e-06	0.0017297328	0.062587805	0.13455626	0.4453255	0.24604166	0.021058017	0.08869251
a20	1.914108e-06	0.0008836534	0.6315076	0.14857826	0.04153482	0.058880158	0.10571839	0.0020990712	0.010796224
a31	1.0735113e-08	9.181175e-06	0.0098164575	0.14378594	0.4325474	0.32665712	0.07829964	0.0010907975	0.0077934004
a8	5.69524e-10	3.0691308e-06	0.13091105	0.48514464	0.06323875	0.069637954	0.20356415	0.009738511	0.03776183
a31	2.5355412e-10	1.1035701e-06	0.01880006	0.52015644	0.14763361	0.11193826	0.11640833	0.0066781826	0.07838394
a17	5.9153897e-12	3.913453e-08	0.012767346	0.41614005	0.018259306	0.023592796	0.2074971	0.031639945	0.29010338
a37	1.192988e-11	4.1054907e-08	0.008995177	0.038583335	0.078515396	0.15970607	0.2707204	0.013528218	0.4299514
a23	1.4818148e-12	2.7759584e-10	0.0003735199	0.0007303724	0.0021797842	0.026651243	0.15523237	0.012189963	0.80264276
a31	1.446887e-12	1.2076491e-09	3.3361408e-05	0.002599768	0.0019032556	0.004854644	0.07358329	0.06913488	0.84789085
a42	6.476647e-14	1.5311465e-10	5.4053795e-05	0.008502429	0.0032593578	0.008376106	0.132103	0.07368433	0.7740207
a31	2.7132626e-13	1.6202822e-11	0.0015549018	0.0001569422	2.503194e-05	0.0018600405	0.038161486	0.001511735	0.9567298
a20	3.8113415e-16	1.3010769e-12	2.3692794e-05	0.0023320133	0.0004333633	0.0010119299	0.025061216	0.012440175	0.9586976
a31	1.8340829e-13	6.4511285e-11	0.00014769613	0.001232887	0.009075364	0.18419258	0.64945203	0.018605612	0.13729389
a17	7.798671e-16	2.1456966e-12	1.6128026e-06	0.00035135355	0.0001477116	0.000529048	0.017559161	0.012981042	0.96843004
a31	1.9080232e-13	6.209346e-11	3.835203e-05	0.00059835485	0.004875935	0.087293364	0.5947301	0.046123434	0.26634043
a20	2.811493e-15	3.41188e-12	3.4223754e-07	8.85083e-05	0.00011162418	0.00067370624	0.026855366	0.022927716	0.9493427
a31	1.1330712e-13	1.3769692e-11	2.2698363e-05	0.00022476481	0.0012058585	0.06921303	0.6477426	0.034437213	0.24715374
a46	3.024866e-15	2.23714e-12	1.3788768e-07	3.0619416e-05	7.581509e-05	0.00066759705	0.029651588	0.028653113	0.9409211
a8	2.1583786e-13	7.941349e-11	9.855451e-07	0.0001258654	0.0014890608	0.015776297	0.29869577	0.16339792	0.5205141
a31	7.0557617e-13	1.2145136e-10	1.0081856e-06	3.2534652e-05	0.0009110713	0.017561972	0.27008975	0.20883031	0.5025734
a18	2.2644496e-15	3.7800034e-13	6.854661e-08	3.6526171e-06	3.493103e-05	0.0007132957	0.04388957	0.049550444	0.905808
a31	3.778501e-13	1.916322e-11	4.2434754e-06	3.622947e-05	0.00046068223	0.032630585	0.43590537	0.084888786	0.44607404
a20	2.161009e-15	3.9161466e-13	4.943249e-08	3.864815e-06	3.7089507e-05	0.00070315186	0.03944244	0.043985046	0.9158284
a31	2.3897944e-13	6.7610635e-12	4.9604364e-06	3.9227543e-05	0.00021341004	0.03407789	0.54913396	0.039172024	0.37735847
</S>	2.2361496e-15	4.657466e-13	4.2255913e-08	3.8787894e-06	3.4042376e-05	0.0006537925	0.03547463	0.039112445	0.9247212
