 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a8	1.6400922e-05	2.180231e-05	0.002365205	1.5087336e-05	0.3627959	0.119236045	0.08667623	0.36159083	0.06728253
a31	2.448754e-05	0.00017303218	0.0027379785	1.2298413e-09	0.40235218	0.19177592	0.052347284	0.2959392	0.054649856
a46	1.1339296e-06	9.6228966e-08	3.477357e-06	1.7322525e-10	0.024763178	0.002195333	0.048100796	0.91888523	0.0060507655
a8	2.8998285e-08	2.1045079e-08	1.1948678e-05	7.4984875e-13	0.759606	0.02389942	0.041814424	0.17093189	0.003736313
a20	2.502753e-09	1.9445934e-09	4.6966514e-07	2.0986319e-13	0.019280076	0.002280283	0.026839815	0.9379175	0.013681866
a31	1.0847548e-12	8.8833145e-13	2.2516689e-09	3.2949613e-15	0.11640438	0.015759323	0.04862307	0.79385245	0.025360743
a20	1.1285352e-10	5.454596e-11	1.7107483e-09	5.167941e-12	0.00070540793	0.0014323068	0.08962372	0.89817375	0.010064836
a13	1.0752128e-13	8.953166e-15	1.5321147e-12	8.3239915e-13	0.008356549	0.015786827	0.59247375	0.37971726	0.003665599
a14	3.841696e-14	5.7906613e-16	1.2803272e-13	2.299486e-12	0.0020944322	0.0056719347	0.6760317	0.30897975	0.007222164
a0	5.1799382e-14	4.2091839e-16	4.6230476e-14	7.1296194e-12	0.0010702268	0.0014129648	0.4860012	0.4761354	0.03538014
a31	7.334288e-14	4.570936e-16	3.2687547e-14	2.3552438e-11	0.00054745015	0.00030903026	0.2735586	0.6376912	0.087893724
a37	1.6861233e-13	2.1203694e-13	2.9792162e-11	2.2331052e-11	0.000120610646	3.9510876e-05	0.011812543	0.86486727	0.1231601
a35	4.3891824e-13	1.9956545e-15	9.323407e-14	6.011125e-12	8.271296e-05	2.903869e-05	0.04948824	0.9020583	0.048341777
a17	1.2755973e-14	5.5607454e-16	5.5058815e-14	6.645029e-12	1.3656138e-05	1.2366093e-05	0.013686273	0.58128464	0.40500304
a31	2.876639e-14	2.6041287e-16	6.875143e-15	1.7709266e-12	3.9132788e-06	2.2580255e-06	0.016981157	0.59486204	0.3881506
a15	1.0872269e-14	1.3757047e-15	1.5080501e-13	3.5752117e-13	9.292203e-06	2.359118e-06	0.0016572049	0.30517808	0.6931531
a31	5.2307574e-14	7.390344e-16	2.3104631e-14	2.189479e-12	3.7531076e-06	6.658734e-06	0.007052843	0.5616361	0.4313007
a46	3.8677553e-15	4.260652e-16	3.4657393e-14	2.2830011e-15	2.3052178e-06	5.389806e-07	0.000320326	0.0990618	0.9006151
a35	3.8659468e-14	2.2277494e-15	2.1915954e-13	1.0529981e-13	5.880548e-06	2.0025893e-05	0.009336325	0.37129864	0.61933917
a20	1.810255e-14	1.0626944e-15	4.343876e-14	3.803997e-13	1.1872e-06	1.3526319e-05	0.0053786514	0.24096584	0.75364083
a31	4.6868762e-14	1.2818773e-15	1.306904e-14	7.1899236e-13	6.907932e-07	6.5407e-08	0.00029841086	0.119959764	0.8797411
a17	1.3419789e-15	1.0078403e-16	4.26996e-15	2.094136e-15	1.1620641e-07	1.8312984e-07	0.000110618406	0.0408201	0.95906895
a20	2.9525905e-14	9.077211e-16	1.4562983e-14	3.4920073e-13	1.0183855e-06	2.886864e-06	0.0018758501	0.12833127	0.869789
a8	3.217624e-14	9.851338e-16	9.603481e-15	1.742712e-13	4.4845234e-07	4.5504184e-08	0.00014625462	0.056246415	0.9436068
