 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
a31	2.9634447e-07	2.2490839e-07	3.3294316e-05	0.000100900244	0.15257807	0.004465884	0.444613	0.37025142	0.027956972
a1	3.884269e-06	1.0616008e-07	6.251081e-08	1.324475e-07	0.016341459	0.00060311327	0.6105213	0.3300513	0.04247862
a20	2.8254041e-09	5.65e-10	6.206199e-08	3.1092036e-06	0.51414156	0.0004904375	0.34381554	0.10468236	0.036866944
a31	7.5874265e-11	3.239621e-11	2.3001151e-08	3.5468078e-05	0.29511517	0.00055729167	0.60041255	0.08575071	0.018128786
a13	1.916373e-06	3.1740868e-07	4.7004255e-06	4.1841013e-05	0.0026566186	0.0029092182	0.77937514	0.20942761	0.005582663
a17	1.3571374e-09	5.1612745e-09	1.0504633e-07	3.2149237e-05	0.06729608	0.0013949112	0.680539	0.24628663	0.0044510714
a29	8.3602736e-11	1.3790205e-10	1.3030138e-09	3.335507e-06	0.008886813	0.0009867798	0.6173901	0.35634723	0.016385797
a18	5.054617e-12	3.5719006e-12	3.6949787e-11	2.3060333e-07	0.00046540482	0.00017784834	0.1928952	0.73459554	0.07186566
a31	1.3824393e-12	2.4184008e-13	3.6666644e-13	3.942756e-09	0.00013729704	1.8128525e-05	0.08240566	0.76363343	0.15380545
a13	5.2934146e-12	4.001576e-11	6.965452e-10	3.2887285e-06	9.087951e-05	3.9006954e-05	0.03937579	0.9153616	0.0451295
a18	1.5788313e-11	1.2915149e-12	4.7138183e-14	5.254514e-10	0.0002901224	3.407687e-06	0.039326213	0.8563907	0.103989616
a31	4.5399825e-13	6.5051195e-14	1.032362e-14	1.0605674e-10	1.7626686e-05	4.7635416e-07	0.012739995	0.5717205	0.4155214
a3	3.656762e-13	7.9896327e-13	5.830133e-12	9.626145e-08	5.4270604e-05	4.1857697e-06	0.00932528	0.53331685	0.45729932
a31	3.8342424e-12	1.6517683e-13	3.5721772e-15	5.25812e-12	1.1043995e-05	3.146411e-07	0.012300456	0.76120484	0.22648337
a46	5.5076556e-14	1.9219648e-13	9.312936e-13	2.5334991e-08	2.1537557e-05	2.1228807e-06	0.0019828826	0.1415119	0.85648155
a31	8.344965e-14	3.3617047e-14	4.616727e-14	9.917513e-10	1.9120576e-05	1.1724585e-06	0.008240847	0.63277155	0.35896724
a20	5.6919657e-15	8.294377e-15	2.6490164e-14	1.0556659e-09	3.5228406e-06	2.462511e-07	0.00039323035	0.03333049	0.96627253
a17	2.462657e-13	1.7040661e-14	3.7306116e-16	7.8400237e-13	3.500301e-06	8.894344e-08	0.0066279583	0.5720688	0.4212997
a20	1.3968128e-14	4.6843806e-15	1.859682e-15	1.03015695e-11	2.4068297e-06	5.0193046e-07	0.00338743	0.3761251	0.62048453
a31	5.949323e-14	8.712095e-15	2.5282449e-16	1.2946317e-14	8.728126e-08	4.3174982e-08	0.0013506494	0.28396693	0.71468234
a8	7.684002e-16	4.3809354e-16	1.5308702e-16	1.3518184e-12	3.9313497e-07	3.1050311e-09	0.00018446325	0.017117625	0.98269755
a31	4.0242442e-15	2.3523227e-15	2.48058e-15	2.5806208e-11	1.188556e-06	7.675212e-07	0.0036374864	0.16872543	0.8276351
a1	5.111224e-16	3.452851e-16	3.4557102e-16	7.1133065e-12	4.0775606e-07	4.041754e-08	0.0005968941	0.02653546	0.97286725
a46	4.623022e-15	3.119073e-15	6.5511925e-15	9.132806e-11	1.5838968e-06	1.0543282e-06	0.0042589046	0.15549839	0.84024006
