 	le	melanzane	vogliono	girate	</S>
a20	3.0742679e-06	0.029259715	0.33964983	0.46306235	0.16802505
a31	0.0022228153	0.2433336	0.638994	0.03138715	0.084062524
a39	5.9137437e-05	0.071032375	0.7494991	0.0006562476	0.17875326
a41	2.1364498e-08	0.0010300578	0.43603623	0.0021898674	0.56074375
a18	2.6058466e-09	3.746702e-05	0.19222552	0.0037495275	0.80398744
a28	3.5990988e-11	7.09704e-07	0.0032431202	0.0018131564	0.99494296
a13	1.0906798e-12	3.8171115e-09	8.2381164e-05	0.00024744996	0.99967015
a14	1.2819966e-13	3.7521608e-10	1.1542271e-05	5.057946e-05	0.9999379
a39	8.5394236e-14	2.2842783e-10	1.4166112e-05	0.0003122051	0.9996736
a31	1.04886796e-13	1.5969125e-09	0.00026173037	0.005284692	0.9944536
a6	2.3568845e-13	2.6333704e-09	0.00036143867	0.0025889913	0.99704957
a20	5.905503e-13	2.4981497e-09	0.00042981634	0.0050740247	0.99449617
a31	4.3811546e-14	4.1044786e-11	5.626213e-06	0.00036271318	0.99963164
a46	1.0004202e-15	4.0788276e-12	8.297144e-07	1.3787779e-05	0.99998534
a18	3.1903947e-14	1.090986e-10	1.7262073e-05	0.00014745102	0.99983525
a24	8.092106e-15	1.4731343e-11	3.0304184e-06	3.878436e-05	0.99995816
a31	4.3712874e-13	1.7832692e-11	5.6552516e-08	1.24032595e-05	0.9999875
a17	1.6293471e-15	4.2835933e-13	3.0047886e-08	2.6784544e-06	0.99999726
a11	2.0179914e-15	1.7122708e-12	1.700284e-07	3.6029446e-06	0.9999962
a20	3.2109217e-14	2.3524283e-11	3.788746e-06	2.2701368e-05	0.99997354
a24	1.8703262e-14	3.2632962e-11	8.486855e-06	1.7899683e-05	0.99997365
a31	5.2210184e-13	1.1214595e-10	4.8327587e-07	0.00010569375	0.9998938
a37	8.08851e-16	2.6485124e-14	8.161827e-09	1.4680309e-06	0.99999857
a31	6.876261e-13	1.0860664e-10	7.583087e-07	4.710002e-06	0.9999945
a20	6.388643e-16	1.5296012e-14	1.5287417e-09	3.0019444e-07	0.99999964
a31	1.9055291e-12	1.5924405e-10	3.102653e-07	5.555636e-06	0.99999416
</S>	1.5576053e-15	2.80925e-14	6.2876143e-10	4.9311172e-08	1.0
