 	se	vieni	ogni	sabato	ti	compro	il	pane	</S>
a31	6.6631e-06	0.08434821	0.0048342035	0.19934638	0.45337307	0.00059551786	0.0061854618	0.010746968	0.2405636
a29	3.6451766e-07	4.671398e-07	0.000420394	0.00061449746	0.3269165	0.0038072288	0.5697084	0.080517024	0.018015172
a31	1.1748388e-10	2.060274e-07	7.116828e-05	0.0018221122	0.8492212	0.0059209364	0.12878723	0.012243546	0.0019334488
a20	1.12659e-07	0.0069985446	0.00016134205	0.0008309364	0.67812043	0.033153817	0.17289357	0.098674595	0.009166734
a31	4.8616156e-10	0.00036548096	0.00042342267	0.0046435436	0.5362142	0.13863102	0.2967548	0.021460684	0.0015068214
a28	3.0581014e-06	0.0106283035	0.005653714	0.017128482	0.24934778	0.0252469	0.4665938	0.16719447	0.05820351
a3	3.222755e-10	5.248403e-06	0.000510976	0.011438532	0.2168372	0.02293058	0.70111316	0.043400142	0.0037641898
a35	5.021171e-13	7.6592177e-10	1.1449223e-05	0.00037390742	0.031534523	0.0021227757	0.9377335	0.022507733	0.0057162107
a31	4.9576015e-14	6.311714e-11	9.918956e-06	0.000120770914	0.003097923	0.0010857402	0.7892204	0.14497198	0.061493248
a20	1.7630607e-12	8.987619e-10	0.00012048904	0.0009093954	0.0023624236	0.00019717817	0.085219234	0.40776145	0.50342983
a31	4.055146e-13	3.8435994e-13	1.4492482e-05	0.00011994934	0.017652348	6.571591e-05	0.86825794	0.05805885	0.055830725
a28	5.934626e-13	6.9185054e-11	0.00013957519	0.0013369892	0.0005729867	1.1515569e-05	0.006048173	0.053558197	0.9383326
a13	3.707365e-13	6.9987866e-14	1.151902e-05	3.758318e-05	0.0039575794	1.0337741e-05	0.75610656	0.0802271	0.15964942
a41	1.2694421e-14	6.1256152e-15	2.207726e-07	6.689935e-06	0.0019560582	1.6197806e-05	0.4197479	0.3418407	0.23643221
a28	3.6103056e-15	5.9091983e-15	7.2686825e-09	1.0139019e-06	0.0004347274	2.9169869e-05	0.11587396	0.30821982	0.5754413
a31	1.3037858e-14	1.4821633e-15	2.245133e-08	1.2129415e-07	1.8320092e-05	2.007586e-06	0.18540378	0.3366167	0.47795907
a20	6.607509e-16	1.4455041e-16	2.4957409e-08	6.7731156e-07	9.038548e-06	2.3255232e-08	0.00053312414	0.005446508	0.9940106
a31	1.918923e-14	1.987425e-15	5.1770783e-08	2.774463e-07	2.6877942e-05	1.9108518e-06	0.08818322	0.20370078	0.7080869
a24	4.0873196e-16	4.8206137e-17	1.9024236e-08	4.320327e-07	3.597978e-06	4.9612354e-09	8.42799e-05	0.0018404237	0.99807125
a46	2.4460785e-14	2.2052488e-15	9.305592e-08	1.8959489e-07	3.7073912e-06	3.377173e-08	0.08008462	0.04722979	0.87268156
</S>	3.2488917e-16	2.0890579e-16	7.934175e-10	8.356417e-08	9.495711e-06	2.139471e-07	0.0027898059	0.021687016	0.97551334
