 	ha	potuto	entrare	dalla	finestra	</S>
a46	2.9338614e-09	0.002820577	0.0003000841	0.00025294808	0.99143994	0.0051864693
a31	1.4206628e-05	0.098586336	0.027125336	0.61064476	0.15363243	0.10999695
a8	1.6321445e-06	0.94745666	0.036686365	0.010430933	0.0018562324	0.0035681918
a31	3.5525158e-10	0.85857433	0.13273957	0.0051381392	0.00039373696	0.0031541598
a15	3.3819815e-06	0.9439644	0.024756929	0.019895047	0.0031487453	0.00823137
a13	1.645642e-07	0.063134246	0.7938451	0.12881587	0.0049590697	0.009245551
a24	3.788483e-09	0.0035148978	0.6539674	0.28639197	0.029403009	0.026722712
a31	2.5519383e-11	5.864259e-05	0.018425299	0.30869964	0.5835562	0.08926024
a18	3.4818565e-13	9.920516e-05	0.00035394574	0.0024251607	0.9932748	0.003846842
a31	1.4290933e-14	1.3318848e-05	0.001395054	0.12512198	0.8670283	0.006441382
a20	1.953058e-16	2.6463883e-07	9.113982e-06	0.00011163633	0.96601593	0.033862993
a11	7.165785e-17	1.4591608e-07	2.301683e-05	0.0079516545	0.9804864	0.011538819
a8	2.7139106e-17	4.5077692e-10	6.8709943e-07	0.0021363667	0.99324185	0.0046210126
a31	2.491628e-16	1.9554311e-10	5.871121e-06	0.000999629	0.9650123	0.03398209
a8	1.3178271e-17	6.1488835e-11	8.000727e-07	8.8031426e-05	0.6791496	0.32076156
a31	1.5664238e-17	2.967404e-11	7.8524124e-07	0.00038382458	0.9181286	0.0814868
</S>	1.1396207e-18	2.7734852e-12	2.1203125e-08	7.693048e-06	0.3546357	0.6453566
