 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	3.9741946e-11	4.5273055e-10	5.9405276e-05	0.00033331494	0.6869906	0.31187186	3.063076e-05	0.00071421
a21	8.717041e-07	1.6019129e-09	0.06584136	0.9122036	0.01552358	0.0052763512	0.00093659887	0.00021765448
a31	5.368303e-11	2.657324e-12	0.03314146	0.92221564	0.028617935	0.01506279	0.00047002587	0.00049214996
a21	8.309599e-08	2.1212214e-08	0.1341046	0.7972901	0.03973225	0.014706319	0.010978045	0.0031886203
a31	9.872038e-10	2.9381757e-09	0.04329535	0.43712285	0.2954951	0.2182378	0.004160053	0.0016888788
a13	1.1582236e-08	9.313051e-09	0.00025885535	0.0033452385	0.21428701	0.7802526	0.0009648948	0.0008914023
a35	1.7002534e-10	1.03107876e-10	0.0064829984	0.061564233	0.6400779	0.291583	0.00023348276	5.8373582e-05
a37	1.0037844e-12	5.497938e-12	0.003115637	0.040560808	0.61865336	0.33758876	3.0659514e-05	5.0781116e-05
a31	8.243035e-16	4.54406e-14	8.306778e-06	0.0020242522	0.42333266	0.574187	2.1062206e-05	0.00042677336
a37	2.3040872e-15	8.905784e-15	5.6957964e-07	2.1746348e-05	0.5744501	0.42528832	2.9164255e-05	0.00021016215
a31	6.7870745e-17	1.4016411e-15	1.862743e-08	6.807192e-05	0.22248721	0.77735317	6.8166923e-06	8.459876e-05
a24	1.3109092e-16	1.09086065e-16	1.5061184e-07	5.614107e-06	0.5899635	0.4062801	2.1702566e-05	0.003728913
a31	6.4707295e-18	6.7142454e-16	1.2439655e-10	2.3833707e-06	0.14356612	0.85531586	1.1149007e-06	0.0011145101
a13	4.2536684e-17	2.4211816e-17	1.1976913e-07	1.2849621e-05	0.39838567	0.5560057	1.5380581e-05	0.045580246
a31	5.8605507e-18	7.320695e-18	9.0925385e-11	2.7923932e-07	0.07558616	0.9070396	4.6561418e-06	0.017369334
a27	1.4409275e-17	8.430315e-19	1.5575102e-08	1.4495776e-06	0.10629304	0.5376333	0.00012183697	0.35595036
a31	4.0887905e-17	4.0604086e-17	1.14842295e-10	4.5280927e-08	0.015738754	0.5371829	0.00017750947	0.44690084
a35	2.3485949e-17	1.6792072e-18	8.071115e-09	5.600016e-07	0.020548526	0.19542791	0.0015822635	0.7824407
</S>	3.6029556e-17	5.3816543e-17	5.396146e-10	1.8412513e-07	0.0037520428	0.12709549	0.0013093237	0.8678429
