 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
a8	1.3529525e-06	3.7054058e-06	4.5915313e-05	0.006555305	0.25541982	0.026376719	1.0312912e-06	0.067970425	0.5241804	0.11944532
a31	2.98627e-06	4.7208712e-05	0.00028579243	0.005751525	0.07757506	0.046237092	0.006506157	0.44092673	0.29736808	0.12529936
a3	4.6651414e-07	5.597542e-06	3.6686182e-05	0.00081649894	0.07926295	0.22641087	6.026483e-05	0.060502693	0.5288875	0.10401644
a20	2.750205e-10	4.1896465e-07	2.4291421e-05	0.0012528743	0.028542561	0.6162842	0.00028505278	0.10545084	0.2057042	0.04245559
a31	6.8242677e-12	7.261113e-08	1.1749825e-05	0.0006808859	0.0074861003	0.26567355	0.00094698987	0.42712745	0.2689224	0.029150862
a24	5.2408993e-08	2.3934243e-05	0.00019838559	0.0020319528	0.018596435	0.08236315	0.00020987053	0.6271924	0.23811992	0.031264
a31	1.5987339e-13	1.8365341e-09	1.091456e-07	1.7395454e-05	0.002944433	0.046172246	4.7222027e-05	0.5618022	0.3872125	0.0018038438
a17	1.5607227e-10	2.0248452e-05	0.0007641762	0.012405331	0.09367376	0.17298993	0.00039006263	0.16464396	0.5358733	0.019239226
a31	2.0716347e-12	4.2319105e-08	5.3109165e-06	0.00024633348	0.0167692	0.18261126	2.6046537e-05	0.31066194	0.48822457	0.0014553766
a17	3.464318e-11	2.7643684e-06	0.00054375955	0.018065287	0.18958569	0.43984	1.33450485e-05	0.012478187	0.30248865	0.03698232
a20	4.865446e-13	2.0016305e-08	3.1805675e-06	0.00014534812	0.01746761	0.23397799	1.8269828e-06	0.08361133	0.662444	0.002348607
a41	5.3700134e-14	6.4118455e-10	3.7530364e-07	1.6471799e-05	0.0029301732	0.105843015	3.3886251e-06	0.15136434	0.7345168	0.005325416
a31	7.753319e-15	2.77665e-10	5.6193265e-08	2.5389221e-05	0.0048625544	0.015272286	1.5990929e-05	0.030408435	0.8532389	0.09617639
a17	1.7910546e-15	6.649289e-10	3.8234654e-07	0.00011030453	0.008743312	0.034756668	2.6488276e-06	0.0032938293	0.6700883	0.28300458
a31	1.83699e-14	1.7050218e-10	8.084824e-08	8.747375e-06	0.001640935	0.044216212	1.6093251e-06	0.053522736	0.8647203	0.0358894
a24	7.5098216e-16	2.0771594e-10	1.5927358e-07	5.6036883e-05	0.0069323634	0.030415874	2.5753803e-07	0.0006785943	0.27792582	0.68399096
a31	9.584293e-13	7.9611284e-10	2.1179033e-06	4.5790992e-05	0.0034935076	0.46167174	1.2006595e-08	0.003268137	0.4127478	0.11877088
a32	1.4511424e-15	1.6242736e-10	2.426145e-07	8.298725e-05	0.011533815	0.042440575	4.1462137e-08	0.00015273418	0.06801132	0.87777835
a31	2.2456028e-12	1.1101003e-09	4.207688e-06	0.00012444156	0.012299066	0.90299493	2.2054256e-09	0.0005315954	0.056080796	0.027965007
a20	4.5140008e-15	3.3287542e-10	2.9596382e-07	7.936894e-05	0.017649062	0.076786146	4.0487087e-08	9.4819305e-05	0.02336723	0.88202316
a31	7.53345e-15	6.075411e-12	3.744752e-08	4.580358e-06	0.000639119	0.15323396	4.0110835e-09	0.007254776	0.5502491	0.28861842
a46	1.3051229e-15	1.433029e-10	4.656783e-08	7.2806884e-06	0.0017873311	0.0077451686	1.7938335e-08	0.00015352607	0.04398342	0.94632316
a33	1.8904981e-15	2.9209603e-11	5.909259e-09	6.273785e-07	0.0003399095	0.004264982	9.6426454e-08	0.0023643905	0.25806072	0.7349692
</S>	5.511259e-15	9.8478455e-11	5.986462e-09	5.3768906e-07	0.00011014498	0.00041142965	9.3743347e-07	0.0041075554	0.2223594	0.77301
