 	qui	dentro	deve	mettere	un	tappeto	</S>
a20	7.5269334e-08	3.0513163e-09	0.0004928494	1.7399878e-05	0.116376795	1.157096e-05	0.88310134
a31	0.00032647405	0.00024208239	0.034572095	0.028787917	0.079401694	0.011075352	0.84559435
a4	4.044961e-06	8.2011404e-08	5.930126e-05	1.2422505e-05	0.0025572197	4.4823196e-06	0.99736243
a46	0.0007367125	8.929272e-07	0.00898958	0.0003958409	0.04967496	0.00034831607	0.9398537
a31	6.133243e-05	4.7072135e-07	0.0005664133	0.0012086728	0.09407638	0.00011586057	0.90397084
a28	6.8352247e-06	2.9217933e-08	0.0001807155	8.820904e-05	0.056830302	4.2434625e-05	0.9428515
a27	7.818457e-09	6.328845e-11	0.00018107088	0.00015905968	0.20198369	8.18255e-06	0.79766804
a31	2.7014333e-09	1.7272345e-11	0.00010343968	7.7367666e-05	0.22046348	1.199372e-06	0.7793545
a49	8.836205e-08	2.466674e-10	0.001946172	2.8988943e-05	0.06772435	6.995813e-05	0.93023044
a23	2.343173e-10	1.8844438e-11	5.8549787e-05	1.8649399e-06	0.58859223	6.5356938e-09	0.41134742
a31	2.3620512e-09	1.7400263e-10	0.00082914514	1.2184244e-05	0.66829675	1.8589909e-06	0.33086008
a29	6.605329e-10	9.398726e-10	0.00012121015	2.6789858e-05	0.66547155	3.5966848e-06	0.3343768
a17	1.0588303e-11	4.530116e-11	1.3463444e-06	6.1645375e-07	0.9849242	2.3393446e-10	0.015073888
a20	1.0950552e-11	5.203541e-11	1.2335486e-05	1.0114605e-05	0.9611932	4.5753183e-09	0.038784362
a17	1.1384928e-11	2.019951e-11	1.1056051e-06	7.144088e-06	0.9902362	1.236875e-09	0.009755536
a31	9.599397e-13	3.946077e-12	1.5094264e-07	7.5232633e-06	0.8882263	2.5872084e-09	0.11176609
a20	1.4091175e-12	4.640951e-12	2.1739766e-07	2.5344232e-05	0.6344745	5.6534233e-08	0.36549982
a31	2.517336e-12	1.4746818e-11	2.0023317e-07	4.2679847e-05	0.5111442	2.0021618e-07	0.48881269
a3	4.689267e-13	2.796232e-12	1.3330279e-08	7.434403e-06	0.6732858	3.9865298e-09	0.32670677
a31	1.5681468e-11	3.5748426e-10	2.728638e-06	0.00033865243	0.52752334	6.2265262e-06	0.472129
a8	2.6495903e-13	1.5717216e-12	1.7065948e-09	1.6197883e-06	0.8614528	2.5396957e-10	0.13854554
</S>	2.2933751e-12	1.328966e-11	3.3554073e-08	1.0041499e-05	0.5592389	2.081545e-08	0.44075102
