 	sono	stato	sempre	poveretti	</S>
a20	3.3627614e-08	7.616798e-06	0.0024879137	0.00039002675	0.9971144
a4	0.0018279691	0.013284119	0.09198293	0.042688966	0.85021603
a31	3.2781356e-06	4.5932513e-05	0.0035624644	0.00053090637	0.9958574
a38	1.5511407e-05	1.2524236e-05	0.005626525	0.00031875202	0.99402666
a31	1.8747865e-05	1.1941408e-05	0.0067976313	0.000481214	0.9926905
a7	1.2896647e-06	9.832042e-06	0.0025676477	0.0003148128	0.9971064
a31	1.02728395e-08	2.1865164e-06	0.005714048	0.0002565996	0.99402714
a21	2.6566388e-08	4.7256713e-06	0.0015241072	0.00048726588	0.9979838
a20	1.8399342e-09	2.405719e-07	0.0025384354	0.00025656304	0.9972047
a8	4.0198564e-09	1.000768e-06	0.001698446	0.00077110296	0.99752945
a31	1.2460937e-08	1.0109969e-06	0.0009792524	0.0004365945	0.9985832
a33	3.4986891e-09	8.432545e-07	0.0010885241	0.00027420407	0.9986364
a20	3.6609205e-08	2.2402921e-07	0.0012460842	0.00030635434	0.99844736
a31	3.3592649e-09	5.3418738e-08	0.0012384015	0.00035526624	0.99840635
a7	8.876609e-09	5.8641467e-06	0.0064554946	0.0015267526	0.99201185
a31	4.698829e-09	2.8393238e-08	0.0047077467	9.068251e-05	0.9952016
a11	2.670317e-07	5.120451e-06	0.0075973975	0.0026458448	0.98975134
a31	2.5978046e-08	1.6128867e-07	0.002278356	0.00014766725	0.9975738
a13	7.0591874e-08	8.593886e-06	0.05949478	0.005434807	0.93506175
a18	1.0780059e-08	2.9511682e-07	0.0035985506	0.0002581207	0.99614304
a31	5.977632e-09	5.2880563e-07	0.0028161737	0.0007889772	0.99639434
</S>	1.4620702e-09	4.7889472e-08	0.0010482252	0.00027272137	0.998679
