 	questo	muro	vuole	uno	specchio	</S>
a31	1.6649493e-06	0.0029052622	0.05592948	0.04411267	0.6256174	0.2714335
a24	2.5160183e-05	0.03672955	0.41969994	0.28032506	0.22043279	0.042787593
a31	1.4722539e-09	0.17195825	0.5876198	0.04217677	0.09642631	0.1018189
a41	1.9887319e-05	0.0712791	0.15173002	0.059691872	0.527535	0.18974407
a39	4.098208e-07	0.031912927	0.028616862	0.026923927	0.45390475	0.45864114
a43	2.2516821e-07	0.031830233	0.013985516	0.014749991	0.27924022	0.6601938
a24	2.2586821e-09	0.0056141615	0.008124212	0.012663497	0.14492539	0.82867277
a37	8.9265384e-13	3.308001e-08	2.0038933e-06	4.0616942e-05	0.03383411	0.96612316
a20	4.9138187e-14	2.8818519e-09	2.1137734e-07	2.7573908e-05	0.07106937	0.92890286
a41	2.3442207e-13	1.2020612e-09	8.479958e-07	0.00026508744	0.34997764	0.64975643
a18	2.826066e-14	1.3367904e-08	8.7264425e-06	0.0011418256	0.7926752	0.20617425
a31	9.06224e-15	9.089385e-11	1.4517423e-07	0.00020346556	0.69453025	0.30526614
a11	7.3310315e-16	1.6751424e-10	7.764159e-08	3.7043876e-05	0.19159059	0.8083723
a31	1.1237374e-14	6.9066038e-12	3.6312717e-09	1.9674262e-05	0.31688452	0.68309575
a29	9.607141e-18	1.7597389e-13	4.8543256e-11	1.17473355e-07	0.012539799	0.98746014
a7	9.429121e-16	1.6756113e-12	4.920359e-09	1.6515234e-05	0.23810376	0.7618797
a31	1.855251e-15	5.6057405e-13	5.5119777e-11	1.4508515e-07	0.05821783	0.94178206
a37	2.0064242e-18	3.8759525e-15	1.1925951e-12	5.4125056e-09	0.0030112267	0.99698883
a31	8.3809553e-16	2.3404203e-13	3.240721e-11	9.86304e-08	0.035574976	0.96442497
a20	1.6776929e-18	2.5496653e-15	9.764671e-13	4.7468096e-09	0.0026102369	0.99738973
</S>	3.2368133e-16	4.750753e-14	2.1078717e-11	7.814024e-08	0.016473172	0.98352677
