 	aveva	lavorato	tutta	la	settimana	</S>
a31	1.7158696e-05	0.009665714	0.38667282	0.2744162	0.15754971	0.17167841
a20	0.0023315474	0.024453057	0.032025598	0.4103473	0.43942443	0.09141812
a31	1.9644976e-07	4.5774974e-05	0.35206616	0.4616868	0.11817169	0.06802938
a28	1.0119271e-05	0.0044010347	0.7730026	0.13772543	0.057740115	0.027120708
a31	8.8231346e-08	0.00060361496	0.60335517	0.3485231	0.031799912	0.015718134
a13	8.568056e-06	0.018571801	0.60316217	0.3257574	0.04094178	0.011558248
a18	7.472552e-09	9.617265e-05	0.18247405	0.77829534	0.03637083	0.002763685
a31	6.7691443e-12	5.5256052e-08	0.0016538897	0.93844646	0.056824524	0.003075177
a27	6.2429784e-14	1.8839672e-09	9.81798e-06	0.110900216	0.730688	0.15840195
a31	5.2047396e-15	9.042844e-12	9.4530215e-09	0.071538456	0.90720904	0.021252556
a20	2.8982016e-16	1.2525666e-12	1.09933715e-08	0.005645514	0.32296056	0.67139393
a31	7.044564e-16	6.993221e-13	3.106876e-10	0.0041762446	0.9239792	0.07184451
a39	3.5338433e-17	3.947786e-14	2.3619576e-10	0.000697698	0.14712845	0.8521738
a31	1.6630192e-16	1.1745718e-13	6.333619e-11	0.0014870041	0.86408746	0.1344255
a33	2.2697613e-17	1.4379399e-14	4.2681882e-11	0.00023192767	0.094521634	0.90524644
</S>	5.060911e-16	1.2360026e-12	5.4867173e-09	0.004746378	0.48768342	0.50757015
