 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
a31	3.878566e-05	0.00026184894	0.00087195286	1.0877173e-05	0.08386201	0.3703294	0.030711114	0.013065623	0.5008484
a46	9.664859e-08	3.1652039e-07	7.079782e-06	1.7644444e-08	0.056372646	0.68888474	0.1880465	0.0073487163	0.059339914
a31	4.0729745e-10	4.369376e-08	2.6867589e-05	1.2936358e-09	0.37971473	0.5402564	0.052032456	0.0008481898	0.027121374
a27	3.478104e-06	9.6741605e-06	6.6609605e-06	1.0176309e-05	0.108110145	0.8648214	0.0195476	0.0012771988	0.0062136836
a41	1.7907021e-07	1.1679836e-05	4.1083505e-05	1.361432e-07	0.2513901	0.65421206	0.045174986	0.0050095543	0.04416018
a1	3.3772486e-07	5.8887737e-05	7.520861e-05	1.3540014e-08	0.021767486	0.3060154	0.25404173	0.0077543817	0.41028652
a21	1.938594e-06	8.098298e-05	1.021754e-05	1.0925525e-08	0.0003494082	0.04337833	0.19173697	0.004972025	0.7594701
a31	5.314986e-08	7.357169e-06	2.154905e-05	9.177115e-12	0.0020888655	0.1354134	0.28739402	0.0025202886	0.57255447
a13	1.1266041e-05	0.00088667107	6.260312e-05	1.1433064e-08	0.0007983149	0.20340396	0.42077073	0.00019757863	0.37386888
a31	4.5428487e-07	1.4523018e-05	3.3525088e-05	2.451163e-12	0.0031111264	0.57168597	0.3985285	6.568565e-05	0.026560275
a41	1.1973754e-06	0.00028789788	3.435567e-05	4.690429e-11	0.00014265542	0.061852556	0.5840938	8.435965e-05	0.35350317
a35	3.3265658e-07	6.706784e-06	5.8847327e-06	5.761147e-13	0.00046344052	0.3428692	0.6144197	3.330928e-05	0.04220144
a31	3.1195814e-08	1.7460808e-06	7.095105e-07	2.531243e-12	0.0001701787	0.11212166	0.28874937	0.00031236335	0.5986439
a14	4.0216286e-10	1.7341316e-07	9.655017e-08	2.1270324e-14	6.6912353e-06	0.0030414402	0.06463538	1.5571319e-05	0.9323006
a28	5.9806977e-09	1.436313e-08	5.299461e-10	3.3953956e-14	5.6371357e-07	0.031347826	0.7216619	8.9007506e-07	0.24698882
a31	4.773081e-10	4.340315e-10	1.527798e-11	3.06395e-14	3.5750805e-08	0.0057445173	0.38900414	3.6466724e-07	0.6052509
a0	1.1747508e-12	1.7507294e-10	1.7442964e-10	1.3499169e-15	1.1874017e-07	0.00022660944	0.011847143	5.4758635e-07	0.9879255
a31	1.4134219e-09	2.3174005e-09	7.937835e-11	3.1178005e-14	1.1325334e-07	0.008593	0.5809778	9.746364e-07	0.4104281
a46	2.804617e-12	4.2904397e-10	3.5314957e-10	1.3281702e-15	2.6530765e-07	0.00043433817	0.013427309	2.6706955e-06	0.98613536
a17	1.3697271e-10	5.8056724e-09	1.6818306e-09	4.827282e-14	2.2762927e-06	0.008086381	0.14531969	2.5963858e-05	0.8465657
</S>	9.206376e-11	2.3559174e-10	9.81622e-12	3.8802224e-14	7.9014754e-08	0.0068505825	0.2956662	1.6142508e-06	0.6974815
