 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
a39	5.8929464e-07	0.34601972	0.045258295	0.055012815	0.0118237985	3.9662464e-05	5.033923e-05	0.20415953	0.0038638227	0.33377144
a3	0.0047778795	0.015710888	0.013182526	0.0070022517	0.032458484	0.09535749	0.08819274	0.37267447	0.115875766	0.2547675
a39	6.207687e-05	0.02789635	0.117368475	0.005681452	0.007556282	0.014281624	0.006630566	0.6575743	0.013205539	0.1497433
a3	1.8510562e-05	0.0013166349	0.008438189	0.00061333005	0.00057073205	0.0014148174	0.0005596024	0.8992438	0.0020625934	0.08576185
a10	4.519961e-09	9.357216e-06	0.00024417744	0.000389541	0.00029923953	0.0008953349	0.00027751326	0.96733207	0.0007289879	0.029823799
a38	9.199258e-12	4.4256063e-07	0.000117151045	0.0011731702	0.0009727133	0.0023084916	0.0008799859	0.9725381	0.0012287544	0.020781143
a37	4.5936772e-11	5.7365824e-08	1.0249806e-06	6.0360646e-05	0.00018048275	0.00022230942	0.00014014864	0.9492234	0.011291668	0.038880557
a24	6.8300595e-15	4.958132e-10	3.893339e-06	0.0010841024	0.0014193496	0.002868601	0.00094342267	0.9641297	0.0014896987	0.028061224
a31	2.1049194e-15	6.9143496e-11	4.4807555e-07	0.001098707	0.0021984358	0.0072904984	0.0020498135	0.9242274	0.002847475	0.06028723
a3	1.1730423e-12	1.9373478e-07	2.137482e-07	2.4731698e-05	0.00014610995	0.00029719376	0.00016904449	0.4716553	0.027547205	0.50016
a20	8.39327e-16	6.607148e-11	2.3500016e-07	0.0013653231	0.003434408	0.008695323	0.002684178	0.8667765	0.0044924114	0.112551436
a31	8.265314e-16	2.4444495e-11	4.8481528e-08	0.0020802927	0.006637035	0.013160563	0.004296166	0.8088491	0.006190531	0.15878628
a11	1.2143494e-14	2.992621e-07	9.339788e-07	0.00011787821	0.00063061796	0.00051254843	0.00027867826	0.2586704	0.029194608	0.71059406
a7	2.6848124e-15	1.6463012e-10	2.0454688e-07	0.008047292	0.022731759	0.022034382	0.007863321	0.61031204	0.0141225755	0.3148884
a31	1.8760984e-15	2.5250383e-11	4.5359503e-09	0.0035163274	0.035797372	0.02385902	0.0073081916	0.5510393	0.009231119	0.3692487
a24	1.706632e-15	1.5521818e-08	1.5531651e-06	0.004538971	0.017112238	0.0009980928	0.0007713748	0.39797434	0.015951091	0.5626523
a46	2.2192487e-16	3.922722e-11	2.4390356e-10	0.00022637716	0.009974707	0.002394512	0.00053456967	0.711434	0.0015355598	0.27390036
a39	2.013361e-15	5.315148e-10	6.353911e-08	0.0058602598	0.04782391	0.0036870104	0.0026403405	0.18633594	0.04863838	0.70501405
a31	7.061576e-15	8.0538444e-11	4.3280615e-09	0.026076129	0.50405216	0.024163296	0.012813579	0.27474082	0.0033729558	0.1547811
a14	1.2373992e-15	6.0527455e-10	5.0645998e-08	0.0150116235	0.14115022	0.002752994	0.0027152216	0.20646846	0.0230996	0.6088018
a38	1.0922157e-14	3.4527558e-11	2.0118998e-09	0.03485728	0.7587432	0.024652079	0.012231308	0.089814	0.001761324	0.07794081
a31	2.7421283e-15	3.605686e-10	3.6459735e-08	0.035607476	0.47306383	0.005709834	0.0073810383	0.06063084	0.033635255	0.38397166
a37	1.6523902e-15	7.5626627e-10	9.006006e-08	0.038280513	0.6373716	0.0075494167	0.013506919	0.035389595	0.026640568	0.2412613
a20	6.742354e-15	2.1080913e-11	3.3559858e-10	0.010144717	0.8403548	0.02015098	0.0068889833	0.059939805	0.00070639583	0.061814312
a39	2.6909743e-15	2.7837804e-12	5.822675e-11	0.014762114	0.8786481	0.016574437	0.00830721	0.028363809	0.00070172583	0.052642643
a20	1.8342742e-15	5.0342825e-12	1.0800954e-10	0.020784626	0.8661094	0.013149007	0.008471334	0.026114477	0.0011030304	0.064268194
a35	3.0062347e-15	2.5366404e-12	4.0933677e-11	0.010618819	0.9080159	0.016571624	0.010067607	0.018306509	0.0005019939	0.035917487
a20	9.264829e-16	2.4277018e-11	1.0983001e-09	0.028010614	0.75967467	0.0073134815	0.011201382	0.023494	0.00819871	0.16210712
a31	2.251335e-15	2.6119668e-12	2.5050156e-11	0.0050233784	0.9322233	0.015223287	0.00771489	0.015239557	0.00026987845	0.024305677
a24	3.3291092e-16	1.3749358e-11	1.81018e-10	0.0072927075	0.39133793	0.0042197695	0.0061874962	0.05511175	0.015066527	0.5207839
a31	7.520347e-16	1.43738e-11	5.747615e-12	0.00048043107	0.30984756	0.007340028	0.0010492754	0.451138	0.00043313127	0.2297116
a8	9.942583e-17	2.1971708e-12	1.2269124e-11	0.0041780546	0.29162225	0.005452956	0.0072168284	0.082291655	0.012771966	0.59646624
a31	8.031904e-16	9.0414586e-12	3.6007988e-10	0.011253471	0.64348876	0.018145924	0.026858123	0.034614142	0.015281916	0.25035775
a41	1.278485e-16	2.3793443e-12	2.307043e-11	0.00032839095	0.059921928	0.010647023	0.01762156	0.10837125	0.10071377	0.70239604
a8	6.9487126e-16	7.598505e-13	2.381669e-12	0.0017437635	0.74454737	0.020347707	0.012744082	0.057276115	0.001214684	0.16212632
a31	3.5423527e-16	2.9575912e-12	8.0533365e-11	0.0059099714	0.4397796	0.014585884	0.01961312	0.05402499	0.02801672	0.43806967
</S>	7.4090856e-16	8.030807e-12	2.9131267e-10	0.0006250152	0.051920798	0.009974883	0.021535229	0.0842423	0.15191999	0.6797818
