 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a31	8.11186e-07	3.906059e-06	7.0943743e-06	1.4556102e-05	4.185947e-05	1.6727787e-05	0.0018207765	0.777848	0.15098302	0.069263145
a41	3.0644082e-06	6.229031e-07	6.5592926e-06	8.302631e-05	0.025604017	2.5589793e-09	0.17619249	0.7466631	0.043512862	0.007934232
a31	7.67997e-10	5.5304616e-10	1.3165045e-06	0.0012497606	0.5281074	1.7841122e-08	0.088552624	0.36029014	0.017752342	0.004046376
a20	1.8125749e-07	1.1539995e-06	8.034261e-06	0.00092875294	0.023522135	3.1953005e-07	0.0031680865	0.016780535	0.95102036	0.004570449
a31	9.707414e-10	2.2315385e-08	2.5434686e-06	0.00015649472	0.02376696	3.3460168e-07	0.049664177	0.8085491	0.11667166	0.0011886471
a37	1.20381765e-05	0.00027403753	0.00031376487	2.3768875e-05	0.000101171536	2.9425979e-05	0.0016614823	0.1160384	0.87078696	0.010758933
a16	5.88596e-09	2.07471e-07	2.4727973e-05	4.833313e-05	0.0015464376	3.2510692e-07	0.008241876	0.9509535	0.038841806	0.00034282284
a35	1.3329587e-10	1.7792635e-08	4.455897e-06	2.4691628e-06	0.00083248666	1.8804025e-08	0.009556023	0.98437554	0.004915432	0.00031363592
a24	6.5008075e-11	4.6222983e-08	6.894894e-06	2.3676313e-07	0.0002844098	7.0332806e-09	0.005590276	0.9291692	0.05469205	0.010257024
a31	2.9559463e-12	2.3035694e-08	5.146511e-09	6.604716e-11	1.7819757e-05	1.0099555e-10	9.337811e-05	0.0293705	0.8529593	0.11755906
a39	3.522914e-12	3.1369687e-08	5.746345e-07	1.1301436e-08	3.830528e-07	1.705554e-11	5.5592966e-07	1.6923992e-05	0.9704283	0.029553222
a31	4.44207e-12	4.5889004e-09	2.1721005e-09	6.481782e-11	4.2652035e-05	1.1601284e-11	0.0001234884	0.007957449	0.9659847	0.025891714
a20	5.3835734e-13	6.9338535e-09	2.2708934e-07	2.4814784e-09	6.82638e-07	2.3921333e-13	3.4964333e-07	2.8549048e-06	0.55728585	0.44271004
a31	1.5339585e-12	9.592309e-10	4.627191e-10	8.302107e-12	4.9074442e-05	2.7136724e-13	6.8236695e-05	0.0016874844	0.84871435	0.14948092
a3	3.7792083e-14	3.8734374e-10	9.0208525e-09	7.040491e-11	2.2771515e-07	1.0117109e-15	1.0482456e-07	4.2260902e-07	0.11065175	0.88934755
a20	8.582723e-13	1.4941444e-09	1.696183e-10	3.982409e-13	1.0747884e-06	1.0908741e-15	6.120643e-07	1.35852315e-05	0.51276296	0.48722175
a31	1.8118056e-13	2.1688179e-11	3.7841323e-12	9.227207e-13	1.2815813e-05	1.0701475e-13	4.0243318e-05	0.00073465996	0.8420786	0.15713364
a37	4.870574e-15	2.7550918e-11	2.4305913e-10	4.2833944e-12	9.476412e-08	5.573641e-18	4.246067e-08	8.913071e-08	0.042590007	0.95740974
a31	1.1432049e-13	3.2715018e-11	1.9387658e-12	7.9054534e-14	1.0938223e-06	1.9912762e-15	7.9428435e-07	9.864861e-06	0.62574685	0.3742414
a20	6.834639e-15	3.7299393e-11	1.5393611e-10	2.4655638e-12	3.1931243e-08	1.1022107e-18	2.5360348e-08	4.8379682e-08	0.035874918	0.9641249
a28	5.0433538e-14	6.9767607e-12	4.352723e-13	2.2248066e-14	8.7347826e-07	1.5609751e-15	1.0894524e-06	1.1517204e-05	0.41217175	0.58781487
a31	8.050228e-14	2.470808e-12	1.10619196e-13	1.3645058e-14	5.0553075e-07	4.8129096e-14	6.007006e-06	0.00017563517	0.6425164	0.35730147
a20	1.1579474e-15	1.6102615e-12	2.6527467e-12	3.8765654e-13	3.4719452e-08	4.475927e-18	2.9494748e-08	4.9016283e-08	0.1534865	0.8465134
a31	6.2977584e-14	2.5632077e-12	1.05259416e-13	7.6294324e-15	3.03265e-07	1.2960069e-14	3.2320265e-06	8.341176e-05	0.3372793	0.6626338
a33	8.6468204e-16	1.0570685e-12	1.8296796e-12	2.6047418e-13	3.360575e-08	2.3108653e-18	3.1701706e-08	4.0167915e-08	0.12459112	0.87540877
</S>	2.0371183e-14	4.325891e-11	1.3090184e-10	5.1962303e-11	2.5110528e-06	6.42109e-15	2.4779725e-05	2.165498e-05	0.35932252	0.6406285
