 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a43	1.61356e-05	4.5688e-05	9.952945e-05	0.002550053	0.008512682	0.0058906632	0.042413313	0.009268994	0.09683185	0.8214302	0.012940929
a20	7.616417e-07	3.2373967e-07	3.5709668e-06	2.8308732e-06	2.620514e-05	0.0057058856	0.8881909	0.06171929	0.01729857	0.014782571	0.0122690145
a31	3.2712126e-08	4.3956728e-08	2.774837e-06	7.872208e-06	0.0006708148	0.065190025	0.9237729	0.003402252	0.0020562585	0.0021223142	0.0027747643
a39	8.526538e-09	1.5799857e-08	2.8001642e-07	5.843674e-07	1.5895852e-05	0.003604579	0.9188491	0.022412237	0.028577236	0.022167409	0.004372713
a31	1.4535212e-10	7.481908e-09	3.5392154e-07	2.4190415e-06	5.4858385e-05	0.008092762	0.94551885	0.01053501	0.016491342	0.012863684	0.0064408192
a46	5.435414e-10	2.4166529e-09	1.505744e-08	1.3107514e-07	1.4579372e-06	2.386522e-05	0.008766247	0.056904614	0.6096198	0.31929502	0.0053888643
a37	2.1739318e-12	2.5826854e-09	1.7269605e-07	6.584589e-06	0.0002638649	0.0010909977	0.01399719	0.19372353	0.582995	0.19510853	0.012814103
a31	2.556092e-12	8.015535e-09	1.5373602e-07	9.680368e-06	0.000943235	0.014050867	0.11314622	0.1583697	0.51259923	0.17468666	0.026194302
a13	8.355337e-11	1.4271386e-07	2.042602e-05	0.0025242984	0.015331315	0.0067459284	0.010251062	0.033442266	0.25713837	0.65179455	0.022751676
a11	3.6604986e-12	1.1828068e-08	3.8090968e-07	9.649775e-05	0.0023993647	0.035047688	0.094164915	0.03966495	0.28986365	0.496139	0.042623512
a31	5.12344e-12	2.7766228e-08	6.873509e-07	0.00010473286	0.002496255	0.050355256	0.29527238	0.04211769	0.25672305	0.26483208	0.08809788
a20	7.5455413e-13	2.757144e-09	6.609549e-07	0.0004968185	0.025386658	0.014818261	0.019876482	0.0020617512	0.053852927	0.77595824	0.10754817
a31	1.041459e-12	2.9029812e-09	1.4045493e-07	0.00013214815	0.0017891559	0.03284342	0.17829737	0.010218832	0.18721198	0.49823776	0.09126923
a41	2.7131918e-13	8.745734e-10	1.6028092e-07	0.00013924619	0.027787544	0.029266756	0.07160676	0.0005504904	0.025281677	0.6122198	0.23314753
a31	8.426446e-13	7.4293802e-09	4.4395196e-07	0.00020188346	0.007918624	0.11287764	0.28928995	0.0025890244	0.059006203	0.4019779	0.12613828
a24	2.3454125e-13	8.8544116e-10	1.1450311e-07	7.53086e-05	0.031638976	0.04678123	0.14265409	4.8552363e-05	0.0036222858	0.30940065	0.4657788
a31	6.213701e-13	1.8938073e-09	4.4812868e-08	3.270166e-05	0.0017266747	0.030508425	0.6716501	0.0001847296	0.010421726	0.14245212	0.14302349
a10	7.3975975e-14	3.4258954e-10	4.3885663e-08	2.1292828e-05	0.007588725	0.013768598	0.1026989	3.88042e-06	0.00041018057	0.11774122	0.75776714
a31	1.4142658e-13	5.406058e-10	2.770775e-08	0.00010060055	0.0014122716	0.025444672	0.41850734	0.00019596587	0.013392029	0.17531484	0.3656322
a46	6.697335e-14	3.2298356e-10	2.446213e-08	8.900209e-06	0.0059849326	0.023183841	0.18641323	1.1840457e-06	0.00013895845	0.03672028	0.74754864
a20	1.0841332e-13	5.8105787e-10	1.9148962e-08	7.1767777e-06	0.004958943	0.034757048	0.07776684	1.4893436e-05	0.0007245037	0.13700485	0.7447657
a46	1.5525988e-13	4.483963e-10	7.022987e-09	2.528384e-05	0.0004736651	0.009188514	0.023253217	0.0005629162	0.0104335155	0.399993	0.55606985
a31	2.4768656e-13	5.281746e-10	1.01139275e-08	1.1358477e-06	0.0002867587	0.0008218094	0.005666358	0.0071756644	0.02824174	0.5119433	0.4458632
a7	1.3982617e-14	2.940721e-11	6.270903e-10	1.5537414e-07	0.00012375435	0.001244388	0.012504624	0.0001032536	0.0019949183	0.118840896	0.86518806
a31	1.7483732e-13	2.7801872e-10	2.4295161e-09	1.5231099e-05	0.00011214423	0.0012103356	0.006625865	0.00070823287	0.007126925	0.26615912	0.71804225
a39	2.2281822e-15	6.0970096e-12	1.9009108e-10	9.01439e-08	8.0799815e-05	0.0010287745	0.013626514	1.9712594e-05	0.00063945993	0.057042	0.9275627
a31	3.714914e-13	1.2639167e-09	8.76454e-09	6.6875e-06	0.00011450745	0.0027342427	0.011992092	0.0012536105	0.008733186	0.30308285	0.6720828
a15	1.6585928e-14	4.5508295e-11	1.1876248e-09	1.9887322e-07	0.000114588685	0.00076550746	0.011427919	5.1295585e-05	0.00078622036	0.055413824	0.9314405
a20	5.7695076e-13	2.1666793e-09	1.3201927e-08	2.8919742e-06	9.9217934e-05	0.0025996515	0.013628765	0.0016479043	0.009503772	0.2770425	0.6954753
a35	2.2450166e-13	2.4712232e-10	1.6558327e-09	3.585839e-06	2.5761203e-05	0.00039953552	0.0063320664	0.0010908782	0.007922065	0.2039386	0.78028756
a28	1.6955182e-14	3.4268626e-11	6.6581124e-10	1.7893485e-07	2.1518883e-05	0.00036414104	0.007843114	0.0030380515	0.01996007	0.30691794	0.661855
a31	6.125537e-14	2.4466517e-11	1.421746e-10	6.7677556e-06	3.5617155e-05	0.0001458117	0.0014271217	0.00015756278	0.0047874036	0.15472443	0.83871526
a0	7.90665e-16	2.986219e-13	6.30164e-12	1.4789494e-08	2.7265287e-06	0.00010217065	0.0060051177	8.140683e-05	0.0035168526	0.156154	0.8341377
a31	9.2803904e-14	7.170411e-11	4.764342e-10	5.105499e-06	2.6907748e-05	0.00021869097	0.0035680204	0.0005222447	0.006022192	0.17470369	0.8149331
a20	9.08308e-16	9.552066e-13	2.3294349e-11	1.9730285e-08	5.9578597e-06	0.00017719103	0.0073373397	0.000115968025	0.0028191495	0.109709136	0.87983525
a41	1.2109679e-13	5.715047e-11	3.1729602e-10	3.1463835e-06	1.6190983e-05	0.000136506	0.003423577	0.00031741682	0.00493982	0.13701196	0.85415137
a39	3.616085e-15	4.478872e-12	1.0288053e-10	1.10044425e-07	8.420623e-06	0.000273036	0.0073157656	0.0007373274	0.0089457175	0.19877185	0.78394777
a31	3.710078e-14	2.8713082e-11	2.2699723e-10	2.833007e-06	2.178807e-05	0.00025405837	0.004549535	0.00031437853	0.0046900846	0.1319377	0.8582297
</S>	2.1862973e-15	2.838212e-12	6.688788e-11	3.3894334e-08	7.8925605e-06	0.000170542	0.00767135	0.00042559757	0.0061551947	0.15123406	0.83433527
