 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
a31	0.00047389956	0.00017669196	0.006166132	0.023898708	0.036815226	5.445652e-05	0.14902921	0.28927907	0.44955847	0.044548072
a28	1.6609221e-05	1.267709e-05	6.716492e-05	0.0006861083	0.002082029	0.00026040158	0.8530862	0.06305329	0.026984496	0.053751078
a24	1.3887858e-06	4.3278666e-07	8.559919e-06	0.00028167138	0.0026434208	0.00307104	0.9041133	0.03071046	0.009978911	0.04919091
a28	2.5527413e-07	3.1728382e-07	7.048375e-06	0.00020201485	0.00034378996	0.0016685541	0.91765106	0.054133266	0.009445907	0.016547864
a31	1.0382942e-06	3.35106e-06	7.873265e-05	0.0015476248	0.0011219503	0.0012187156	0.84569454	0.11330204	0.013647963	0.023384044
a20	0.0014298735	0.1535273	0.29140642	0.2279609	0.037114184	0.0012522242	0.17285445	0.0764836	0.024239872	0.01373114
a31	0.0011485375	0.0036296563	0.038694266	0.26252285	0.15248582	0.0035211234	0.48788154	0.044171587	0.0028693236	0.0030752742
a13	3.1776694e-06	0.002217441	0.17003553	0.78262717	0.012857742	0.00028304732	0.0077622235	0.0084234765	0.01089127	0.004898833
a31	0.00055438525	0.0053625796	0.041622	0.12535852	0.29632664	0.0016830808	0.3109175	0.118817754	0.032729346	0.06662811
a41	7.5966504e-08	0.00010549183	0.06511688	0.87785125	0.0045129484	7.4555533e-06	0.00052665465	0.0011969972	0.0063182386	0.044364028
a33	7.963185e-06	0.0007966042	0.020326575	0.047649298	0.03366508	6.758355e-05	0.037749864	0.056168117	0.09364182	0.7099271
a8	1.7979609e-07	6.446149e-05	0.016117597	0.0830656	0.006248511	1.9322097e-05	0.0030770109	0.012857754	0.10687862	0.77167094
a24	8.052873e-08	1.0877753e-05	0.0008788875	0.0035136899	0.0016426594	2.9652441e-05	0.0027282469	0.016533734	0.14962228	0.8250399
a37	8.8660534e-10	2.28343e-08	2.0179981e-05	0.00011720444	7.415065e-07	1.8101545e-10	0.00015504973	0.0004611662	0.0004473111	0.99879825
a5	6.958521e-09	4.6918444e-07	0.0002608713	0.00040681937	2.3716011e-05	6.745935e-09	0.005260343	0.012620123	0.014051005	0.9673767
a31	1.2888425e-07	1.8237703e-05	0.004087273	0.0023750148	0.0005427234	1.5869793e-07	0.10303601	0.2742243	0.144299	0.47141704
a20	3.4952553e-08	8.059387e-06	0.0012704567	0.0059190034	0.0018028739	6.5059467e-06	0.0018434976	0.0073480518	0.035844635	0.94595695
a31	2.9854758e-07	2.7763837e-05	0.0018543794	0.0009193161	0.0012961201	3.0878717e-05	0.06741571	0.18246432	0.3295491	0.41644213
a8	1.7836228e-09	6.775266e-07	0.00038826573	0.0034431326	0.00075342326	1.6954189e-06	0.0010169236	0.0049166395	0.033877626	0.9556016
a31	1.3453813e-08	3.4359973e-06	0.00061559264	0.0027122844	0.0031665773	2.078713e-05	0.011005242	0.05428474	0.5054119	0.42277947
a20	5.68493e-10	3.211433e-07	0.0001942632	0.002749179	0.0004041081	1.5054591e-06	0.0011687085	0.0073907496	0.08581633	0.9022747
a24	3.1521953e-08	6.643474e-06	0.0013799701	0.0007374095	0.00039822032	1.748663e-06	0.02725719	0.072085924	0.2340625	0.66407037
a31	1.5173332e-10	5.0026467e-09	1.6802329e-05	9.119595e-05	4.520459e-07	9.615277e-11	7.145495e-05	0.00050408044	0.0014140576	0.9979019
a37	1.2607428e-11	6.2854832e-09	2.0659636e-05	0.000263218	2.696486e-05	2.7705045e-08	0.00016430109	0.0011016792	0.010124354	0.9882988
</S>	6.6758483e-09	1.7492184e-06	0.0013291137	0.00094999344	0.00020501851	1.1474099e-07	0.019729098	0.06149644	0.16372852	0.75255996
