 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a31	1.4785237e-05	0.000406406	0.00094891293	0.02267379	0.020302676	0.69522643	0.1568152	0.004095578	0.0016459821	0.00023730585	0.097632915
a17	4.50923e-07	2.290168e-08	1.2088652e-05	1.4733841e-05	7.70221e-06	0.93586373	0.0028780575	0.009549943	0.025081916	0.0100162085	0.016575107
a31	1.2956797e-09	5.826704e-09	5.5447335e-06	8.007174e-05	0.00014331377	0.87489563	0.079183504	0.029541474	0.0058573703	0.0016614558	0.00863153
a17	1.2035705e-05	7.935831e-06	0.00015316663	0.0001979457	0.00197102	0.20650509	0.5687356	0.08148196	0.011887548	0.05888508	0.07016263
a20	5.555767e-07	2.3644527e-05	0.0018853786	0.004154405	0.005079514	0.106651165	0.7008911	0.05114559	0.002859447	0.019747319	0.10756191
a8	2.9306856e-08	2.718523e-06	0.00035701	0.0015996791	0.004483432	0.07870051	0.55124074	0.066651516	0.0048639816	0.038418494	0.25368187
a20	7.472161e-08	6.216264e-06	0.0016935881	0.0019974252	0.00049973605	0.04755533	0.13992362	0.12559856	0.022154806	0.026667044	0.6339036
a31	4.013259e-10	3.0157339e-09	3.3357555e-05	0.00041539315	0.00014395938	0.06306189	0.19438875	0.12701792	0.02431853	0.0067686765	0.5838516
a46	3.0140063e-06	0.000116362426	0.00743469	0.0059529855	0.002272185	0.14839837	0.09701384	0.28821665	0.40209526	0.0014317418	0.047064953
a31	1.9839426e-08	1.2224355e-07	0.00071359	0.0029815123	0.00017009096	0.5221382	0.11421067	0.18867223	0.16603205	0.00034851723	0.004733007
a35	4.1336713e-07	3.2174557e-05	0.0068541565	0.007009902	0.0012072596	0.16539584	0.015760504	0.09531135	0.6174921	0.0008829001	0.0900534
a33	3.3931227e-09	7.1383464e-09	0.000116831376	0.0005659405	3.393945e-05	0.21188672	0.03670117	0.21920943	0.522769	0.00015692845	0.008560109
a8	1.1396468e-09	1.8535527e-08	2.1535297e-05	3.3211843e-05	4.296532e-06	0.011914496	0.0040698894	0.09070098	0.6922326	0.0002849343	0.20073795
a24	1.5659097e-11	1.0916752e-10	6.3146683e-07	4.9537116e-06	1.4111143e-06	0.0039947503	0.0038137827	0.081721015	0.50031245	0.00012085601	0.4100302
a27	2.5080613e-13	1.2312928e-14	2.5325066e-08	1.2853007e-08	5.519659e-11	2.4299236e-05	1.2764721e-05	0.004474299	0.13284327	2.2037911e-08	0.8626453
a31	1.0070552e-12	1.4589109e-14	1.1011714e-08	9.723867e-09	1.4437353e-11	0.00024334433	1.40338725e-05	0.009105566	0.74043334	1.08178234e-07	0.25020358
a10	1.5405982e-12	5.23009e-12	1.6072776e-06	1.4860032e-05	7.1504076e-07	0.0024226087	6.882818e-05	0.0014793739	0.11099146	3.3648064e-06	0.8850172
a11	4.7590478e-12	5.3631427e-13	2.4901124e-07	2.7886395e-07	1.1175677e-09	0.00024644006	0.00011677096	0.022580612	0.8759039	2.6567711e-06	0.10114908
a24	1.8795515e-13	7.841261e-15	1.0265263e-09	1.2050624e-09	5.976373e-12	3.6388003e-05	3.7750006e-06	0.0038262221	0.459514	4.9031645e-08	0.53661954
a28	2.2396784e-14	2.0208847e-15	2.8330938e-10	2.7039398e-10	1.9078645e-12	1.4143063e-05	5.2456553e-06	0.0066608465	0.3704162	3.050254e-08	0.6229035
a31	3.2478485e-13	1.7785298e-14	6.795783e-10	6.3711897e-10	1.1489109e-12	3.9057424e-05	6.2937306e-07	0.0011908322	0.46867734	8.89059e-08	0.530092
a46	6.724233e-14	7.810042e-14	7.1087967e-09	9.818202e-08	1.4354824e-08	8.519231e-05	9.5413825e-06	0.0005072951	0.04633745	1.9492309e-06	0.9530585
a31	8.4772175e-14	1.138237e-13	3.2609877e-09	1.9650225e-08	4.6748214e-09	0.00013722597	4.5359648e-05	0.00455186	0.2090673	1.6269347e-05	0.786182
a26	1.9663099e-14	3.5587012e-14	2.0490791e-09	2.0063299e-08	3.728657e-09	1.8464883e-05	2.9172143e-06	0.00015154225	0.012990708	1.8658067e-06	0.98683447
a31	1.436266e-13	7.710888e-15	2.652734e-10	2.7764324e-10	1.1023062e-12	2.9084367e-06	1.3572448e-07	0.00013075364	0.035614863	1.1998393e-09	0.9642514
a46	1.21567e-14	1.0047242e-14	2.389684e-09	2.6660135e-08	1.0496761e-09	1.5450061e-05	3.2591234e-07	1.7436714e-05	0.0034685647	9.939432e-08	0.996498
a20	9.708442e-14	1.6822681e-13	6.556847e-09	3.0977862e-08	2.7738032e-09	0.00015728582	3.2687974e-05	0.002922727	0.11578024	2.2550303e-05	0.8810844
a35	2.6880004e-13	3.6675053e-14	1.3598501e-09	1.5795371e-09	2.3246615e-12	4.0445528e-05	1.4139065e-06	0.0011094054	0.24293664	3.2758373e-07	0.7559117
</S>	7.7173375e-15	6.4609297e-15	1.5135719e-10	6.8888795e-10	6.188614e-11	8.440979e-06	1.0242376e-06	0.0002352802	0.02740141	1.5618414e-06	0.9723523
