 	un	forno	che	fa	buon	pane	</S>
a31	0.00065521634	0.0050355154	0.09443772	0.047266	0.63716716	0.06943046	0.14600797
a20	1.9102854e-05	6.26567e-05	0.0054155528	4.72395e-05	0.745956	0.1908048	0.057694655
a28	1.4764701e-08	9.186957e-08	0.0019168615	0.0002508769	0.9402056	0.03235048	0.02527614
a31	1.073782e-08	1.1727293e-07	0.0001444382	7.054545e-05	0.9470838	0.018215092	0.034486026
a18	2.5084362e-05	0.00043461123	0.004647309	0.008373857	0.9192717	0.058852687	0.008394705
a13	1.1937823e-06	4.6700618e-05	0.0017311246	0.0001659136	0.9717933	0.016706202	0.0095555885
a39	4.5543055e-07	1.3559734e-05	0.0001205259	5.3980684e-06	0.8761668	0.02715437	0.09653881
a20	1.7516452e-08	5.208048e-07	3.4775397e-07	4.186674e-08	0.10214652	0.057273902	0.8405786
a31	1.3857138e-09	3.2920465e-08	7.924168e-09	2.5056371e-08	0.016352253	0.06094977	0.92269784
a20	6.695384e-11	4.7331854e-09	9.315437e-09	7.1399103e-10	0.010447004	0.15941982	0.83013314
a39	1.3033085e-09	2.5601894e-08	2.6631495e-09	3.0223013e-08	0.009139117	0.15894337	0.83191746
a18	1.4143792e-11	3.499182e-10	9.697733e-11	5.546829e-10	0.0007670644	0.053226788	0.9460061
a39	4.4875527e-12	2.0464574e-10	1.2326186e-10	4.1826795e-10	0.001817799	0.067592025	0.9305902
a46	8.110439e-12	4.3462306e-10	1.962485e-10	3.7555353e-10	0.003172294	0.057128478	0.9396993
a38	1.4801202e-11	1.0757593e-09	9.815603e-10	4.680197e-10	0.006676906	0.068381764	0.9249413
a39	7.2067116e-11	5.0534226e-09	6.47195e-09	1.3511432e-09	0.019761946	0.1080468	0.87219125
a31	1.09512316e-10	7.1442092e-09	1.9893289e-08	1.7194375e-09	0.03251422	0.10264029	0.86484545
a18	6.4251998e-12	3.0310318e-10	1.3032576e-10	1.3127079e-10	0.004521548	0.03648545	0.958993
a31	2.176473e-12	1.0691629e-10	4.8974033e-11	1.018983e-10	0.0027336231	0.02732313	0.9699433
a41	2.4363215e-13	7.989812e-12	8.6729707e-13	6.8813327e-12	0.00019485365	0.0044209263	0.99538416
a35	4.675603e-13	1.9217555e-11	4.8764595e-12	2.5012457e-11	0.0005820069	0.010549165	0.98886883
a31	5.5427207e-13	2.2344635e-11	3.5922263e-12	1.7833257e-11	0.00044975805	0.005686204	0.99386406
a28	6.368868e-13	2.2335755e-11	1.2651086e-12	4.0093874e-12	0.00033544961	0.006041927	0.9936226
a27	6.943007e-14	1.3621889e-12	1.5681652e-13	3.6325801e-12	2.6508525e-05	0.0013288398	0.99864465
a13	5.577426e-14	1.226305e-12	9.25476e-14	1.6782076e-12	3.0050902e-05	0.0010948406	0.9988751
a46	1.7839238e-13	6.2205974e-12	1.125749e-12	5.2186623e-12	0.00013798522	0.0027505578	0.99711144
a24	2.2495577e-12	1.05900316e-10	1.5785115e-11	2.2312863e-11	0.000837481	0.008413793	0.9907487
a39	9.146199e-14	4.7139023e-13	7.5643505e-14	1.5275557e-11	3.4870416e-06	0.000533365	0.99946314
a31	1.0151568e-13	4.635883e-13	5.402791e-14	5.959752e-12	8.0896905e-07	6.3297615e-05	0.99993587
a11	8.230282e-15	5.237089e-14	5.9771198e-15	1.854568e-13	5.283995e-07	5.8823287e-05	0.99994063
a31	3.545982e-12	9.5571285e-12	7.6666174e-13	2.7099212e-11	6.1590094e-07	4.3468273e-05	0.9999559
a21	5.015359e-15	1.9780667e-14	2.925132e-15	1.1570451e-13	1.223058e-07	1.6869755e-05	0.99998295
</S>	5.599739e-12	1.20089e-11	7.8805235e-13	1.7303242e-11	3.3055503e-07	2.1309392e-05	0.9999783
