 	Anna	ora	sta	vicino	a	me	dormendo	</S>
a8	8.164619e-06	4.9388647e-05	0.0017202753	0.8871647	0.024016716	0.006261545	0.040853474	0.0399258
a31	0.00018264161	0.008115497	0.05816782	0.27089995	0.30459192	0.19318362	0.057646506	0.107212104
a8	2.0238009e-05	0.00048259165	0.016395023	0.96344846	0.013332403	0.0052085984	0.00014106037	0.00097160414
a31	1.5448186e-06	4.099722e-05	0.0043960456	0.97856617	0.007786935	0.00466538	0.00042392607	0.0041189487
a17	3.7485865e-08	6.429304e-07	2.2885835e-05	0.018029172	0.3065056	0.5575148	0.06509539	0.0528315
a18	6.8084236e-12	1.1996182e-10	1.535351e-06	0.0048440825	0.47146356	0.46849364	0.042020228	0.013177025
a31	2.2827675e-12	3.840214e-12	1.8963192e-07	0.010133955	0.45963994	0.4768197	0.038312178	0.015094038
a17	1.0964987e-09	1.893208e-08	9.3640556e-05	0.10523795	0.2954734	0.42655793	0.15395479	0.018682312
a30	3.9112914e-12	1.0204866e-12	4.734234e-08	0.017170765	0.21584697	0.6768643	0.0803875	0.00973037
a17	8.327013e-12	1.1090122e-12	7.683988e-08	0.017760864	0.20617366	0.7257091	0.03549764	0.014858658
a39	1.16892e-12	2.8130273e-13	3.1677118e-08	0.018911099	0.09650491	0.49025142	0.06983115	0.32450137
a17	9.315783e-13	1.1256665e-13	5.281333e-09	0.0024295838	0.014276887	0.23491128	0.035350733	0.7130315
a31	4.794591e-13	7.8001435e-14	4.617761e-09	0.004707119	0.009068599	0.16324459	0.046388004	0.7765918
a17	5.572585e-13	2.3920533e-13	8.199013e-08	0.21328768	0.0058966735	0.044831235	0.067911334	0.668073
a20	7.690496e-13	1.7078968e-13	4.561338e-09	0.0016579388	0.01923513	0.16463561	0.037167564	0.77730376
a27	2.3529846e-13	3.894835e-14	1.09876074e-10	0.00011841131	0.00038278557	0.03916368	0.014670216	0.94566494
a20	2.7767678e-13	2.5347735e-14	5.4434075e-11	9.200854e-05	1.2880087e-05	0.013386692	0.0033100483	0.98319834
a31	1.2499145e-13	1.4332929e-14	2.4164087e-11	3.8072052e-05	7.669865e-06	0.0050622467	0.0019620769	0.9929299
a18	1.653757e-14	3.8748196e-15	1.2299528e-10	0.003347194	6.36865e-05	0.0011020981	0.0027851828	0.99270177
a31	3.3534655e-13	7.3899755e-14	4.4905907e-10	6.6445326e-05	0.008134905	0.08111912	0.22895074	0.6817287
a13	4.7488665e-15	2.819197e-15	4.7614284e-11	0.0003265429	8.417397e-05	0.0009026541	0.0027004252	0.99598616
a20	1.9147211e-13	3.4934237e-14	1.4388568e-10	2.1796686e-05	0.0027998514	0.030801509	0.14639607	0.8199808
a31	4.7780197e-14	6.7414785e-15	8.0025405e-12	4.731109e-06	9.886944e-05	0.0064091813	0.028780265	0.964707
a28	1.792627e-15	1.3420063e-15	1.2411104e-11	4.6663987e-05	5.10141e-05	0.00054641743	0.0023544712	0.99700147
a31	8.675229e-14	9.740952e-15	1.2570644e-11	3.134634e-06	0.00010104224	0.0062535456	0.037148595	0.95649374
a8	3.212743e-16	1.4813858e-16	6.393566e-13	5.907653e-06	3.8940548e-06	7.070546e-05	0.00041158806	0.9995079
a17	3.849462e-14	6.088634e-14	7.4181794e-10	2.4801828e-05	0.0023321859	0.014071455	0.07678564	0.90678596
a8	2.5387095e-14	6.0899746e-15	2.635789e-11	3.640018e-06	0.00034798513	0.0051427274	0.025989836	0.9685157
a23	1.2562216e-14	1.6965907e-14	2.5826535e-10	1.998506e-05	0.0010344083	0.0059605646	0.024361305	0.9686239
a8	8.595888e-14	7.7854634e-14	1.6080233e-09	6.0652554e-05	0.0039186664	0.012809979	0.0353869	0.94782376
a20	1.0932538e-13	7.9560104e-14	1.7964235e-09	6.5703614e-05	0.004048908	0.011568201	0.026704488	0.95761275
a31	7.905063e-14	9.259842e-15	1.5966246e-11	6.2615195e-06	8.4335654e-05	0.0025392175	0.0071280673	0.9902422
a39	1.1872221e-15	8.930295e-16	6.2287298e-12	7.1485183e-06	5.0151102e-05	0.0005330252	0.002471368	0.99693835
a18	3.7579274e-14	5.581113e-15	7.92321e-12	1.930748e-06	5.4942262e-05	0.0023686057	0.0109151285	0.9866594
a37	2.1712461e-15	7.1495833e-16	3.1244408e-12	1.6899344e-06	5.236027e-05	0.0009700975	0.004030731	0.9949452
a31	2.930035e-14	4.8549265e-15	4.326468e-12	3.555505e-06	1.8376213e-05	0.0014148683	0.005247202	0.993316
a8	8.6894225e-16	6.1124894e-16	2.5954584e-12	3.2512928e-06	3.1457916e-05	0.00047320875	0.002796386	0.99669576
a23	1.05422136e-14	8.768388e-15	8.468275e-11	4.423969e-06	0.00061068713	0.005195424	0.019900925	0.97428846
a37	9.365871e-15	5.4880666e-15	9.941682e-11	8.321045e-06	0.00054532354	0.0026052368	0.0074725472	0.9893685
a8	3.577165e-14	6.6611196e-15	7.984868e-12	6.4292103e-06	2.955945e-05	0.0018026284	0.005252834	0.9929086
</S>	8.101747e-15	9.568176e-15	1.5705155e-10	1.06913685e-05	0.0005816046	0.004122753	0.018069088	0.97721577
