 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a31	2.2503964e-05	4.641644e-06	0.006091517	0.0034907847	0.0031587542	0.006503043	0.01412584	0.22526728	0.20273542	0.031811662	0.097382285	0.027096823	0.17710723	0.07206686	0.058170665	0.058218043	0.016746612
a29	8.2710336e-08	1.362682e-08	0.0008466046	0.0001443374	0.00029179975	0.0007814241	0.0021195456	0.0029714368	0.0014145924	0.0018217	0.015850058	0.027935583	0.7284917	0.16567093	0.04289772	0.0070368797	0.0017255677
a35	1.2292507e-09	4.065348e-09	0.00054730574	0.0004504179	0.001091029	0.0046144766	0.0070406306	0.0051053814	0.0037844244	0.0109026935	0.07551578	0.084666744	0.6866	0.09811867	0.015562234	0.0030007435	0.00299942
a31	2.6166094e-10	4.6277414e-08	0.00029415943	0.00016887774	0.0003519679	0.0007623983	0.0009109554	0.0005014923	0.0004910771	0.0012968325	0.0034454342	0.13095234	0.45625854	0.30216685	0.089433454	0.008990019	0.003975607
a39	5.905788e-06	8.504829e-06	0.0034165562	0.0032373443	0.0031712665	0.004037412	0.0048859324	0.0042720335	0.004425003	0.0045219604	0.0029690561	0.035944413	0.088230774	0.3287862	0.3847508	0.10456998	0.022766769
a29	2.4382905e-08	1.3641181e-05	0.022580212	0.022372508	0.023817318	0.027263233	0.02586872	0.032629088	0.01833832	0.012081217	0.008848106	0.026104465	0.039140143	0.2590154	0.3760992	0.0921317	0.0136968065
a11	9.278241e-10	1.372113e-07	0.012566516	0.015916197	0.012438134	0.022490125	0.02033405	0.03117776	0.016741134	0.013313735	0.014750095	0.02939768	0.08102323	0.21041417	0.3938719	0.09496704	0.030598063
a24	1.13949974e-10	6.102384e-08	0.00619168	0.019684097	0.01747106	0.032975484	0.030066324	0.041897696	0.024141777	0.01991277	0.018293114	0.032596994	0.07717668	0.16352828	0.3441273	0.11953664	0.052400008
a31	5.5084343e-11	3.0337348e-09	0.0064774407	0.047311712	0.023836117	0.08992205	0.07214825	0.18841599	0.06880788	0.03628706	0.059511326	0.0061548008	0.06709865	0.063956454	0.12606592	0.058260318	0.08574599
a28	1.2386703e-08	0.00014906263	0.19985898	0.06576156	0.021661812	0.017702201	0.029304445	0.08238477	0.05146272	0.020898696	0.010524794	0.00544366	0.008697637	0.055193253	0.15814671	0.24427652	0.028533172
a31	4.0075343e-10	1.7212825e-07	0.009527645	0.031674594	0.03705873	0.060354512	0.07651394	0.29521787	0.10748838	0.045499228	0.045919724	0.017462466	0.02630846	0.09121817	0.10250521	0.048723526	0.004527427
a0	2.0389401e-09	4.618093e-05	0.46635598	0.076168664	0.016832333	0.011190107	0.022283312	0.13560653	0.06281483	0.017197726	0.011029842	0.00349807	0.0056688357	0.013774335	0.032405533	0.110951945	0.014175837
a20	6.798095e-10	2.1954757e-07	0.014169801	0.044292096	0.03471824	0.07735501	0.09051321	0.38831607	0.13527563	0.055482373	0.05845558	0.006515432	0.0113374	0.025116531	0.027920341	0.025803076	0.004728946
