 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
a31	2.3518655e-06	0.0028735253	0.0028684943	0.09408631	0.22510289	0.07087516	0.129449	0.006869258	0.02955387	0.088477604	0.3337335	0.016108029
a24	0.02496578	0.01910282	0.17892599	0.55290604	0.082966715	0.1330843	0.0051669455	0.00051120645	0.0010557201	0.0006158082	0.00011695926	0.0005817394
a31	3.534847e-06	1.2216279e-06	0.0026936464	0.5640598	0.13708307	0.28958088	0.0036726077	0.0012843108	0.0010075548	0.00032710767	9.4996234e-05	0.00019125092
a8	9.343055e-05	0.00012635656	0.0029646032	0.35319453	0.16577576	0.44535387	0.0057735806	0.0026251657	0.014947737	0.006601916	0.0017971293	0.0007459116
a20	1.0975865e-06	6.56073e-05	0.019802842	0.3493578	0.1245717	0.3083188	0.024306472	0.019230591	0.070047066	0.06998747	0.007973113	0.006337338
a31	5.4792967e-08	1.07773485e-05	0.005204344	0.18697675	0.14460588	0.19650911	0.03213125	0.030349651	0.15342784	0.21955118	0.018121755	0.013111422
a8	3.78714e-07	0.002749295	0.0061495365	0.26659334	0.18588324	0.44252732	0.05813067	0.0106515465	0.013542697	0.008203144	0.0046843593	0.0008843863
a31	5.607385e-09	3.5099292e-05	0.0060313973	0.4302868	0.13149019	0.27809224	0.04524124	0.02381385	0.035705756	0.040197354	0.007323352	0.0017828045
a20	6.4402766e-10	0.000111228204	0.0004061451	0.13820775	0.36196092	0.30539858	0.15442516	0.012540897	0.009472243	0.005578156	0.01065201	0.0012468991
a31	2.6951108e-11	1.487356e-05	0.00038966793	0.18880631	0.27100357	0.34566635	0.078031965	0.032879286	0.0352317	0.032776874	0.010891616	0.004307778
a20	5.5432666e-13	1.6087714e-06	1.4208024e-05	0.024296934	0.47185394	0.078975916	0.36749783	0.0114180595	0.0080099115	0.006209437	0.025138965	0.006583303
a41	1.0633153e-12	2.5291354e-06	2.3651026e-05	0.03606307	0.43530568	0.14412509	0.161043	0.053736623	0.05372023	0.0487674	0.028199248	0.039013468
a11	8.139371e-13	3.6063278e-07	8.341332e-06	0.004775709	0.06353642	0.015014948	0.08532921	0.005677126	0.0072100265	0.022694133	0.045265608	0.7504881
a6	1.640456e-13	1.3897942e-08	6.857044e-08	2.2037122e-05	0.001844867	0.00012217286	0.0075732972	0.007422522	0.017629683	0.037979443	0.058384523	0.8690214
a31	4.082495e-14	1.2982517e-08	2.785246e-07	0.00018920591	0.013183607	0.0011061587	0.029799264	0.00093218015	0.0021888833	0.011611403	0.03599484	0.90499413
a24	2.7905619e-14	4.838228e-08	8.7416913e-07	0.0013281374	0.24996918	0.01036361	0.3312736	0.0037211461	0.004551118	0.015401928	0.04397763	0.3394127
a31	3.033104e-14	6.6128464e-08	2.820955e-07	0.00030306328	0.0031651736	0.0004281808	0.0046172757	0.0012967617	0.0062624137	0.0047730794	0.0046437383	0.97450995
a8	1.2582334e-15	9.355246e-09	1.2435214e-07	0.00064674753	0.17371619	0.003739254	0.409	0.0052697095	0.0052639837	0.008645907	0.12654893	0.2671691
a31	1.249101e-13	4.878214e-08	3.7918724e-07	0.00022096345	0.069094844	0.0029912812	0.19172975	0.019173624	0.022213642	0.041803878	0.13635986	0.5164118
a20	4.6783964e-16	1.7341276e-09	9.874757e-09	2.8142145e-05	0.034258418	0.0003309474	0.116129056	0.0016708035	0.002441309	0.0060912557	0.05381562	0.7852344
a13	1.3202244e-13	9.0366505e-09	6.765483e-08	0.00013343274	0.0147096785	0.0007235494	0.041726	0.032851357	0.08568469	0.08545639	0.14301912	0.59569573
a28	2.1095823e-13	4.894413e-09	4.024946e-08	8.9612995e-06	0.0015353224	7.0812646e-05	0.009873881	0.007717476	0.019162845	0.027079072	0.28890157	0.64565
a29	1.610877e-13	6.132291e-10	4.380564e-09	4.451295e-06	0.00013444303	1.0975688e-05	0.0007694677	0.0012547189	0.02149482	0.026237747	0.25200778	0.6980856
a31	1.1608769e-14	1.735048e-10	2.0522126e-09	2.337534e-06	0.0011372546	1.428953e-05	0.007112226	0.00089058536	0.0057183965	0.018438296	0.27694193	0.6897447
a37	3.7739566e-15	4.5259185e-10	4.5888013e-09	1.8622045e-06	0.0030718176	2.2330723e-05	0.024622103	0.0017414719	0.006769755	0.02145091	0.35326764	0.5890521
a31	1.1827984e-13	5.211021e-10	3.1047438e-09	1.582156e-05	0.00021683653	2.7323442e-05	0.0006811895	0.00031975843	0.012186883	0.012933943	0.11913933	0.8544789
a28	5.5732926e-16	3.6404737e-11	3.7575984e-10	6.488658e-07	0.0026039823	8.006836e-06	0.020936672	0.0006650044	0.0029359215	0.011790807	0.15026729	0.8107917
a31	1.07425184e-13	5.83347e-10	3.5160672e-09	1.8449759e-06	8.814072e-05	5.012143e-06	0.00083601027	0.002524996	0.044246934	0.033820212	0.38467407	0.53380275
a24	1.5023872e-16	1.5381483e-11	1.2182437e-10	1.5176458e-07	0.00064252655	2.1980816e-06	0.00727102	0.0003541524	0.0018286743	0.007118774	0.106510825	0.87627167
a31	1.9879258e-15	1.5059191e-10	3.088755e-10	1.8594692e-05	0.0009959365	3.4196662e-05	0.0018155851	5.279599e-05	0.0022466343	0.0034284734	0.00913975	0.9822681
