 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a8	6.8978245e-08	0.0001406816	3.6867564e-06	2.783953e-06	0.0010001564	0.0059634	0.9908568	0.002032343
a31	0.0346031	0.0081170155	0.0069724116	0.037857514	0.2005229	0.29947886	0.2797521	0.13269608
a37	0.003192063	0.011785104	0.00092856993	0.0017635679	0.31801644	0.36685732	0.2690437	0.028413195
a20	6.6553425e-06	0.001167961	0.001606046	0.0023804554	0.20601569	0.16650145	0.58427864	0.038043145
a29	3.4273242e-09	1.4935494e-05	0.00034804625	0.0007860806	0.07560314	0.08203183	0.82048225	0.020733764
a14	1.61155e-12	2.8406868e-07	6.7842975e-06	0.0001479526	0.04123604	0.08718027	0.8669603	0.0044684014
a21	1.8643653e-13	7.5220285e-08	4.900909e-08	4.5685872e-05	0.026104428	0.09190089	0.87953985	0.002409022
a31	1.1151887e-13	9.1452286e-08	5.6590124e-09	2.8812041e-05	0.02610932	0.07438798	0.89684784	0.0026259194
a20	1.274025e-13	9.954145e-06	2.5495383e-06	1.5768102e-05	0.006815121	0.04944454	0.9388849	0.004827108
a6	3.7474455e-14	1.674218e-07	4.8404925e-09	4.8001817e-05	0.032468107	0.028367369	0.93789345	0.0012228889
a31	6.058756e-15	1.2032409e-08	1.5420176e-09	3.826573e-06	0.015905337	0.026693022	0.9361062	0.021291668
a8	2.7821634e-16	7.99959e-09	5.3144933e-09	7.064484e-07	0.0007165473	0.0008865003	0.9794971	0.018899111
a20	1.2523204e-15	1.499051e-08	2.960316e-08	1.8972847e-05	0.01014811	0.012810728	0.95639646	0.02062571
a31	1.4295187e-15	5.1019455e-10	9.337555e-12	4.148096e-07	0.0027967053	0.00584885	0.9779272	0.013426804
a37	3.464036e-17	3.0310345e-11	7.06233e-11	6.013689e-08	0.00014330485	8.301302e-05	0.9333905	0.06638316
a31	1.3428363e-15	2.7782046e-10	8.785732e-12	3.3660504e-07	0.0011493758	0.0030268105	0.9730707	0.022752827
a24	1.2104842e-17	6.3369496e-12	2.1979137e-11	9.692224e-09	2.109905e-05	9.838346e-06	0.8367342	0.16323484
a31	2.1576955e-16	4.6759735e-10	7.554177e-15	2.4155289e-11	3.589063e-06	3.4574605e-05	0.9776684	0.022293424
a20	8.214267e-18	3.9256046e-11	8.417689e-12	9.479394e-10	1.1145426e-06	5.9275385e-07	0.59666103	0.40333718
a31	8.8142844e-17	1.6785294e-11	1.8237464e-12	2.578054e-08	0.00019136872	0.00019239841	0.9507353	0.048880905
a7	3.521108e-17	6.687162e-11	7.798188e-11	1.4923746e-08	8.577358e-06	6.064048e-06	0.5335628	0.46642256
a35	1.9818808e-16	7.825942e-12	3.0360408e-12	7.64209e-08	0.00011452979	0.00015665866	0.8713932	0.12833552
</S>	9.120302e-16	5.2650866e-11	6.362283e-10	5.1605066e-06	0.0013909187	0.0013509877	0.66064763	0.33660528
