 	avete	cucinato	le	verdure	</S>
a39	2.2305837e-06	1.1054365e-05	0.00085471594	0.9765717	0.022560382
a31	0.1675876	0.013652557	0.08456306	0.18887536	0.5453214
a35	0.056261547	0.0014351086	0.6985579	0.11320902	0.13053648
a31	0.0001610619	2.625615e-05	0.042623304	0.25753328	0.6996561
a20	0.0005795494	8.067665e-05	0.25782585	0.63695353	0.10456043
a31	1.0953153e-07	4.7912e-05	0.0017409358	0.65316045	0.3450505
a20	1.8486101e-07	7.0787536e-07	0.0003227014	0.8924581	0.107218236
a39	3.5478154e-09	3.674254e-07	9.603333e-05	0.26617348	0.73373014
a28	4.4260964e-10	2.891325e-08	1.5008319e-05	0.07466237	0.9253226
a31	6.055121e-12	1.420609e-10	2.1808054e-07	0.009608874	0.9903909
</S>	2.5282505e-13	5.7700424e-12	1.28283295e-08	0.0010180091	0.998982
