 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a8	2.1866902e-06	4.7670515e-06	5.2016072e-05	0.0021564537	0.0015530768	0.52206916	0.20421138	0.078096755	0.13830604	0.015410587	0.004392931	0.018183267	0.015561373
a31	1.4507128e-06	1.4686942e-06	0.0002471539	2.492515e-07	0.058778513	0.06673913	0.033744954	0.24723196	0.4729806	0.04805442	0.028711563	0.015504251	0.02800419
a23	1.42210165e-05	2.1138247e-07	4.7436988e-05	9.9922595e-08	0.004205411	0.027878514	0.124541156	0.4163089	0.24931104	0.016980851	0.13923837	0.009288394	0.012185343
a31	6.3706653e-07	1.2215916e-07	4.2540993e-05	1.1772796e-07	0.04043131	0.033165954	0.048597194	0.37957007	0.41742456	0.040656537	0.018409353	0.0064917584	0.015209881
a39	7.156539e-08	4.0805052e-08	1.2348173e-07	1.4204788e-05	0.00011009062	0.00011068373	0.0004363913	0.0024674633	0.035368435	0.13561353	0.7090383	0.041019477	0.07582118
a8	3.553737e-11	6.9773526e-10	2.468503e-08	1.5227888e-08	0.00012771666	0.0010540378	0.0015055842	0.0033980287	0.04882894	0.7074405	0.21954499	0.0046376344	0.013462531
a31	1.3781196e-10	2.313307e-09	4.9924445e-08	8.1195275e-08	5.47721e-05	0.0009305415	0.0035643196	0.0050328327	0.037133183	0.4531423	0.4414821	0.016954402	0.04170539
a13	3.5235157e-08	1.3836403e-07	4.2347264e-07	7.2678034e-07	9.815499e-05	0.0013137966	0.006105522	0.0039893975	0.018567123	0.04215073	0.8286348	0.053171206	0.0459679
a31	5.855887e-12	4.2529214e-12	1.02542044e-10	1.3751098e-09	4.6454884e-06	0.0018970366	0.01762231	0.027092123	0.08299412	0.18236974	0.6349876	0.036895268	0.016137201
a46	5.881767e-09	9.710318e-08	4.6433527e-07	3.8979852e-08	0.00016697835	0.00313496	0.014899735	0.0076046954	0.01730706	0.011484286	0.8004325	0.1082952	0.036673933
a35	1.2871407e-11	3.8194555e-11	1.0324009e-09	6.2411165e-10	9.285758e-06	0.004312561	0.03399835	0.028421685	0.049490802	0.052727114	0.7233216	0.08298019	0.024738323
a24	1.5622056e-11	1.3647413e-11	1.2061214e-09	1.3226732e-09	7.346357e-06	0.003786205	0.06836957	0.042478386	0.041917507	0.04723644	0.53577733	0.116077155	0.14435005
a18	2.0375487e-12	1.0886982e-13	2.4040783e-11	1.7875872e-09	6.6805e-07	0.00048754335	0.024451425	0.039052594	0.053008243	0.09084279	0.21933956	0.079710454	0.49310675
a17	3.6160227e-13	7.536363e-14	5.8110955e-12	1.2710534e-10	7.3817756e-07	0.00046572863	0.024043184	0.018573148	0.0116714	0.00768268	0.10711279	0.14567463	0.68477565
a43	9.0735297e-13	5.9868106e-14	2.087468e-12	3.145771e-11	3.2355294e-07	7.1758855e-05	0.0039680745	0.008365581	0.013360372	0.015395894	0.09507604	0.17903998	0.684722
a31	2.0190362e-12	7.0253265e-14	2.1796078e-12	6.1998826e-12	2.5027146e-07	6.09757e-05	0.0010731309	0.00184275	0.003463721	0.0071672634	0.031839926	0.11835019	0.8362018
a20	1.5941659e-12	2.34997e-12	1.5623201e-10	1.5602346e-11	4.35794e-06	0.000879455	0.026764212	0.011780625	0.0034173797	0.0009207447	0.07731681	0.41470328	0.46421304
a24	8.751268e-12	9.753379e-13	1.04655295e-11	4.8570835e-12	1.5792273e-06	0.00029452474	0.0021453663	0.0049235616	0.013781185	0.047360078	0.15262835	0.41190013	0.36696523
a49	4.0354266e-14	3.6581985e-15	6.632122e-14	1.545139e-12	6.902913e-09	4.169136e-06	0.00014263572	0.00026701458	0.0006609897	0.00060870644	0.007317544	0.068932705	0.9220662
a39	1.1097947e-13	1.0065588e-14	9.686377e-14	9.927656e-12	3.627971e-08	2.394877e-05	0.00020506076	0.00043201496	0.0016889971	0.011938933	0.08052086	0.17035346	0.7348367
a19	6.510066e-14	5.299401e-15	6.0133905e-14	4.829695e-13	1.0306544e-08	5.476843e-06	0.00017233883	0.00040124467	0.00087943306	0.00062243384	0.008516283	0.13994709	0.8494557
a18	5.254165e-15	8.868382e-16	2.7009897e-14	8.0566984e-11	4.6684523e-09	6.8888976e-06	0.00036475353	0.0007134271	0.0015223188	0.0022901997	0.014785536	0.052636348	0.92768055
a31	5.3865976e-14	7.672603e-15	8.848416e-14	6.395465e-13	2.4305086e-08	7.352504e-06	0.0003866727	0.0010615627	0.0016058618	0.00114934	0.015743861	0.27956045	0.7004848
a17	6.2957574e-14	3.749186e-14	8.106382e-13	4.6682005e-13	1.1040542e-07	2.3473149e-05	0.00081326	0.0011222613	0.0007323728	0.00019825454	0.004898812	0.22478163	0.7674298
a20	1.1941855e-13	2.470506e-14	1.4222313e-13	7.861562e-14	2.5478474e-08	9.175597e-06	0.00021740874	0.0006332129	0.0020998688	0.0029633504	0.031724956	0.3478426	0.6145094
a31	4.2913893e-13	7.520508e-14	3.8160764e-13	4.2531537e-14	4.5961215e-08	3.8603088e-05	0.0002706532	0.00046691773	0.0007797102	0.0016174825	0.010120701	0.37530044	0.6114054
a37	1.9110393e-14	1.3299538e-14	2.1811613e-13	4.3508474e-14	3.354462e-08	1.1714635e-05	0.0004279818	0.00051475054	0.0002090026	5.4372515e-05	0.0013090499	0.2161677	0.7813054
a31	3.515537e-13	7.0845294e-14	3.3683847e-13	8.8327966e-14	9.5915425e-08	4.70413e-05	0.00018777137	0.0006005848	0.0031270229	0.014541754	0.04756498	0.29566994	0.6382607
a20	5.9703333e-15	5.120234e-15	4.9712398e-14	7.826479e-15	7.195756e-09	2.973243e-06	0.000121925455	0.00016034443	7.009387e-05	2.2789505e-05	0.00061380694	0.17339493	0.8256132
a31	2.3377673e-13	6.752433e-14	1.8006248e-13	1.0297876e-14	3.6070965e-08	2.2286085e-05	8.150434e-05	0.0002178203	0.0005801654	0.003453001	0.01464363	0.39508763	0.58591396
a24	1.8078787e-15	1.5864593e-15	1.1376954e-14	1.1375517e-15	1.6170572e-09	7.7568575e-07	3.4688335e-05	4.2475505e-05	1.5887248e-05	4.6344494e-06	0.00014963876	0.090460986	0.9092909
a20	6.785111e-15	1.272329e-15	1.3461209e-14	1.7633242e-14	1.0708581e-09	7.380716e-07	6.379342e-06	7.089722e-06	1.4582892e-05	9.695281e-06	0.0014969704	0.035297442	0.9631671
a24	2.0030396e-14	5.9369416e-15	8.803349e-15	1.3125178e-15	8.4416907e-10	1.3920592e-06	2.5375253e-05	4.8207163e-05	6.3290536e-05	0.00011357886	0.0044485885	0.38371712	0.61158246
