 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a31	1.3475464e-05	0.00021595489	0.0012915109	0.013098696	0.023035036	0.009797033	0.004113053	0.0008919871	0.31288043	0.30484796	0.2599508	0.06986411
a20	3.1244454e-05	9.995599e-06	0.00011260084	8.0552e-06	1.5132336e-05	0.0015159926	0.010561445	0.00049288606	0.865768	0.06617001	0.031532228	0.02378242
a37	1.9226153e-08	2.1208068e-08	1.5155813e-06	2.6486272e-05	9.744326e-05	0.0092578735	0.05318487	0.002142826	0.89324373	0.018615473	0.0041474155	0.019282319
a24	1.9289637e-10	2.5832743e-09	3.1256965e-07	1.2384667e-05	3.6572244e-05	0.00051841844	0.0084402915	0.01809893	0.92804533	0.03615275	0.0033703083	0.0053246617
a31	3.5847256e-11	2.411351e-09	4.040312e-06	0.00028092315	0.0006275125	0.0046725473	0.0035660886	0.014057864	0.9021056	0.06411826	0.002377694	0.008189478
a39	7.698892e-07	8.9730886e-05	0.11384541	0.1375785	0.08052735	0.07800629	0.020905992	0.008485646	0.18724893	0.2151349	0.13330725	0.024869217
a31	2.5450617e-09	5.7469236e-08	0.00085989316	0.043853644	0.09181607	0.4353833	0.04240933	0.01995109	0.24179633	0.11208558	0.008344173	0.003500654
a24	3.79323e-08	1.5154815e-05	0.09184334	0.5408032	0.13904786	0.109345354	0.009124918	0.0007329476	0.010292469	0.020266552	0.06650454	0.012023637
a31	4.726965e-12	2.0648434e-10	0.00013301751	0.01456213	0.11134018	0.8287904	0.022289928	0.00010864196	0.00974061	0.0059154825	0.0015042517	0.005615454
a28	1.0533003e-10	2.9396679e-08	0.0043378165	0.6277004	0.18528101	0.119063534	0.0023567604	9.6369215e-05	0.00067132286	0.002579895	0.035104252	0.02280865
a24	6.53629e-12	1.6348552e-10	0.0005059335	0.009465889	0.06423128	0.78884065	0.047140844	0.00028146297	0.028111646	0.02134396	0.010767797	0.02931059
a8	3.9708235e-15	3.9551787e-14	1.6051838e-06	0.0013741355	0.059474215	0.8741095	0.004708098	2.226181e-06	0.0006521537	0.0004706955	0.00045309533	0.05875417
a31	4.109613e-14	7.609687e-13	4.682056e-06	0.019350972	0.19162132	0.57866627	0.000717415	9.1161377e-07	0.00016298691	0.0006481209	0.0051290025	0.20369826
a46	3.7468824e-14	7.422858e-13	8.576406e-06	0.11335459	0.38505694	0.2800659	0.0009279119	8.068591e-06	0.00015593467	0.00046460066	0.0081464015	0.21181111
a8	6.117976e-14	6.356016e-13	1.7962866e-05	0.017203115	0.16779672	0.474158	0.0029922314	2.881122e-06	0.00086710625	0.0023446481	0.0133952955	0.32122207
a28	3.2276113e-14	2.9566822e-13	1.6219535e-06	0.003889453	0.13498463	0.29095376	0.0017669579	2.3012278e-06	0.00060907716	0.0022146518	0.015738137	0.54983944
a31	6.4738145e-14	6.7019193e-13	7.701191e-07	6.120166e-05	0.0011857435	0.0040816497	0.007246588	4.23187e-05	0.016353985	0.015636284	0.031177873	0.9242136
a39	3.1929949e-15	1.6885258e-14	1.911958e-07	0.0047918605	0.14159933	0.15098225	0.0008912065	2.0787973e-06	0.0003735984	0.0011389002	0.010345243	0.6898753
a33	2.298911e-13	2.7979773e-12	8.2834495e-06	0.00049459573	0.0065492275	0.028342368	0.042481996	0.00026961113	0.028440313	0.029505214	0.06890536	0.79500306
a31	1.7351116e-14	1.5701858e-13	4.6652633e-07	0.0020418556	0.09915865	0.14560144	0.0018821992	7.562096e-06	0.0018229067	0.009099817	0.06888101	0.671504
a24	8.763424e-15	7.8546775e-14	5.318953e-07	0.0037076867	0.1338999	0.06405807	0.0018552486	8.93428e-06	0.0016232664	0.004707173	0.036530193	0.753609
a37	2.3819303e-15	1.25533815e-14	9.3884445e-08	4.2944244e-05	0.0020575186	0.016780289	0.0015237585	3.4771438e-07	0.00043060118	0.00030971592	0.00093587674	0.9779189
a14	1.1087393e-14	8.278979e-14	4.7375856e-08	1.0485975e-05	0.0015988227	0.010636494	0.00659299	1.5008286e-06	0.0055405484	0.0041663833	0.00981603	0.9616367
a20	3.646301e-14	3.4477556e-13	2.1800456e-07	3.7081423e-05	0.0011538444	0.0026228162	0.0038182773	1.237284e-05	0.017986933	0.016033115	0.038286187	0.92004913
a28	5.2464946e-14	5.9859995e-13	1.2270539e-07	1.7603024e-05	0.00070703257	0.00096004223	0.0013408051	6.162e-06	0.02153816	0.022637237	0.050183512	0.9026094
a5	8.975628e-14	9.93241e-13	2.0863213e-07	2.9694063e-05	0.0008290587	0.0008750769	0.0017892594	1.3773484e-05	0.040114954	0.035118468	0.05842304	0.86280644
a17	1.1423433e-12	5.836659e-12	2.616438e-07	2.3540928e-05	0.00011218127	8.0515e-05	0.0015080885	0.0044681868	0.34926543	0.31810653	0.12875694	0.19767833
a21	3.3353976e-13	3.797901e-12	1.7755086e-06	0.0001010294	0.0023902464	0.01659508	0.037544534	0.00063914293	0.042298287	0.094529636	0.1813295	0.6245707
a8	1.8618976e-12	1.4008717e-11	1.7942571e-06	2.3638015e-05	0.0004322399	0.003709438	0.033729255	0.0035240534	0.09506414	0.15605296	0.17469786	0.5327646
a31	2.7006314e-14	2.5016913e-13	1.9171134e-07	0.000110965186	0.007645102	0.031886704	0.0028064474	4.5205794e-05	0.0022676059	0.026569955	0.30452606	0.62414175
a20	2.027576e-14	2.288226e-13	2.3044255e-07	0.0001461533	0.009329423	0.023366572	0.003009423	5.2004136e-05	0.0024238268	0.021657845	0.33646935	0.6035452
a3	4.3247646e-14	3.7619474e-13	6.665402e-08	1.9148902e-05	0.0007883788	0.0006618368	0.0012506698	2.5558362e-05	0.021785252	0.019106213	0.06228762	0.8940752
a20	4.1025228e-14	3.1055735e-13	6.539735e-08	9.268071e-06	0.0008016049	0.0014306289	0.0006823916	1.3824808e-06	0.010219103	0.01187548	0.03163885	0.9433413
a10	3.6193874e-14	3.2267188e-13	3.666081e-08	1.3683497e-05	0.0004956766	0.00036735696	0.0008480815	1.786962e-05	0.029315762	0.0421796	0.083219625	0.8435423
a31	1.099206e-12	5.493368e-12	1.08891896e-07	1.3425624e-05	0.00013993545	7.560522e-05	0.00074345485	0.0015599543	0.36009485	0.2733572	0.11553498	0.24848048
a20	1.12729135e-13	1.5935463e-12	1.385101e-06	0.00090519467	0.03710116	0.06351372	0.012161945	0.00014240107	0.0018361572	0.0055689407	0.15753044	0.7212387
a7	2.68779e-13	1.767238e-12	1.8002824e-07	1.3122815e-05	0.00039963896	0.0010510193	0.008801126	0.0006614995	0.04302727	0.04748275	0.12553415	0.77302927
a11	1.7228951e-13	1.3142199e-12	3.8741806e-08	5.070915e-06	0.0003763247	0.00087107427	0.0015334921	1.4724611e-05	0.032918148	0.04678774	0.07143346	0.8460599
a18	6.1038434e-14	3.6078521e-13	2.4455026e-08	6.4769256e-06	0.00035647326	0.0009655369	0.0010171887	8.717634e-06	0.011157966	0.022474036	0.052279755	0.91173387
a27	1.0531197e-14	4.8862952e-14	6.009264e-09	9.512881e-06	0.00041753636	0.0012892254	0.00062250305	1.2298824e-05	0.0016147748	0.008394988	0.06542334	0.9222158
a31	5.737599e-13	4.1650047e-12	1.1648751e-07	2.280232e-05	0.0007169365	0.00037420884	0.00082437234	6.0582413e-05	0.16442579	0.14277197	0.10791542	0.58288777
a39	1.1424301e-14	9.820924e-14	5.8366968e-08	9.621889e-05	0.008780997	0.017843252	0.004967729	5.360002e-05	0.0012672456	0.0045472984	0.11894997	0.8434937
a31	1.6456064e-13	1.2366379e-12	1.0829227e-07	1.4202668e-05	0.0007601192	0.0024454738	0.015025592	0.00034854346	0.03164788	0.032167643	0.10617009	0.8114203
a24	3.2283206e-15	4.468544e-14	2.9342091e-08	3.8807273e-05	0.009312591	0.021045262	0.005717011	2.7807457e-05	0.0024138016	0.011182406	0.19450688	0.75575536
a28	1.2099939e-14	4.0671148e-14	4.6814104e-09	2.1443273e-06	0.00053790404	0.0024018055	0.00063795043	1.2437714e-06	0.0013758718	0.0009870988	0.004406457	0.98964953
a21	1.2605618e-13	1.1333712e-12	1.9157608e-07	3.4327055e-05	0.0005330404	0.0005393113	0.0013815827	4.665083e-05	0.055012014	0.07398487	0.098035105	0.7704329
a31	1.2147638e-13	1.0803555e-12	4.840055e-08	9.001965e-06	0.00058719254	0.0009388591	0.0030270522	2.3524397e-05	0.031304337	0.026741374	0.069427185	0.86794144
a39	4.5536063e-15	5.4488132e-14	3.7618246e-08	5.410148e-05	0.010370123	0.021217596	0.005591731	3.4692574e-05	0.0017350647	0.007749322	0.17256899	0.78067833
</S>	9.3872765e-14	7.6128334e-13	2.6222143e-08	4.031793e-06	0.0004740754	0.0016239175	0.0070444224	8.046256e-05	0.021909477	0.023902547	0.09343645	0.8515246
