 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
a31	1.1418048e-05	0.00013825773	0.000547821	0.010280136	0.020655073	0.04204099	0.0019209404	0.22816004	0.07779315	0.5165112	0.10194097
a14	4.3851765e-07	1.2823623e-06	4.127304e-06	3.2759963e-05	0.002605066	0.016585762	9.0173926e-05	0.4121255	0.43720862	0.12636141	0.004984857
a11	3.1126877e-09	1.3162445e-08	3.7356867e-06	0.0025892223	0.15808517	0.24204785	0.0059394236	0.33042318	0.14295718	0.10068634	0.01726787
a31	2.973663e-10	1.6017877e-08	3.5878943e-06	0.0004491126	0.02000999	0.5019661	0.017233666	0.27848446	0.074456036	0.09587608	0.011520982
a46	7.835479e-05	0.001067486	0.0029912656	0.011181758	0.014340313	0.38409114	0.014461115	0.018438736	0.06671094	0.45293128	0.033707626
a33	8.254003e-09	2.8225609e-06	0.0001345888	0.004168339	0.008232802	0.13758913	0.23990001	0.059193965	0.18145742	0.36605626	0.0032646235
a23	2.8661914e-08	1.7614118e-05	0.00046225748	0.008368694	0.0050807586	0.010971567	0.042766523	0.006373705	0.07506964	0.8183992	0.032490097
a31	6.51375e-10	1.5132213e-06	0.00015214724	0.0041235234	0.0034588831	0.006027687	0.025644079	0.012219128	0.056047153	0.84684885	0.045476984
a21	6.636046e-09	2.7251948e-05	0.0003995796	0.005335116	0.0025630312	0.0026667186	5.7521134e-05	0.00013388408	0.0081202015	0.91353023	0.06716648
a24	2.2428536e-11	2.6230309e-08	4.847118e-06	0.0010680051	0.01263099	0.027314745	0.00014156738	0.0024855852	0.027567906	0.919351	0.009435387
a46	3.9387588e-13	3.3620216e-09	7.52612e-06	0.0029281713	0.007620521	0.0022888626	2.0021555e-05	0.0076333852	0.050026003	0.9013728	0.028102698
a20	5.605166e-13	4.7378466e-09	4.0136103e-05	0.007718301	0.0011064431	0.00036290445	1.4031733e-05	0.0020491707	0.0291973	0.8367413	0.12277037
a31	2.9428688e-12	6.2975364e-10	1.4874092e-06	5.805258e-05	0.00037903804	0.0073594823	2.1499427e-06	0.0064633903	0.026253773	0.9055911	0.05389152
a7	2.0500465e-12	7.68149e-09	4.5641944e-05	0.0028253065	0.0009458358	0.0005126572	1.3885692e-07	0.00017489871	0.005781939	0.93602896	0.053684633
a10	1.0646457e-11	4.6924273e-09	7.816097e-06	0.00026019977	0.0033734534	0.016117176	2.4400848e-07	0.0030741373	0.020458277	0.9335551	0.02315358
a31	3.525913e-12	3.1497488e-10	2.1541405e-07	1.6994256e-05	0.00018075538	0.0055127335	3.526465e-08	0.0023771499	0.015975479	0.9179863	0.057950303
a0	2.4783542e-13	4.4826454e-10	1.8359928e-05	0.004437149	0.0018649161	0.00023531026	8.964616e-09	2.5183053e-05	0.0003733519	0.447645	0.5454007
a31	6.9745923e-12	5.161007e-09	2.8069855e-06	0.00016226526	0.0064894594	0.0136465775	5.7129135e-08	0.00089856447	0.00784104	0.932453	0.038506288
a37	1.1424822e-13	3.8636783e-09	5.9558977e-05	0.0206604	0.004519533	0.00012601686	3.8625675e-08	5.1364814e-06	2.631666e-05	0.11146593	0.86313707
a20	3.5715285e-12	8.898822e-09	4.633593e-06	0.000251346	0.010119531	0.010257146	2.9201999e-08	0.00011504539	0.0014561747	0.88647234	0.0913237
a37	2.1960114e-12	4.9348337e-10	1.0034404e-07	1.1519466e-05	0.0015690074	0.014599172	1.5165933e-08	0.0005737404	0.0050037326	0.8163296	0.16191313
a13	1.0769775e-12	6.522258e-11	1.45500945e-08	3.2197474e-06	0.000114665556	0.0034168544	8.019887e-10	0.0004679847	0.005386687	0.55702204	0.43358853
a39	7.363525e-14	8.30175e-12	3.5098677e-09	9.857807e-07	6.520561e-05	0.0011296882	3.8729117e-10	0.00053396315	0.0035176193	0.5759509	0.41880164
a17	1.2573808e-13	1.5113268e-11	4.353558e-09	1.063209e-06	5.2087435e-05	0.0014676909	5.0103766e-10	0.00050665817	0.0029287173	0.48282105	0.51222277
a28	2.2601941e-14	4.4115974e-12	3.386574e-09	1.0256368e-06	7.1288254e-05	0.00065866474	3.895646e-10	0.00042765163	0.0018834985	0.405398	0.5915598
a31	7.1260754e-13	5.5848836e-11	8.124788e-09	1.6951109e-06	7.0421025e-05	0.0025700075	2.008362e-09	0.0006406373	0.0033049344	0.36335787	0.6300544
a0	4.3600246e-15	4.2693255e-13	9.501331e-10	6.045035e-07	2.1689299e-05	6.325544e-05	2.1491968e-10	2.9813176e-05	0.00017714778	0.19383912	0.8058684
a13	7.8623517e-13	8.790473e-11	1.3002397e-08	1.8487468e-06	9.3779505e-05	0.004788446	2.4471265e-09	0.0010145027	0.0059110215	0.37861037	0.60958004
a31	4.922062e-14	1.0331397e-11	5.1948024e-09	1.5742231e-06	9.000269e-05	0.0010883833	4.024779e-10	0.00029376487	0.0013439048	0.24546191	0.75172037
a37	5.151547e-15	6.168215e-12	9.824417e-09	2.494013e-06	9.533019e-05	0.0002232819	4.2698014e-09	0.00017509644	0.0007115513	0.20114584	0.79764634
a8	9.168497e-13	9.6291156e-11	9.877913e-09	2.225205e-06	4.4199016e-05	0.0017638775	8.1653817e-10	0.0011347788	0.009731578	0.36610252	0.62122077
</S>	3.4864638e-15	1.9926324e-12	4.1967807e-09	1.2830667e-06	8.4071056e-05	0.000242612	1.529308e-09	0.00036479346	0.0010734092	0.18383501	0.81439877
