 	tutto	il	cibo	vuole	girato	</S>
a31	1.4530507e-06	0.000107432024	1.1274047e-06	0.9411694	0.022571977	0.036148608
a8	0.7948533	0.09251266	4.314737e-06	0.014379441	0.0075417208	0.09070838
a31	0.004413603	0.024620092	2.3599955e-07	0.9164139	0.023828853	0.030723272
a29	0.0024466722	0.015623767	6.4021706e-06	0.8895646	0.07453736	0.017821131
a20	4.1248515e-07	1.3551095e-05	1.3809289e-07	0.99301153	0.005205328	0.0017690656
a39	1.8700699e-06	1.885369e-05	4.52664e-07	0.99429286	0.0044054263	0.0012804954
a31	1.2413466e-07	2.824101e-06	6.4638336e-08	0.9725948	0.020476041	0.006926186
a0	1.7499888e-06	0.00016907259	4.1515366e-07	0.37488297	0.4683198	0.15662597
a31	4.3070284e-07	2.0541325e-05	3.810164e-09	0.9127255	0.061461996	0.025791498
a24	6.638497e-06	0.00011490511	1.639973e-08	0.065014824	0.60786575	0.32699788
a36	1.1548315e-09	3.0303931e-07	4.786796e-10	0.097280435	0.04355603	0.85916317
a11	3.29437e-08	2.1519568e-06	6.221099e-10	0.018201308	0.058211382	0.9235851
a17	2.7397131e-11	4.9846496e-09	4.131028e-11	0.0020487832	0.00020835477	0.9977429
a31	8.522715e-12	1.5443081e-09	9.94546e-11	0.00047982272	2.8622559e-05	0.9994916
a6	3.8011734e-12	3.565696e-10	2.2050134e-11	0.00015201094	4.0423733e-05	0.99980754
a31	8.994233e-11	1.6287027e-08	9.555685e-11	0.0003551347	0.0005860053	0.9990589
a24	3.7466874e-12	4.2493734e-10	4.5932615e-12	5.2945452e-05	6.215534e-05	0.99988484
a6	5.8906924e-10	3.3998198e-08	3.2466114e-09	0.037075862	0.0030676688	0.95985645
a31	4.6307132e-11	3.8022363e-09	4.2604753e-11	0.00097306626	0.00048147264	0.9985455
a46	7.2552645e-12	6.3358535e-10	3.0800926e-12	3.9401286e-05	5.9672195e-05	0.99990094
a39	8.596311e-12	1.1280785e-09	7.0377237e-12	2.9383733e-05	4.613268e-05	0.9999244
a31	8.051147e-12	6.550727e-10	2.928229e-11	4.2730288e-05	7.1870713e-06	0.99995005
a41	4.3333186e-13	2.3698501e-11	2.718144e-12	2.0743041e-06	5.4110785e-07	0.9999974
a8	6.4430744e-12	6.9573103e-10	1.5730764e-11	2.0577318e-05	1.0240843e-05	0.9999691
</S>	7.315452e-12	3.6819753e-10	2.479605e-11	1.6181979e-05	1.9446625e-06	0.9999819
