 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
a20	3.1592716e-08	1.714174e-08	5.174687e-07	3.2952285e-05	0.00015617949	0.00034330192	7.672479e-05	3.1729425e-05	2.2143474e-06	0.0002553411	0.0019480862	0.0044621574	0.16435388	5.203782e-05	0.0004965827	0.0013079606	0.011181148	0.7206872	0.012593982	0.0041597495	0.04648056	0.0021301378	0.025830973	0.0005087361	0.0022739244	0.0006339398
a31	3.1614804e-09	5.0535515e-10	5.4784395e-09	7.5617645e-06	1.64192e-05	2.6816597e-06	5.346849e-05	0.0008697937	0.006104649	0.023280608	0.038083676	0.06639856	0.019057553	0.039121594	0.052977093	0.07352062	0.13203408	0.076465026	0.030332798	0.24371764	0.07594341	0.05938763	0.06122531	0.0011980522	0.000113745	8.794635e-05
a1	2.0594578e-11	3.9617387e-10	5.0068296e-09	1.5043929e-07	3.1854437e-05	4.609667e-07	3.687982e-06	6.2538816e-06	7.4852087e-06	0.00045405066	0.00096509967	0.0011565352	0.00027239975	0.002985279	0.0021750038	0.05720143	0.0063075107	0.007948955	0.0011048525	0.053950973	0.12522511	0.03218188	0.70430225	0.0035480272	0.00016119977	9.697921e-06
a35	1.77539e-14	7.271023e-12	3.1549e-09	4.0533718e-07	1.7202352e-05	3.6650079e-07	5.355058e-06	1.3429965e-05	8.771964e-05	0.0018811419	0.003729623	0.002560004	0.0006154785	0.012514787	0.005374085	0.09129699	0.0026963286	0.009249305	0.00046667884	0.014693669	0.12063443	0.005608372	0.72599226	0.0024971587	4.839615e-05	1.6863563e-05
a31	2.4295215e-15	4.5363977e-12	2.624303e-09	1.6408397e-07	6.7480137e-06	3.0185387e-07	2.669045e-06	6.35491e-06	0.00010566175	0.0018004136	0.004418312	0.0045975833	0.00067068794	0.00994583	0.005535873	0.04075547	0.0047039823	0.011050727	0.0003223211	0.01187043	0.09398723	0.006643868	0.79213035	0.011130795	0.00027435296	3.9882503e-05
a7	7.988036e-14	3.854576e-11	1.5200959e-09	1.3667731e-08	2.3347461e-07	1.4785101e-07	2.6509832e-07	3.29711e-07	4.971279e-06	0.00016788913	0.001163685	0.0062033082	0.00013074445	0.0013528392	0.0034168342	0.004324703	0.033907503	0.0075108907	0.0017948472	0.062031876	0.0264088	0.12414866	0.2450305	0.4253761	0.05685011	0.0001747248
a31	5.712289e-15	1.11649384e-10	1.1712422e-08	8.746137e-07	2.1828902e-05	1.3892025e-06	2.8407823e-05	1.9701221e-05	6.15613e-05	0.00052037224	0.0033751235	0.028505158	0.00025021532	0.012095309	0.019168226	0.029669946	0.30702305	0.015851028	0.036895942	0.26263514	0.03980643	0.17362078	0.053146828	0.015588941	0.0015447063	0.00016906956
a24	7.0945557e-15	9.214498e-10	2.9883662e-07	5.9568565e-06	7.805384e-05	1.1449959e-05	1.0989026e-05	4.158425e-06	4.88485e-06	5.9055557e-05	0.00030212087	0.0052756486	0.00013516998	0.00025942107	0.0018904656	0.00067443855	0.3493978	0.0027056925	0.06364985	0.24333975	0.0022542085	0.29471081	0.0043210587	0.015781285	0.014989843	0.00013762101
a46	5.4713855e-16	7.153821e-11	1.18863825e-08	2.9116555e-07	3.1811112e-05	1.4602233e-06	5.6466375e-05	1.9734853e-05	1.4246239e-05	0.00027898862	0.0013078053	0.007757407	0.0003178479	0.0027762067	0.006333899	0.02812682	0.061588172	0.013017107	0.0069126543	0.13891153	0.08874272	0.040209316	0.5844669	0.017872417	0.0011257661	0.00013047917
a24	9.703763e-16	6.253441e-11	2.0084677e-08	2.9606078e-06	0.00040171313	2.5602325e-05	7.170564e-05	1.3549487e-05	1.0120997e-05	0.00024806024	0.0011222315	0.010580569	0.00042376528	0.0019391577	0.005456782	0.005985768	0.3419269	0.006221327	0.08022599	0.2972224	0.010216789	0.19034275	0.01709144	0.019097922	0.010666075	0.0007064257
a46	8.1805764e-16	3.7038837e-11	5.5462337e-09	1.499702e-07	1.1092881e-05	1.5282088e-06	8.412186e-05	4.847926e-05	3.889705e-05	0.0010602886	0.0033849452	0.012722675	0.0005570728	0.009410866	0.011161791	0.036109045	0.06607979	0.017184172	0.005448812	0.18242475	0.0998299	0.05902774	0.4771597	0.016732255	0.00093897135	0.00058293686
a31	1.036152e-15	1.10398066e-10	2.7224345e-08	4.65642e-06	0.0012299	0.00014085202	0.0009918035	0.00015010187	7.034093e-05	0.002734373	0.0060020825	0.021473505	0.001996417	0.011183304	0.011113253	0.022287665	0.25534287	0.010826037	0.06640793	0.33560106	0.026301589	0.1285606	0.038666353	0.017756663	0.020239014	0.020919604
a8	2.3650845e-15	6.186774e-10	5.3440885e-07	0.000113118935	0.0052823676	0.0013555456	0.0020204738	0.00040460008	0.00020185245	0.0015110917	0.0034154416	0.023678528	0.0069526625	0.0007997399	0.0047022155	0.0039903265	0.18020347	0.0152549045	0.061730474	0.14859703	0.013458788	0.056338	0.03914856	0.044163287	0.35552356	0.031153496
a31	1.7231481e-15	2.596952e-10	1.2602352e-07	3.9954843e-06	0.0012621064	7.4267475e-05	0.002462076	0.0006180999	0.00038929257	0.005048347	0.012589922	0.04392822	0.0076667974	0.010872297	0.017005354	0.042052165	0.17158067	0.029191466	0.05992349	0.19396347	0.07662308	0.04622155	0.19015384	0.02981683	0.035129897	0.023422636
a7	2.4340362e-15	5.8245375e-10	4.988664e-07	0.00010612241	0.0072196657	0.0032429341	0.0058544306	0.00079147314	0.00038178446	0.0050749434	0.013605518	0.043977097	0.041110143	0.0017406531	0.0053850254	0.0055282004	0.031915367	0.034638528	0.004098577	0.021551764	0.0297992	0.004835743	0.10594786	0.037699368	0.4805332	0.11496189
a13	4.7005674e-15	1.0684755e-10	3.739537e-07	5.5157125e-06	0.00088679104	2.7367025e-05	0.0005438477	0.00028699276	0.0004671844	0.0040530986	0.014742287	0.045705505	0.010256056	0.016503548	0.018936124	0.04654828	0.078372195	0.03908458	0.0114753945	0.072778195	0.13132359	0.011884754	0.45497608	0.020195527	0.010411728	0.010534942
a31	2.0351644e-15	5.502402e-11	1.2604936e-07	2.639149e-06	0.00038427566	1.733769e-05	0.0005659472	0.00028434582	0.00024123339	0.0046540434	0.013450451	0.04795528	0.0071574138	0.015390826	0.022314593	0.051500387	0.09148703	0.047963623	0.011568455	0.1319279	0.14133726	0.013448431	0.37137824	0.011506357	0.0035949207	0.0118689565
a38	5.882263e-16	5.5199685e-11	1.2705546e-07	3.4951e-05	0.0032396566	0.0040465193	0.0129393	0.0018365005	0.00076577463	0.010731589	0.019932786	0.029552802	0.07849308	0.002673201	0.003658585	0.0047909394	0.0050463974	0.024696877	0.00028032585	0.0034443254	0.023424666	0.0004382087	0.07582815	0.012382652	0.2803301	0.40143245
a39	7.355659e-16	2.635637e-10	6.363936e-08	5.2347473e-06	0.0035696703	0.0015573414	0.016681092	0.0019325531	0.0007185782	0.017667873	0.03476185	0.042848453	0.04314723	0.014181053	0.011327038	0.030395312	0.02353821	0.031188278	0.006367779	0.026472734	0.07420496	0.0051332586	0.24045692	0.034871876	0.14842425	0.19054842
a11	3.811542e-15	1.08438564e-10	3.471148e-07	7.5015746e-06	0.00093677756	5.237045e-05	0.00077237294	0.0005357431	0.00056396564	0.006902064	0.01611536	0.0462615	0.015329551	0.011654714	0.016396537	0.039177265	0.02692996	0.052829448	0.0035711455	0.044072554	0.15156396	0.0035426973	0.5078679	0.012289316	0.00633128	0.036295645
a24	1.4299836e-14	3.5959093e-11	1.4096297e-07	5.3821777e-06	0.0003284899	5.0670096e-05	0.00049991615	0.0009441946	0.0012556318	0.0095456205	0.013646657	0.060841765	0.02041713	0.009457646	0.01919418	0.021017019	0.12604518	0.06157228	0.013878537	0.18625695	0.09277279	0.0147663755	0.19858485	0.009773598	0.009594494	0.12955047
a31	7.219522e-15	8.370142e-12	3.758754e-09	1.023466e-07	6.0379543e-06	4.666588e-06	3.960027e-05	0.0001758855	0.00031678827	0.0035786752	0.0061891186	0.037663426	0.007796221	0.005968999	0.012723898	0.0068310047	0.33624634	0.030501321	0.026955394	0.27712995	0.03497244	0.074110866	0.06825174	0.010695572	0.011970062	0.0478718
a37	9.7074284e-17	9.388601e-12	2.8578782e-08	5.232965e-06	0.0015626496	0.0013253937	0.014694484	0.0013764313	0.0003049683	0.009030228	0.016944109	0.013339683	0.046824355	0.007417904	0.0036506406	0.01944366	0.0007027415	0.018258156	2.7113994e-05	0.0009874376	0.0482628	4.648992e-05	0.12642847	0.0030294673	0.037111077	0.62922645
