 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.0034236172	0.0066363136	0.05781772	0.014703934	0.14680539	0.7260558	0.044557165
a35	0.00014852097	0.0020236014	0.0017033186	0.25804648	0.6879572	0.027612032	0.022508834
a20	1.2705641e-06	1.9376663e-05	0.051378638	0.55317605	0.29969108	0.017650623	0.0780829
a31	7.2698316e-07	1.4383285e-05	0.0173046	0.21268083	0.37669495	0.10434119	0.28896338
a20	0.00043050948	0.105597734	0.35275042	0.13434948	0.12725674	0.10130847	0.1783066
a31	3.9989656e-05	0.004558164	0.68589556	0.18477884	0.10310369	0.008302926	0.013320875
a20	6.8057484e-06	0.03577594	0.24673702	0.110666394	0.23352106	0.3510726	0.022220159
a13	1.5431095e-06	0.0012903922	0.045704138	0.3037982	0.6328956	0.014605614	0.0017044845
a24	1.6712829e-07	4.40716e-05	0.002360565	0.19782552	0.6485419	0.09066683	0.060560945
a46	1.72138e-11	6.789306e-08	1.05733356e-07	6.795853e-05	0.030040683	0.0386336	0.93125755
</S>	2.040535e-11	3.5229508e-08	4.469148e-06	0.0015714713	0.113907516	0.20356953	0.680947
