 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a23	3.151092e-06	0.00024659888	0.0004155584	0.023412386	0.015502007	0.009535037	0.0060536233	0.001323615	0.92171365	0.021794392
a31	4.1291446e-07	4.8953198e-06	0.000101326805	0.00069335493	0.005971097	0.8821293	0.102015525	0.00840657	0.00033109056	0.00034637426
a13	1.0305127e-10	2.941059e-11	2.6707324e-08	5.0201635e-07	0.0011747786	0.9546525	0.043697402	0.00047427986	2.663871e-07	2.0652698e-07
a37	2.777891e-11	1.4748858e-10	7.119392e-06	3.6682017e-05	0.0015319557	0.9196452	0.078285955	0.00048243342	5.7707402e-06	4.8499637e-06
a31	3.5540826e-12	1.10937315e-10	3.4666878e-06	1.6586597e-05	0.0005761282	0.822156	0.1745709	0.002470106	0.00013202573	7.480997e-05
a39	4.0600506e-11	2.8677513e-10	5.8920073e-09	1.70848e-06	0.014545249	0.16723382	0.28730136	0.52751493	0.0031446589	0.00025829824
a20	2.39857e-14	3.8519365e-14	9.1136485e-09	1.26219375e-05	0.02745287	0.39385507	0.27857894	0.2930495	0.006478606	0.00057247153
a31	1.7542339e-14	3.194301e-15	4.8417967e-09	5.897262e-06	0.024392279	0.5245057	0.2853037	0.15970057	0.005347797	0.0007441172
a0	7.693869e-12	1.4437086e-09	2.8372395e-07	7.1944446e-06	0.0024293796	0.08433195	0.14211345	0.7167604	0.05376585	0.000591527
a31	8.733986e-14	2.1119513e-15	2.6642046e-09	1.04010965e-07	0.00027988837	0.32872435	0.4137443	0.19744247	0.058571834	0.0012370235
a20	1.870545e-12	4.5712883e-10	3.1952558e-07	2.9331118e-06	0.00015733497	0.05793894	0.075437166	0.34706315	0.50686234	0.012537864
a24	1.1802187e-13	2.7762703e-15	3.9812225e-09	4.3367713e-08	0.00015249714	0.2606324	0.42898116	0.18106827	0.12650742	0.0026583462
a31	3.9962435e-16	2.8323423e-18	6.487076e-12	1.4828928e-09	5.7498662e-05	0.52679527	0.42251995	0.04983102	0.0007676021	2.8652232e-05
a10	2.4032105e-14	3.1483774e-12	1.7224988e-08	1.13162244e-07	4.1444246e-06	0.022639599	0.022707984	0.07156171	0.7791431	0.10394337
a27	4.226345e-14	5.042239e-16	3.3860229e-10	1.9787373e-10	2.4928952e-06	0.09920328	0.38395783	0.11586873	0.37755847	0.023409208
a37	6.240507e-14	2.9800726e-16	2.6719751e-10	4.7277665e-10	6.47486e-06	0.25226435	0.49062482	0.0747395	0.16089062	0.02147422
a31	1.9283623e-14	6.279964e-17	6.505903e-12	3.7795767e-11	2.372092e-06	0.07429257	0.47262117	0.13066867	0.27756515	0.044850025
a18	5.0597505e-15	7.46634e-15	4.2344178e-10	4.5639474e-09	1.9295489e-07	0.012186104	0.0040635983	0.004236267	0.43009478	0.54941905
a11	1.1108556e-14	3.6650192e-17	1.0079402e-11	3.3417297e-11	6.0954693e-07	0.04127065	0.17692074	0.04695282	0.59780806	0.13704708
a31	2.326942e-15	1.4273379e-17	1.6267914e-13	3.3752213e-12	2.8024635e-07	0.029965801	0.1334498	0.041135628	0.6114627	0.18398578
a28	1.4097365e-15	5.386781e-16	4.9420596e-11	6.777648e-10	2.6470191e-08	0.00225109	0.0006466008	0.00032482986	0.24004371	0.7567338
a31	2.0285859e-15	1.6855703e-17	4.5378217e-13	9.71888e-13	3.1923015e-08	0.0010869099	0.013885248	0.009428912	0.85462016	0.12097879
a20	8.115055e-16	2.4430685e-16	7.9211915e-12	1.1461326e-10	3.8619445e-09	0.0002700018	0.00011111773	6.924525e-05	0.16409002	0.83545965
a3	6.033019e-16	5.281756e-18	1.1250148e-13	1.9242449e-13	7.4460322e-09	0.00035010328	0.003719209	0.00222843	0.77371585	0.21998642
a28	8.7946833e-16	1.0712181e-17	3.9735387e-15	1.7187694e-14	4.129395e-10	0.0013337259	0.016010193	0.0071963803	0.7667846	0.2086752
a20	1.1279955e-15	1.1186187e-17	9.3594456e-15	6.8404153e-15	1.2855833e-10	0.00012773613	0.003006207	0.0027271353	0.8577443	0.1363947
a31	8.681409e-16	8.569922e-18	4.3181032e-15	1.8640923e-15	1.2628945e-11	4.8112943e-05	0.000893037	0.0007346384	0.81013834	0.18818584
a46	1.6088054e-16	5.2320997e-17	9.406475e-14	3.369027e-12	4.482412e-09	0.0010958373	0.0018127353	0.0015976364	0.63857573	0.356918
a23	7.213914e-16	1.1815403e-16	4.4312353e-12	9.230473e-11	7.535113e-08	0.0011489764	0.0053839423	0.0033848612	0.6478831	0.34219894
</S>	2.1880118e-16	3.2858837e-17	5.281695e-13	1.1782369e-11	4.2997026e-08	0.0026047018	0.0073554	0.0035613393	0.70594597	0.2805325
