 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
a8	4.8323436e-06	0.00010019158	0.068261534	0.36500093	0.043011457	0.0030816402	0.031074798	0.4894646
a31	1.1721139e-05	2.0984704e-08	0.007853821	0.06501274	0.24801448	0.56715775	0.10641451	0.0055349516
a39	1.8208224e-08	7.824737e-12	5.8810256e-05	0.006180812	0.55900395	0.42191786	0.012755174	8.3425686e-05
a21	1.15602826e-10	2.0650944e-12	0.0049047833	0.13795848	0.820807	0.034553573	0.0014986609	0.00027746387
a31	9.942758e-13	4.114734e-12	0.0016884771	0.071320385	0.8303576	0.08897017	0.0060220063	0.0016414095
a37	5.2213e-11	1.2519545e-09	1.8150287e-05	0.0008634168	0.03586756	0.6462856	0.3156387	0.0013265946
a31	3.2229546e-14	8.3492234e-14	1.4958626e-07	0.0014706807	0.34241277	0.3787604	0.27470735	0.0026485978
a41	1.0188281e-12	5.030792e-11	7.820406e-06	0.00026057864	0.0030623616	0.08391452	0.90271646	0.010038245
a10	1.2931775e-13	1.9783501e-14	7.248904e-08	0.00071833486	0.18944013	0.32325318	0.48129848	0.0052897963
a31	2.4391768e-13	3.25711e-15	2.3602624e-08	0.00022859855	0.57710916	0.24345998	0.17242126	0.006780936
a46	1.0600954e-13	1.2899023e-12	7.2558817e-07	5.262561e-05	0.00038608038	0.009219244	0.8345173	0.15582407
a20	1.969584e-14	3.2974747e-15	4.8338027e-08	0.00017476267	0.016060404	0.044843204	0.88286036	0.05606126
a13	3.8139214e-14	8.435915e-18	7.9254416e-11	4.5937762e-07	0.020790536	0.06341737	0.8644512	0.05134037
a31	1.5078835e-15	1.1401553e-18	2.560977e-12	2.5515378e-08	0.0019062668	0.009931381	0.90969926	0.07846313
a39	8.601261e-16	8.7245836e-17	5.584382e-10	1.0915473e-06	0.00010104679	0.00028647116	0.14239076	0.85722065
a16	1.8225763e-15	1.3984075e-18	2.0133567e-11	4.324285e-07	0.0035119702	0.011510322	0.884864	0.10011329
a13	2.8422157e-15	2.8377802e-18	1.5130256e-12	1.8658694e-08	0.0007949705	0.0038426574	0.8237406	0.17162172
a31	9.328047e-16	1.4477993e-18	3.4144437e-13	3.3534713e-09	0.0003892834	0.0021924358	0.58760375	0.4098145
a37	1.7403296e-16	2.9749675e-18	3.578705e-12	3.8672972e-08	4.0747724e-05	0.00018026949	0.06465471	0.9351243
a31	4.3744703e-15	9.4402575e-18	1.3363761e-12	4.109071e-09	0.0003890016	0.0036890078	0.56097764	0.43494436
a8	1.0934885e-16	7.570726e-19	8.828728e-13	7.669304e-09	5.7794937e-06	2.5973506e-05	0.028970763	0.9709976
</S>	4.3213196e-16	5.4846022e-17	2.3452804e-11	1.6135235e-06	0.0025083818	0.0056391945	0.2733374	0.71851337
