 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a31	9.5817015e-08	7.907235e-05	0.0046958723	0.013523203	0.0094234375	0.94767725	0.0016093797	0.0060862596	0.00054350164	0.016361922
a24	1.2145949e-06	9.227178e-09	1.2759448e-06	0.00019870944	3.3811996e-06	0.0042010345	0.0029364035	0.33330885	0.6160959	0.043253113
a16	5.963239e-11	1.99492e-09	5.757039e-07	0.00022713687	7.148241e-07	0.014810506	0.007307161	0.5578494	0.4063274	0.013477039
a28	1.581951e-10	2.773805e-07	7.501698e-05	0.002051305	0.0003427635	0.48403165	0.27320692	0.17577505	0.05267833	0.011838741
a31	1.7136508e-09	2.2743728e-07	6.8839196e-05	0.0026776183	0.0006947972	0.8927319	0.04521533	0.035445847	0.012228042	0.0109375
a37	0.0001252763	0.000172555	0.0041877553	0.0036581683	0.018628776	0.29226264	0.012259437	0.09973091	0.04283787	0.52613664
a24	1.1576958e-08	1.3089269e-08	6.489319e-05	0.006765693	0.00033547735	0.8323143	0.0020889079	0.11776602	0.02924199	0.011422699
a46	2.1768018e-08	7.298131e-10	1.0599233e-05	0.003211935	1.1208358e-06	0.03506951	0.0003905254	0.11802915	0.074655496	0.7686317
a31	9.898884e-10	1.0849095e-09	0.00031627758	0.0016486654	3.73251e-05	0.026574906	0.0001744723	0.7612215	0.11395364	0.09607318
a10	5.0863678e-11	2.3198879e-10	6.94096e-05	0.0016126762	1.2524482e-06	7.446088e-05	9.6481216e-08	0.0050057913	0.021146554	0.97208977
a11	5.0477192e-11	1.3933118e-12	1.8714488e-07	4.832059e-05	9.4207856e-08	0.006695164	3.5772214e-06	0.7206645	0.06571475	0.20687345
a31	2.9797222e-12	3.1178044e-13	3.1463843e-09	1.3539358e-06	3.4809502e-09	0.00079081324	3.2877288e-06	0.45604548	0.14637235	0.39678675
a0	4.819984e-13	4.848031e-13	4.4468916e-07	6.629294e-05	1.0933818e-08	2.590125e-06	5.054806e-10	0.00014408809	0.0025062014	0.99728036
a31	1.43720825e-11	3.3189293e-13	1.2467013e-09	8.6783444e-07	1.7681016e-09	0.00020937012	5.9292177e-07	0.08242427	0.04510361	0.8722612
a39	2.8205983e-13	1.1141578e-13	9.1575885e-08	2.2513224e-05	2.1753657e-09	1.0220497e-06	2.1970896e-10	6.888343e-05	0.0011857765	0.99872166
a29	1.5641065e-11	2.9423786e-13	6.009896e-10	7.586314e-07	4.82361e-10	4.5542918e-05	4.3465747e-08	0.014590709	0.011124224	0.97423875
a41	2.1548266e-14	9.7997434e-15	3.0851738e-11	1.791917e-08	3.9771605e-10	1.4740915e-05	4.952624e-09	0.0022796474	0.009182591	0.9885231
a35	1.962651e-14	5.3312313e-15	4.6876847e-12	5.8305782e-09	1.4125531e-10	6.3213156e-06	1.1422987e-09	0.00077125774	0.0034760393	0.9957463
a20	1.4640732e-14	5.3347207e-15	3.5781807e-12	5.3356017e-09	1.158679e-10	4.4191256e-06	4.611116e-10	0.00036536992	0.0016116865	0.9980185
a31	1.8406801e-10	3.7226507e-12	3.7239253e-10	1.5265444e-07	7.742766e-11	2.8778957e-06	6.4604033e-09	0.007298019	0.0012563374	0.9914426
a37	6.949315e-15	9.292261e-15	1.3821281e-11	1.2897598e-08	1.9490767e-10	2.250587e-06	1.2072077e-10	9.5949064e-05	0.00074573676	0.999156
a2	7.640081e-11	1.7171158e-12	1.4629076e-10	8.0424414e-08	4.4054503e-11	2.582522e-06	6.512839e-09	0.008351758	0.002559616	0.9890859
a20	6.249972e-12	2.3190678e-13	3.982414e-11	4.923301e-08	4.8596287e-11	2.5061922e-06	2.1292414e-09	0.0031628138	0.003765981	0.9930687
a0	1.6119082e-11	4.0676498e-13	2.469087e-11	4.995638e-09	1.1499109e-11	8.700687e-08	7.588283e-11	0.00049154996	0.00022178174	0.9992866
a31	1.8463536e-12	6.153373e-14	6.038231e-12	3.29501e-09	1.0119195e-11	2.233263e-07	7.8496674e-11	0.000564959	0.00052663434	0.99890816
a16	1.0877606e-14	1.3038197e-14	1.9430332e-11	1.47009755e-08	7.902126e-11	4.357278e-07	1.2966916e-11	1.7846967e-05	0.0002001832	0.9997814
a31	9.885315e-11	2.5163502e-12	6.116137e-11	3.6452816e-09	4.599142e-11	2.8643663e-08	2.2528321e-10	5.8929607e-05	2.8498369e-05	0.9999125
a20	2.3747765e-14	9.338027e-15	9.357975e-12	7.6029e-09	3.5674432e-11	1.9616085e-07	4.691711e-12	1.994397e-05	8.4422194e-05	0.99989545
</S>	5.487324e-11	2.2449149e-13	7.70019e-11	9.3987055e-08	3.483295e-11	9.661727e-06	5.910785e-09	0.008729801	0.0011010304	0.99015945
