 	tu	quante	bottiglie	hai	rotto	dieci	</S>
a21	0.031093443	0.027303724	0.007069509	0.024098456	0.06849247	0.033435296	0.8085071
a20	0.00038982322	0.00013194895	0.018664759	0.20455445	0.18281542	0.18866484	0.40477878
a35	3.0745192e-05	0.004097483	0.035350148	0.18030895	0.16547571	0.10685209	0.50788486
a20	5.1661686e-05	0.015969656	0.008252129	0.12948154	0.06158795	0.022540636	0.76211643
a38	1.0317335e-07	0.00021530989	0.0006761365	0.027876595	0.02701726	0.017466037	0.9267485
a31	2.0850955e-08	0.00059811736	0.00021340213	0.0040765605	0.003123605	0.002073364	0.9899149
a18	5.8038253e-08	0.00037165388	0.00028198783	0.0049371445	0.0032286756	0.0018092653	0.9893712
a23	6.4429734e-10	8.848535e-06	0.00015501173	0.00515038	0.010159163	0.012290143	0.97223645
a24	6.2318045e-10	0.00016010783	0.0005167974	0.003051578	0.002481573	0.00076624856	0.99302363
a37	1.4134028e-11	1.4869232e-07	1.2202577e-07	5.1890907e-05	0.0012422461	0.001182729	0.9975229
a20	2.5875257e-10	1.741929e-06	1.5314978e-06	0.00022789347	0.004806445	0.0025583697	0.99240404
a31	7.647925e-09	2.3935352e-05	1.6115138e-05	0.00039878066	0.01083524	0.004918525	0.9838074
a20	1.6321448e-09	0.0005528981	0.123750776	0.40164265	0.10184304	0.0014460114	0.3707646
a33	1.260094e-08	3.73488e-05	0.00039356752	0.005975925	0.095242806	0.026959017	0.8713913
a31	1.0955487e-10	1.4309564e-05	0.04967332	0.41492152	0.44673297	0.0058259154	0.08283194
a20	8.886918e-10	1.3356186e-05	0.043544084	0.25766894	0.6077395	0.0143312225	0.07670289
a31	2.9975886e-10	8.1255666e-07	0.00010486863	0.010245904	0.26313367	0.025816461	0.70069826
a20	1.1964628e-13	1.2875757e-08	0.00013837194	0.05233513	0.4845598	0.022867166	0.44009948
a31	2.8447474e-11	4.018191e-08	6.4165642e-06	0.0018789659	0.31605014	0.029914986	0.65214944
</S>	1.1919226e-14	4.742455e-10	7.023609e-06	0.010042766	0.22754738	0.022958063	0.7394448
