 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
a31	1.3687858e-05	0.00013285599	0.0007054166	0.026179453	0.0060679726	0.0018155356	0.0005863883	0.0035414433	0.15200925	0.20457864	0.59125096	0.013118376
a18	0.002936482	4.8701047e-05	0.00022596022	2.936392e-05	1.821141e-05	0.0032888951	0.11355024	0.074150085	0.036310386	0.004865124	0.7613387	0.003237887
a31	4.529602e-07	1.8975726e-08	3.5701476e-06	3.613522e-05	0.00069762184	0.04419251	0.68871987	0.14125031	0.037758697	0.00063333433	0.08444921	0.0022582414
a24	2.1266605e-06	8.044255e-06	4.6757406e-05	4.01263e-05	2.1362745e-05	0.00012505046	0.022622153	0.3348521	0.105029404	0.0059347893	0.53095686	0.00036113602
a31	9.1947205e-10	6.896876e-07	8.56416e-05	0.00055805495	0.0018546043	0.0027402504	0.009651658	0.25335938	0.5265726	0.087290145	0.11772545	0.00016145543
a17	3.6374827e-06	0.0025914744	0.006340814	0.014574128	0.012699451	0.01283316	0.023817854	0.43034118	0.219387	0.09054982	0.18553407	0.001327522
a31	3.651391e-09	1.9550847e-05	0.0020842485	0.011502636	0.023591999	0.026834527	0.034456	0.24826656	0.27802178	0.13382578	0.24077323	0.0006236961
a20	1.0919301e-06	0.0076868804	0.025847502	0.15621598	0.13342378	0.12453472	0.057228196	0.16061026	0.018885702	0.021199672	0.2777496	0.016616592
a7	2.6782338e-11	1.24557e-06	5.0258626e-05	0.0011989559	0.01576884	0.027859647	0.023771936	0.14365515	0.206346	0.20255402	0.37693635	0.0018575719
a31	1.2185351e-12	3.700973e-07	1.5479844e-05	0.00051400595	0.03208017	0.071899086	0.044733915	0.14126621	0.25746813	0.1434188	0.30237594	0.0062278975
a18	6.705178e-13	1.6545083e-06	0.0016084467	0.035128895	0.019325707	0.008131045	0.0014548008	0.0031782347	0.0022257082	0.003689467	0.909588	0.01566811
a41	1.569163e-13	4.3458078e-07	8.7747474e-05	0.0006174678	0.019123932	0.042091113	0.01648404	0.017071214	0.013589481	0.004782008	0.8826272	0.003525386
a31	5.1913657e-14	2.1754717e-07	0.00014288396	0.0069682854	0.23288783	0.19115403	0.015161915	0.00408268	0.0064946795	0.0046833833	0.4714569	0.06696716
a46	2.3450753e-14	4.0065892e-08	0.00017740669	0.034162372	0.07994945	0.01914455	0.0015779532	0.0011638887	0.0007646087	0.00042300508	0.80298716	0.05964941
a20	2.318957e-14	1.07295534e-07	0.00012709676	0.005832075	0.11068211	0.067003965	0.004351035	0.0012359415	0.0013259079	0.00050966325	0.7728028	0.036129184
a31	5.5395758e-14	8.098578e-08	4.0020182e-05	0.00048864883	0.011784375	0.074082166	0.03814823	0.009445016	0.007583315	0.0007574464	0.70703286	0.1506379
