 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	1.4163549e-05	0.0002597446	0.00011966491	0.000108365675	0.06557649	0.0027381266	0.0030695335	0.0003131266	0.00010528232	0.0005880257	0.000907018	0.9139554	0.01224513
a28	0.0010290965	0.00023587915	6.2050804e-06	1.930271e-05	1.01356845e-05	1.6288977e-05	0.0007702995	0.015282188	0.46273458	0.38132995	0.0013676164	0.111040145	0.026158245
a15	1.3085553e-07	1.937179e-07	3.2425048e-06	4.9114013e-05	0.0010799953	0.00026600662	0.0116324015	0.03616157	0.52439	0.29087633	7.228789e-06	0.13032524	0.005208629
a31	1.006952e-08	1.6470029e-08	5.095491e-07	5.0671474e-07	0.00011086535	5.5196133e-06	0.0009572977	0.015011023	0.44054723	0.21800144	2.8304896e-06	0.32242498	0.0029377013
a20	2.1592964e-10	1.4691878e-10	1.2676217e-09	7.2755496e-10	1.2323147e-06	3.478941e-07	3.143558e-05	0.0010951841	0.012165475	0.004340181	1.5506437e-05	0.9818211	0.00052951736
a31	1.6358668e-11	2.956371e-10	1.1094605e-07	1.3807117e-07	2.6515063e-05	1.3682775e-05	0.000987646	0.04064312	0.32082117	0.2004921	6.4824366e-07	0.43483856	0.002176321
a35	4.9249476e-11	1.526666e-09	3.2570644e-09	5.319659e-10	6.398686e-07	3.1763213e-07	6.756049e-06	0.0001118735	0.007369747	0.003951406	4.1363248e-05	0.98803383	0.00048413101
a8	2.7493681e-15	3.4717923e-10	1.8360126e-07	2.6268506e-07	8.943443e-05	2.412781e-05	0.0002577928	0.0014509908	0.29141745	0.63659924	1.9227453e-05	0.06814765	0.0019935756
a31	1.9042353e-14	1.1852372e-09	2.3555044e-06	4.7667477e-06	0.0007615241	0.00017309486	0.0012679311	0.0030147613	0.21466208	0.64910644	0.00043510876	0.120844826	0.009727129
a29	8.5261615e-13	3.9021404e-07	0.0016653682	0.002353879	0.013156532	0.0033725253	0.003905927	0.0032059036	0.0019758139	0.0059999363	0.009850348	0.93859756	0.015915724
a41	1.361968e-14	2.0878883e-08	1.938076e-05	5.6018078e-05	0.0028780168	0.001978715	0.015154547	0.017911987	0.0906309	0.46560094	0.0010319886	0.38931212	0.015425319
a37	6.1007328e-15	1.2821996e-08	1.228131e-05	6.6022636e-05	0.008102474	0.0037139773	0.023521474	0.022089079	0.102521464	0.56124574	0.0008420215	0.2545673	0.023318172
a24	3.2892606e-15	1.5876358e-08	1.4186063e-05	6.056635e-06	0.00032164858	0.0005524609	0.013145245	0.027359366	0.11264164	0.7707121	5.772239e-05	0.059438076	0.015751475
a28	2.4946232e-15	1.3366003e-08	3.2297353e-06	4.0896616e-06	0.00015217828	0.001247663	0.010862994	0.023470063	0.09432853	0.6742292	0.00026177804	0.16789912	0.027541136
a31	6.0251313e-15	8.026606e-09	2.6665628e-05	3.4319175e-05	0.0005614435	0.00071243354	0.019256232	0.072912365	0.09088524	0.46546152	8.1934224e-05	0.22744766	0.1226202
a20	6.459647e-16	1.8847142e-09	4.9424184e-06	0.00027226566	0.13143699	0.035549738	0.06922654	0.021727359	0.003602178	0.00067289395	7.155166e-06	0.5668849	0.17061508
a24	6.710329e-15	8.6103563e-10	5.8638743e-06	9.2272985e-06	0.0023425834	0.00017190244	0.0051308577	0.031474918	0.18443832	0.2989759	1.6430813e-05	0.38196304	0.09547095
a31	3.2970387e-15	4.7587108e-09	6.9848966e-06	2.8165785e-05	0.00051794655	0.0025584025	0.030855928	0.06409281	0.05329304	0.20460232	0.00048423777	0.5461377	0.097422495
a13	8.171283e-17	5.47234e-11	2.8030888e-07	2.0443204e-05	0.034559794	0.035613194	0.18862984	0.052914225	0.0076713213	0.0006214985	4.412423e-07	0.24401066	0.43595827
a18	4.87933e-15	5.551189e-10	2.930873e-06	5.42688e-06	0.0037782737	0.00042413335	0.018553684	0.05669565	0.110466816	0.041078527	1.5622663e-06	0.6330357	0.1359573
a31	3.8191752e-16	9.899223e-11	1.5278839e-06	5.5654047e-05	0.0079021035	0.014231264	0.06816507	0.04145171	0.0040147207	0.0023945938	3.1650761e-06	0.60286784	0.2589124
a11	2.7811966e-17	2.7451251e-11	1.908449e-07	1.2137506e-05	0.02083918	0.049278498	0.24988222	0.073077105	0.0037420094	0.0003095839	3.925157e-08	0.11708969	0.4857694
a31	5.8065883e-15	1.8641735e-08	8.044648e-05	0.0010580095	0.013321709	0.027304208	0.10594513	0.12121529	0.009055138	0.0050401213	9.144727e-06	0.54350495	0.1734658
a46	2.7711904e-17	2.1617836e-11	1.9526087e-07	0.000105361316	0.062156722	0.15693125	0.42410657	0.10872606	0.0011851364	8.065692e-05	3.761814e-09	0.018961819	0.22774623
a31	3.0273665e-15	1.4159015e-09	3.962413e-06	0.0032876527	0.08905008	0.30340356	0.15239745	0.038849693	0.0016056178	0.00076910795	2.1939024e-06	0.17527443	0.23535626
a8	1.1137546e-16	2.5483615e-11	1.2336383e-07	0.00016814988	0.03515427	0.2359002	0.4367489	0.09086214	0.00046597296	2.9653762e-05	1.2562205e-09	0.008088197	0.1925824
</S>	4.393657e-15	8.769509e-10	1.6668727e-06	0.0019134051	0.054154217	0.28730628	0.14433393	0.030894168	0.001429682	0.00055809313	2.2997665e-06	0.182035	0.29737124
