 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a46	3.1895055e-07	4.052421e-07	2.5023653e-06	2.9241459e-05	0.00029340136	0.002654173	0.0019605611	0.96818495	0.016529644	0.0064770076	0.0022247196	0.0004618471	1.1776494e-05	0.001169573
a31	2.340337e-06	3.5488933e-06	3.0319663e-05	0.000107282896	0.0013318807	0.02360644	0.051228892	0.008637561	0.5938613	0.13644904	0.06073616	0.051583953	0.016516406	0.055904824
a27	4.1701855e-06	9.505792e-07	6.720936e-05	0.00018582655	0.0016299526	0.0514157	0.044101868	0.12270378	0.5968189	0.056395285	0.021011513	0.036187626	0.00083079946	0.068646416
a17	1.11070186e-07	2.8052332e-07	1.5888161e-05	6.859743e-05	0.001615615	0.058974937	0.18439187	0.009737346	0.27331647	0.26309165	0.05913756	0.053675607	0.0035798345	0.0923942
a31	6.826335e-09	1.02142664e-07	3.0188335e-06	1.4059708e-05	0.00019055505	0.003041925	0.03898454	0.003005082	0.023404798	0.439764	0.28056687	0.1282041	0.0069645825	0.07585646
a24	8.980186e-08	3.5201393e-07	1.5327594e-06	3.553696e-06	1.657889e-05	0.00020059617	0.0026476653	0.0054504923	0.0068312827	0.10149023	0.34027836	0.18424018	0.023453364	0.3353857
a29	1.766355e-11	1.4200386e-09	4.154105e-07	6.358527e-06	4.408594e-05	0.000654046	0.0017311613	0.048412416	0.006602799	0.01557955	0.06788724	0.15930268	0.0006315444	0.6991477
a38	8.2883596e-11	7.1891466e-09	1.3192862e-06	7.600291e-06	4.027677e-05	0.0006266251	0.002252343	0.012677589	0.0043269224	0.0421734	0.14872321	0.24627107	0.0025518811	0.5403477
a31	1.1754159e-10	8.1998035e-09	3.522954e-07	1.0542492e-06	3.5927446e-06	3.667204e-05	0.00011654783	0.0027278897	0.00064505875	0.0029243275	0.025453756	0.07588189	0.0022573909	0.88995147
a37	1.2356898e-08	5.3798374e-07	4.9774703e-06	1.467199e-05	6.045427e-05	0.0008197537	0.0054573505	0.06674892	0.020734474	0.036124527	0.13698778	0.12876987	0.004804498	0.59947217
a28	1.05866375e-11	2.4610175e-10	2.274931e-07	5.738104e-06	0.00032110172	0.012251181	0.056211796	0.3783626	0.05721711	0.08351533	0.13911664	0.13803905	0.00016735814	0.13479185
a39	1.8990705e-12	2.9763345e-11	1.3107824e-07	4.8416605e-06	0.00021942152	0.0059165475	0.036460206	0.22168158	0.03691575	0.059593476	0.12067783	0.18322538	0.00013794299	0.33516696
a18	7.5455934e-13	1.023735e-11	5.8836168e-08	2.104182e-06	6.554639e-05	0.001514406	0.012857427	0.13699144	0.022047505	0.021110091	0.058824178	0.16817917	6.24205e-05	0.57834566
a46	4.3667113e-13	5.8384066e-12	2.5095403e-08	8.8184606e-07	2.7505917e-05	0.0007948326	0.008526671	0.12515989	0.017457375	0.012572595	0.039897613	0.1295825	4.571848e-05	0.66593444
a31	7.679593e-13	1.8624378e-11	3.0408046e-08	1.2459376e-06	5.167123e-05	0.0014971078	0.0068092034	0.2481811	0.016985314	0.0054992097	0.022651022	0.08078038	5.5279503e-05	0.61748844
a13	1.1475776e-11	3.624673e-10	4.1161962e-07	1.7163475e-05	0.00032248278	0.0036868718	0.00642502	0.6690378	0.024528088	0.004119362	0.019203393	0.067004934	1.6674549e-05	0.20563789
a39	2.1577885e-12	1.9551048e-11	4.5431747e-08	1.5909308e-06	2.37068e-05	0.00041453438	0.010462308	0.13445525	0.045734633	0.03991276	0.10394539	0.26407862	1.7230886e-05	0.40095392
