 	la	pasta	vuole	sale	</S>
a31	2.3829393e-06	0.00038265163	0.2889449	0.5759751	0.134695
a15	0.011338025	0.017903624	0.2575974	0.5616151	0.15154581
a31	2.288095e-07	0.0002254143	0.595449	0.19482662	0.20949881
a13	3.6843467e-05	0.014626585	0.83208776	0.11202005	0.041228734
a31	4.4146336e-06	0.0015141862	0.77255726	0.16558488	0.060339388
a6	0.000111060246	0.0013013261	0.62614906	0.3223024	0.05013612
a31	7.6697586e-07	0.00016992542	0.69350535	0.2786189	0.027705042
a46	1.8839332e-08	8.783541e-07	0.0663967	0.810497	0.123105496
a31	2.1362192e-11	1.5733141e-08	0.013735772	0.85625976	0.13000442
a46	4.3807013e-14	9.909067e-12	1.88099e-05	0.047816973	0.95216423
a20	1.9703149e-13	1.7665656e-10	4.9865834e-05	0.048663538	0.9512866
</S>	1.1332221e-12	3.3317452e-10	1.06407115e-05	0.0047970666	0.9951923
