 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
a31	1.6242659e-08	3.0495283e-05	9.5665996e-08	0.0014106069	1.28325855e-05	0.00028157423	3.6538333e-07	0.00023812732	0.0001421414	0.12357202	0.40736166	0.0233818	0.13050371	0.07622733	0.05863768	0.00088885	0.076924205	0.00256794	0.0011433911	0.073035136	0.0073868413	0.016253198
a11	8.2616026e-07	2.0122721e-08	2.011451e-08	2.907592e-05	4.6558995e-05	0.0065661157	0.0020095808	0.0004140539	0.00014103015	0.004461432	0.0264617	0.106522486	0.75937706	0.049150083	0.024002692	1.0495969e-05	0.00391283	0.0058043217	0.00061453163	0.009291083	0.0005032584	0.00068081927
a23	5.338376e-07	7.214104e-08	1.9358405e-08	2.4630564e-05	2.059551e-05	0.008581909	0.0011957734	2.7392556e-05	0.00010546424	0.004936617	0.011291901	0.30309394	0.6358025	0.015981557	0.00983379	1.0373361e-05	0.007027749	0.0005528533	2.6149055e-05	0.0011302007	3.84868e-05	0.00031738746
a46	1.526109e-06	7.924579e-07	1.8771694e-08	5.7849877e-05	3.56687e-05	0.026641339	0.0026083554	0.0005609872	0.00065036636	0.0077914004	0.0088179	0.66217273	0.22395214	0.005696582	0.0056511406	6.8371104e-05	0.008867655	0.014475648	0.0010833915	0.028324597	0.0005999723	0.0019415425
a8	1.010337e-06	9.978289e-06	5.8569725e-08	0.00026411712	0.000108105414	0.031940054	0.0072622444	0.0043477663	0.0026559562	0.009078429	0.009917948	0.39218068	0.066619165	0.0054540853	0.0057944567	0.00033311645	0.0105555905	0.07170214	0.0066962102	0.35299662	0.0054320316	0.016650343
a31	1.04309834e-07	2.6286363e-05	1.3221319e-07	0.00071532966	0.00025890692	0.0536669	0.020909578	0.016650775	0.0042094877	0.008009494	0.009988353	0.214149	0.040615827	0.005509257	0.005158084	0.00036589807	0.0041815834	0.05436665	0.008290914	0.49439228	0.014448759	0.044086445
a20	3.897278e-06	0.0003401	2.0506439e-05	0.0025464348	0.0017603466	0.017994778	0.011394787	0.046485428	0.0036961685	0.00691078	0.02071483	0.008745694	0.008947321	0.013870682	0.012749966	0.0014045867	0.020101605	0.24560775	0.0694631	0.24820465	0.1431005	0.11593609
a31	2.8832578e-10	3.4597251e-06	2.3832091e-07	0.0021156573	0.00019945517	0.11480438	0.56758326	0.004739937	0.0006946002	0.0066981376	0.011228916	0.16621014	0.08627437	0.00718201	0.0051767956	0.00028635093	0.0027258445	0.0022101873	7.349459e-05	0.021155203	0.00018623155	0.00045127328
a39	7.185775e-06	0.0010802255	0.0003241166	0.005751946	0.0040243655	0.0455602	0.005851685	0.0031330178	0.0031687233	0.0087787965	0.030570595	0.01204155	0.026477518	0.028137004	0.027314281	0.0059391675	0.028308725	0.56731874	0.05787891	0.037888315	0.06353715	0.036907878
a10	1.561992e-10	4.2409615e-06	3.328415e-07	0.005454206	0.0008744595	0.47040758	0.016533084	0.00021672326	0.0008248669	0.012818014	0.032331463	0.18160473	0.22202438	0.022958366	0.01775733	0.00022886359	0.006718539	0.0021556471	3.7590024e-05	0.0064281053	9.461276e-05	0.00052682566
a31	6.6639914e-12	7.074701e-07	8.884573e-08	0.0059392527	0.0024907165	0.5828089	0.07801649	0.0009166156	0.0006843513	0.010697742	0.0287126	0.132927	0.09806487	0.014423405	0.012188269	0.00012271106	0.0034225415	0.0037492383	3.818612e-05	0.019564295	0.0002573097	0.004974704
a8	1.314955e-07	0.0006198952	0.0005910939	0.013094861	0.0072484184	0.34386393	0.0018806239	2.6897424e-05	0.006113527	0.022514796	0.04481961	0.09202855	0.16737251	0.038191237	0.027903093	0.0025292384	0.0018010591	0.03182358	0.001102654	0.0013745463	0.016623281	0.17847644
a31	2.162852e-09	1.4650593e-05	1.1293248e-05	0.009595883	0.004431397	0.5068688	0.0036147872	3.8681974e-05	0.0026132418	0.022994174	0.08154774	0.07633807	0.15401606	0.056283828	0.039960165	0.00029395398	0.0008302525	0.008534926	8.85288e-05	0.002389919	0.0021434017	0.02739023
a20	5.4125515e-08	0.0002199007	0.00026396464	0.016720435	0.005862981	0.37467155	0.00018462654	9.462664e-07	0.007438728	0.035429303	0.057606637	0.08821337	0.16061774	0.040951144	0.02265705	0.0005214402	0.00017192977	0.004586318	4.307239e-05	4.543008e-05	0.0020438703	0.18174951
a31	1.0384047e-12	2.540567e-07	2.7479194e-07	0.0036315566	0.007850116	0.82913554	0.00033602474	1.2560782e-06	0.00020874063	0.0047587915	0.01899676	0.039663255	0.036738224	0.007806565	0.006274348	4.3542368e-05	0.00031413295	0.00066603307	6.190032e-06	0.0018366312	0.0005471673	0.041184496
a20	3.7170376e-09	0.00011861196	0.00026876133	0.019965392	0.006591886	0.26270795	5.1385017e-05	1.0492059e-07	0.008786337	0.040131163	0.050852794	0.06804914	0.10881756	0.030196706	0.0149334045	0.00032030727	6.800648e-05	0.0012310819	6.069165e-06	9.7747425e-06	0.0007319345	0.38616157
a0	3.152689e-13	2.0657059e-07	1.6772958e-07	0.002548927	0.012284094	0.76278114	7.403457e-05	2.7294638e-07	0.000119827	0.0026813226	0.0107598305	0.01745285	0.013073395	0.004117443	0.0032433488	2.3885674e-05	7.452385e-05	0.00026269897	3.7150508e-06	0.0023853409	0.0012475862	0.1668654
a20	2.8530698e-12	6.941899e-07	4.5262555e-06	0.0046057603	0.023978801	0.11746432	3.258077e-05	1.6131096e-07	0.00048290257	0.0047559114	0.015357703	0.006429932	0.005247042	0.0034987552	0.0024253596	0.000101698126	0.00046373814	0.00017166004	3.1929842e-06	0.0016382141	0.0021204294	0.81121665
a28	1.4225807e-12	8.720883e-08	4.2670473e-07	0.00094459095	0.020030774	0.09787457	8.5544825e-06	5.6808513e-08	0.00010426513	0.0009977577	0.0038279674	0.0017304822	0.0009369098	0.0008917754	0.00060518045	2.779559e-05	9.196558e-05	1.6413762e-05	1.2675367e-06	0.0069203014	0.013364245	0.8516246
a17	1.4001709e-12	1.35193305e-08	2.1259645e-08	0.00012162485	0.001081789	0.0134898275	1.0471652e-07	1.5228885e-09	1.1584531e-05	0.0001330231	0.00052747154	0.00012702623	0.00014432707	0.00027262807	0.00019703424	6.5720687e-06	2.535432e-05	3.1819522e-07	9.419064e-08	0.0051607178	0.011471778	0.9672287
a31	1.7697058e-12	2.849222e-08	5.4011764e-07	0.00025280245	0.0033041176	0.010223943	6.181496e-06	1.0811602e-08	3.560324e-05	0.00022610121	0.0006500974	0.0004335258	0.00016993814	0.00012585976	8.668804e-05	1.9027006e-05	1.32592095e-05	1.1891464e-05	3.8694748e-07	0.0029743284	0.0068308697	0.9746348
a33	1.76326e-11	1.91147e-06	3.6615344e-05	0.004347956	0.009988337	0.016936038	7.759367e-05	1.518972e-07	0.0011919877	0.004859341	0.009040546	0.0035489453	0.0023087943	0.0017414296	0.0010454867	0.00015315608	4.7854977e-05	0.00028270314	3.8677617e-06	0.00088274287	0.0029988582	0.9405057
a8	6.548821e-10	1.8372652e-05	0.0011607168	0.008216277	0.029361963	0.014418426	0.0003187975	4.6058794e-06	0.004143391	0.011454968	0.029958071	0.0028071033	0.003020228	0.0053315326	0.0032612847	0.00071267254	0.0007458	0.0045683826	0.00020964396	0.011567822	0.027171373	0.84154856
a20	3.924515e-11	3.3699814e-06	0.00029749444	0.00441116	0.034118775	0.022368075	0.00014783182	1.2377575e-06	0.0011343478	0.004851101	0.013174222	0.0022042026	0.0016173074	0.0017346203	0.0011072161	0.0002135476	0.00020200954	0.0018822197	8.084015e-05	0.010173539	0.015309015	0.8849678
a23	1.4385681e-12	2.6642047e-07	1.9249097e-07	0.0018692254	0.017787827	0.09905135	6.8844645e-07	2.0493342e-08	9.6526586e-05	0.0016069856	0.0048256028	0.00078931387	0.0008867916	0.0018740386	0.0010207911	1.4231809e-05	5.183941e-05	1.1337581e-06	6.604203e-07	0.0070835166	0.015361752	0.84767723
