 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
a31	0.0002552749	0.0013067126	0.009350173	0.25952673	0.6851878	0.0060644904	0.00041388327	0.03789492
a39	0.00049856753	0.001706583	0.063684106	0.04892446	0.021729268	0.22474024	0.5652591	0.07345769
a41	2.3633098e-07	5.285504e-07	0.0002075637	0.23686148	0.34602088	0.16818322	0.1985216	0.05020451
a39	8.257951e-08	1.0251163e-06	0.0002751021	0.14190477	0.3344446	0.0410227	0.14135994	0.34099177
a20	4.566128e-07	1.0039383e-05	0.00057881715	0.03980639	0.1984022	0.043457754	0.12719098	0.5905534
a0	2.6273645e-07	2.9870441e-06	4.345927e-05	0.0017245475	0.36151877	0.18104425	0.18682007	0.26884562
a31	9.44148e-10	1.40638265e-08	1.6728092e-07	1.9946247e-06	0.093514115	0.6542597	0.100566275	0.15165778
a13	1.4914772e-10	1.254584e-08	6.093962e-07	1.46272105e-05	0.13516147	0.82949054	0.014760103	0.020572597
a17	1.6059279e-10	1.0901839e-09	5.5621627e-09	6.742784e-07	0.14226577	0.8457299	0.0060328487	0.005970786
a31	2.3220644e-11	3.4795625e-10	1.5452168e-09	9.100571e-08	0.023392921	0.9065625	0.014944238	0.05510015
a3	1.8271336e-13	1.072312e-11	8.636742e-11	1.7740627e-09	0.00029368637	0.14058483	0.06661988	0.79250157
a46	2.7433305e-13	1.977675e-12	8.806081e-12	2.3131617e-10	0.00018193119	0.8708036	0.007697966	0.12131651
</S>	9.622053e-14	3.7806164e-12	1.5696005e-11	4.0271672e-10	8.5860534e-05	0.08747925	0.08238836	0.83004653
