 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
a31	7.904226e-06	0.00013719604	0.0026843976	0.021798538	0.8219052	0.014999678	0.0047735004	0.0001765376	0.08209998	0.051416866
a39	6.7297938e-06	6.588899e-06	5.144378e-05	0.0010860431	0.11002723	0.26855665	0.48107994	0.022642888	0.09116951	0.025372947
a31	6.6904247e-09	2.5574918e-08	1.4568405e-05	0.003534258	0.13493899	0.6237079	0.20122173	0.0040008808	0.016975332	0.015606354
a14	2.368857e-06	6.8236127e-06	1.693649e-05	6.122031e-05	0.003916889	0.1747599	0.72855	0.016276326	0.062746026	0.0136635145
a41	2.9141141e-08	3.6532747e-06	0.00018183686	0.0010503136	0.012807524	0.08536919	0.78186935	0.042661753	0.059716318	0.01634007
a33	1.21883845e-08	3.8197345e-06	0.00038254616	0.0024628416	0.021919161	0.040842645	0.5025361	0.095114954	0.2675402	0.069197714
a20	5.4597983e-08	2.687849e-06	2.3467514e-05	7.076952e-05	0.0035429352	0.0012081851	0.031400554	0.056440517	0.73667026	0.17064054
a31	5.942853e-10	9.009644e-08	1.5085408e-05	0.00033573093	0.012048038	0.0138815325	0.16323231	0.02935812	0.54761535	0.23351377
a10	7.261261e-08	2.1762053e-05	0.00014727715	0.00023985277	0.044787373	0.0035757613	0.023168929	0.004751806	0.8162651	0.1070421
a31	3.9000585e-09	6.9542716e-07	7.811386e-05	0.002026188	0.36382937	0.16680492	0.19389878	0.0068452586	0.24264744	0.02386924
a46	1.557741e-08	1.1522042e-05	0.00076802186	0.0028258204	0.40920612	0.002944272	0.0051529743	0.0006662357	0.51107043	0.067354575
a31	4.9368403e-09	1.4038104e-06	0.00042988439	0.0098020835	0.6972149	0.029267132	0.032312848	0.0011876316	0.21099429	0.018789822
a39	8.5007725e-09	2.0485877e-06	0.0003335254	0.0024131555	0.4065278	0.00063107803	0.00045067666	9.368909e-05	0.4102286	0.17931938
a28	5.1730914e-10	3.0252278e-07	6.2785824e-05	0.0015211176	0.41547647	0.045818735	0.034406032	0.0003130484	0.39023045	0.112171076
a21	9.917361e-12	5.9111587e-09	1.8112123e-06	2.6437852e-05	0.015859423	0.010837326	0.01667438	0.00032176616	0.4210825	0.53519636
a24	4.366389e-13	1.1861508e-10	9.5059676e-08	1.1709496e-06	0.0011971015	0.0018138775	0.0061874688	0.00022768287	0.29380012	0.69677246
a46	1.4185336e-14	8.252303e-13	3.6969638e-09	2.016268e-08	4.3167354e-05	7.592594e-06	0.00018152638	1.4043729e-05	0.113391615	0.886362
a20	3.302189e-14	3.2940146e-12	2.5004914e-09	7.314576e-08	0.0006609538	0.00013511254	0.001021716	0.0001776456	0.24965502	0.7483494
a31	7.341308e-13	4.8193297e-11	6.3080236e-08	1.3547628e-07	6.3573374e-05	5.3199266e-05	0.0036266611	0.00087503437	0.64555556	0.34982574
a14	7.420848e-14	1.479435e-11	3.1249332e-08	7.632227e-07	0.0018820403	0.00010994968	0.00023784174	3.377369e-05	0.18417881	0.81355685
a17	1.755841e-12	2.9556713e-10	9.558091e-08	2.114275e-07	0.00017040432	0.0016022171	0.015500483	0.00093542365	0.45371732	0.52807385
a31	3.72378e-14	2.1476143e-12	2.2474924e-09	2.4531538e-08	0.00019512232	0.00020344656	0.002116364	0.00010505621	0.25977474	0.7376052
a11	4.652214e-14	1.7477703e-11	4.7125535e-09	1.2694122e-07	0.0010076356	0.0001854235	0.0007066961	9.9901496e-05	0.2206251	0.7773751
a18	6.48803e-13	8.794502e-11	4.7450815e-08	1.159356e-07	0.000108827684	0.0006777301	0.009446286	0.0006080338	0.27979642	0.70936257
a6	2.7093174e-14	4.228834e-12	2.9171943e-09	3.6823536e-08	0.00035191295	0.00041662896	0.0031059778	0.00024443198	0.30946833	0.6864127
a8	1.6021265e-13	1.0198913e-10	1.2770814e-08	1.5675408e-07	0.0010532729	0.0031287621	0.014199143	0.00095987413	0.34541878	0.63524
a31	2.1234898e-13	2.2019345e-10	1.6154269e-08	4.5478382e-07	0.002492167	0.0029356615	0.014939033	0.0016110914	0.3402817	0.63773984
a24	1.3684218e-13	1.03438556e-10	5.3579514e-09	1.4629285e-07	0.00131998	0.00093688705	0.006582564	0.0008148476	0.27573287	0.7146127
a37	4.283649e-15	1.245737e-13	4.7589566e-10	1.384392e-09	4.089657e-06	4.4811657e-08	1.5546833e-05	1.7948569e-06	0.029859524	0.97011894
a38	3.077111e-14	4.4520683e-13	7.0821465e-10	4.3011408e-09	3.383066e-05	2.53981e-06	0.00038498506	2.2501716e-05	0.124599904	0.87495613
a31	1.5752067e-14	3.6406416e-12	1.4210717e-09	3.1774658e-08	0.0004813351	0.00012816057	0.0006403685	5.5799916e-05	0.16947998	0.8292143
a11	3.6448255e-14	1.6584794e-11	1.8406202e-09	4.193389e-08	0.0005398214	0.00031375786	0.0025374051	0.00035856338	0.24837576	0.7478746
a31	1.9547633e-13	1.1757995e-11	1.4899739e-08	4.339102e-08	7.197092e-05	6.255316e-05	0.0029263578	0.0002689698	0.20336343	0.79330665
a8	3.5873675e-15	5.123131e-13	4.3515025e-10	8.111172e-09	7.410141e-05	1.6825867e-05	7.166323e-05	1.2763144e-05	0.08040833	0.9194163
a10	8.2331765e-14	7.7443885e-11	6.7125026e-09	1.2419333e-07	0.00046885145	0.001410287	0.010518517	0.0018180722	0.2778065	0.70797765
a18	3.4858802e-13	3.1595216e-11	2.5977661e-08	4.4877925e-08	2.0299542e-05	1.4169837e-05	0.0005685527	0.00035128175	0.18729	0.8117557
a31	1.3006776e-14	6.161893e-13	8.702977e-10	5.5801697e-09	3.3199834e-05	2.6386575e-05	0.0004504816	6.6171306e-05	0.25842923	0.7409945
a11	1.9490352e-14	1.2850919e-11	1.1367415e-09	2.4780661e-08	0.000119642595	9.616349e-05	0.0012145874	0.00043709824	0.21659632	0.78153616
