 	dopo	Giovanni	é	tornato	a	casa	</S>
a31	5.925659e-07	3.7214293e-05	0.0011712197	0.9736937	0.000646838	0.023923634	0.00052670273
a20	0.0073089106	0.008565441	0.37092447	0.5717691	0.037180472	0.0039135586	0.000338032
a17	1.51095e-06	0.000119387354	0.8617144	0.13704659	0.00087358314	0.00012263558	0.00012184078
a31	3.1777947e-08	3.981686e-05	0.9616399	0.03715627	0.00064614386	0.00024111841	0.00027674725
a39	0.00068981317	0.012465452	0.46424097	0.27003005	0.19624585	0.038465634	0.017862245
a31	5.2498e-09	5.1808212e-05	0.86181146	0.0805092	0.051635135	0.0053158877	0.00067648187
a20	3.951937e-06	0.00097281876	0.11011524	0.5981871	0.13908906	0.14971782	0.0019139511
a31	6.387169e-11	2.0072571e-07	0.7918842	0.16287099	0.035302587	0.009887636	5.450554e-05
a13	6.4605157e-09	2.3950759e-05	0.06413942	0.7272655	0.034268674	0.17315951	0.0011429909
a24	2.1952306e-11	5.7369988e-08	0.60892874	0.28363317	0.06363976	0.04366108	0.000137217
a46	2.4378063e-12	2.2473916e-10	0.19392431	0.6619658	0.059726477	0.081452206	0.0029311911
a31	2.874996e-13	7.119984e-10	0.04791706	0.7852062	0.030764198	0.121228896	0.0148837045
a20	7.009823e-14	2.9759803e-10	0.008071596	0.83317167	0.0022903087	0.13165534	0.02481115
a31	4.906405e-13	7.524295e-12	0.049480874	0.22664358	0.110995956	0.5982539	0.014625693
a18	8.49703e-15	1.727426e-11	0.0030450511	0.7520944	0.00081081304	0.11252788	0.13152188
a20	1.5273365e-13	3.361336e-12	0.019244127	0.4148425	0.027270675	0.5190482	0.019594532
a31	3.015127e-13	8.6938285e-13	0.000661079	0.024647238	0.04407351	0.8617805	0.06883755
a11	1.560452e-15	4.0777676e-13	0.00037698454	0.43204433	0.00025202014	0.061193407	0.50613326
a31	2.744666e-13	8.0718554e-13	0.00044613818	0.022980705	0.020677773	0.87876767	0.07712779
a28	2.8115874e-15	3.6525416e-13	4.056676e-05	0.09966526	0.000121607634	0.052081797	0.84809077
a41	1.329062e-13	2.6205614e-13	8.443698e-05	0.008532295	0.007926052	0.8091955	0.17426169
a8	2.8195434e-13	7.4436585e-12	5.2586423e-05	0.018769572	0.018636424	0.655999	0.30654237
a33	2.3591068e-13	2.4662295e-12	2.5701476e-05	0.012006701	0.020434637	0.5659561	0.40157682
</S>	1.8667644e-13	1.8782944e-12	3.5957895e-05	0.013846617	0.018153299	0.48377782	0.4841863
