 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
a31	4.4768492e-10	2.5509072e-08	6.493056e-08	5.120102e-07	0.98943067	0.0012217195	0.008655341	0.0006917629
a23	0.0021143008	0.024077103	5.424342e-06	1.4171857e-05	0.8662576	0.04857844	0.045665417	0.013287568
a20	2.2973644e-07	6.0746056e-06	1.3029092e-08	5.694584e-07	0.9957813	0.00072436297	0.0007854953	0.0027019794
a28	1.2541177e-09	1.0709583e-08	1.6009363e-08	2.6744372e-06	0.99252105	0.0027658022	0.0016497422	0.0030607956
a31	1.1195846e-11	1.7472812e-10	1.2039299e-08	1.6568758e-06	0.9513741	0.025083374	0.011061216	0.012479615
a17	1.4550392e-09	1.680276e-08	3.1056797e-07	1.7719089e-05	0.38049325	0.476538	0.12318785	0.019762868
a31	2.8216153e-12	2.995357e-11	3.3929062e-09	3.8329936e-06	0.27226028	0.5730559	0.14328156	0.011398397
a19	1.4886799e-10	2.3000302e-09	1.5044911e-06	0.00031600308	0.37610698	0.20080744	0.4103213	0.012446734
a31	3.3876178e-14	1.0029947e-11	9.2810426e-10	8.998455e-08	0.94813025	0.0026864416	0.03737455	0.011808721
a20	3.194936e-12	4.7562326e-11	2.0566954e-06	0.00050065835	0.8919172	0.0027971708	0.08641087	0.018372007
a31	1.0930875e-13	1.4536826e-12	1.8869423e-10	2.1729081e-06	0.51467574	0.10992814	0.35408205	0.021311888
a20	1.0937874e-13	1.9917431e-12	3.463918e-07	0.0001484815	0.96003926	0.00021888275	0.011114813	0.02847817
a31	1.7998391e-14	1.3159825e-13	2.8924065e-11	8.248073e-07	0.6301742	0.023927322	0.2733366	0.072561026
a20	4.1425654e-15	6.6297865e-14	2.5443393e-08	4.2041684e-05	0.91683024	2.150513e-05	0.0037058766	0.07940039
a24	5.330503e-15	2.4512971e-14	4.0659967e-12	1.223283e-07	0.47920477	0.007919953	0.2124526	0.30042255
a31	2.7984167e-15	3.043165e-13	3.7453814e-11	3.531238e-07	0.90108174	0.00022527955	0.027348218	0.071344376
a38	2.8241876e-16	5.231067e-15	9.595917e-10	1.35332675e-05	0.8270154	3.2895248e-06	0.0014293448	0.17153852
a31	3.4660104e-16	8.8966395e-15	6.377129e-10	2.7749757e-06	0.66551936	1.6257663e-05	0.008694677	0.32576695
a28	3.7526984e-17	1.0050296e-15	3.910227e-10	1.6733047e-06	0.56420296	8.637948e-07	0.0010366478	0.43475783
a20	3.5566868e-16	4.9628435e-15	6.4071127e-12	4.240299e-08	0.14861463	0.00080505357	0.19849585	0.65208447
a31	5.8695005e-16	1.5859574e-14	9.6321895e-11	8.027794e-06	0.025233418	0.010296398	0.6705405	0.29392165
a24	5.314389e-17	3.643189e-15	4.8984866e-10	3.7040131e-06	0.24563974	2.265191e-05	0.011606989	0.7427269
a8	4.6426527e-16	1.913537e-14	2.9486826e-11	4.3935145e-08	0.17938872	0.00016753947	0.0740735	0.7463703
a38	2.2940995e-16	1.7367596e-14	1.9678876e-09	0.00016455504	0.119109586	0.0015557271	0.09274198	0.78642815
</S>	1.992407e-16	9.542777e-15	8.768817e-10	0.00014419587	0.036076624	0.0018667526	0.114428885	0.8474835
