 	voglio	che	Maria	è	di	venire	domani	</S>
a8	2.9659413e-06	0.00020839705	0.002513946	0.011611594	0.007608039	1.2257756e-05	0.9247229	0.053319942
a20	0.000161624	0.00047181142	0.006028443	0.021998836	0.028057078	0.09162992	0.69222087	0.15943141
a8	1.1068764e-07	0.00010740668	0.036900688	0.023303634	0.12078759	0.0004232908	0.6317698	0.18670751
a20	6.7979846e-07	1.0220095e-05	0.0042820727	0.0043253833	0.048806384	0.000117876545	0.8514136	0.09104374
a31	1.765285e-10	3.9200643e-07	0.00045340756	0.0033037732	0.03676179	3.1680112e-05	0.88034487	0.07910412
a28	1.15732156e-07	9.383325e-07	0.0001170386	0.0004538088	0.012751712	0.00010089839	0.9396123	0.046963166
a31	3.0632498e-13	1.2386599e-08	1.1753861e-05	0.0009645559	0.07348319	2.4905477e-05	0.8550509	0.070464686
a18	8.114814e-09	9.37868e-07	0.00010193441	0.0002071092	0.015088122	0.00012350202	0.9663676	0.01811079
a31	7.545716e-15	2.7683507e-09	5.2130786e-06	8.502346e-05	0.21612808	8.96098e-06	0.76642764	0.017345132
a3	7.610837e-11	1.910231e-07	4.2722946e-05	0.00018498227	0.02520213	9.538035e-06	0.9717799	0.0027805697
a31	3.0221963e-14	1.6056559e-09	6.7171586e-06	4.3148333e-07	0.10333001	2.1119199e-07	0.8932977	0.0033649178
a18	4.697975e-12	1.6880726e-08	7.0995593e-06	1.5848565e-05	0.019936258	2.8494517e-07	0.9601286	0.019911958
a31	2.2192314e-14	6.551474e-10	2.47943e-06	1.4704102e-07	0.053811662	2.0357959e-08	0.94016165	0.006024188
a17	3.9495024e-13	9.126273e-10	1.5703514e-06	1.6513851e-06	0.013458523	6.615753e-08	0.7562533	0.23028493
a20	1.8116322e-15	5.925573e-11	3.2861982e-07	5.1601695e-08	0.023089938	5.0594915e-09	0.9550892	0.02182045
a31	1.6418969e-15	5.755329e-12	6.6126136e-09	1.4843056e-09	0.0008971782	4.8365347e-09	0.97608143	0.023021445
a20	1.3193666e-15	1.7511829e-12	4.411575e-09	4.5938444e-09	0.00048294946	4.39919e-09	0.22176823	0.7777488
a31	4.552574e-15	1.0347913e-11	5.9370366e-09	4.3346385e-10	0.00015310761	2.6823124e-09	0.91024554	0.08960134
a20	2.8906985e-16	2.3045067e-13	2.5123428e-10	3.4765257e-10	0.00010198049	1.7825385e-09	0.22248189	0.77741617
a46	4.7204973e-15	7.353847e-12	2.8418998e-09	2.1262073e-10	5.1849085e-05	2.448138e-09	0.83875984	0.1611883
a31	1.332231e-16	1.8984754e-13	7.2822734e-11	1.2580505e-10	6.0979815e-05	6.609089e-09	0.40662986	0.5933092
a46	2.0840408e-16	1.3626687e-12	3.2557462e-10	1.0733615e-09	8.718961e-05	1.4369774e-08	0.28803736	0.71187544
a8	2.133296e-16	3.375753e-12	6.771131e-10	2.1434186e-09	0.00016290286	4.2176843e-08	0.4298557	0.56998134
a39	1.4358249e-16	1.020569e-12	2.3721183e-10	5.2559435e-10	7.0032685e-05	2.1539947e-08	0.3012554	0.69867456
a31	1.7703813e-16	3.8896428e-13	1.5578439e-10	1.32164505e-11	2.0415242e-05	1.1716355e-09	0.48082712	0.5191524
</S>	7.471656e-17	6.451578e-14	1.688882e-11	2.9503684e-11	9.753931e-06	1.5913693e-09	0.16541323	0.834577
