 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a8	9.71956e-06	1.0252878e-05	0.0012952592	0.0113032395	0.56229466	0.014734957	7.741615e-05	0.4001248	0.010149751
a28	5.8087476e-06	1.2351207e-05	8.4869134e-05	0.0018976511	0.48351082	0.08582048	0.03164623	0.18037084	0.2166509
a31	4.0202163e-08	4.3810442e-07	8.4838095e-05	0.031164736	0.9363483	0.0061183423	0.00024469013	0.009862702	0.016175963
a8	1.4172e-07	1.1462838e-06	0.00024157384	0.0045037796	0.92062694	0.0029965094	0.00020492663	0.031422354	0.040002797
a31	2.5252646e-08	1.7721985e-06	0.00021952609	0.0033108904	0.8222829	0.01979186	0.00046373525	0.072583	0.08134637
a28	1.2014585e-08	1.404036e-07	1.0380741e-05	8.6027656e-05	0.006915912	0.019391898	0.0016920193	0.7678344	0.2040692
a10	3.8698844e-12	7.9192747e-10	6.1500177e-06	0.00057210977	0.03618661	0.06399052	0.0041896803	0.687315	0.20773987
a39	9.554964e-12	5.168264e-10	8.125195e-06	0.0009863746	0.10803039	0.05856771	0.0025432592	0.5700535	0.25981057
a31	3.3179924e-12	1.3969118e-10	1.2213696e-05	0.00035627573	0.04220654	0.017056677	0.0023067466	0.51457155	0.42349002
a20	1.0728426e-10	1.4817002e-07	0.0047921254	0.08764287	0.0819068	0.06792397	0.004732855	0.5715878	0.1814134
a31	5.0945116e-11	1.6894889e-09	0.00036110557	0.0019087122	0.15519032	0.10222125	0.0022119153	0.63237566	0.10573103
a18	1.2990266e-11	6.7322437e-09	0.0016780287	0.08771928	0.25742397	0.045243893	0.0015770147	0.44186777	0.16449009
a41	8.6304824e-11	7.124261e-09	0.0017946925	0.00585076	0.34019047	0.091847636	0.0004042198	0.4550918	0.1048204
a7	5.973019e-12	5.616631e-10	0.00022716023	0.010302476	0.31193995	0.010225331	0.00016348502	0.19611715	0.47102442
a38	9.667128e-12	1.8366036e-10	1.6842225e-05	0.00030138073	0.00371754	0.008905366	7.129859e-05	0.50611633	0.48087123
a10	2.0471174e-13	8.536708e-12	4.3851533e-06	0.00080966204	0.023122786	0.00056591537	2.3862718e-05	0.107263796	0.8682096
a31	3.693676e-12	6.761795e-11	4.03593e-06	0.00010458173	0.00068719976	0.005973636	0.00022530554	0.7749297	0.21807541
a46	3.5003722e-13	2.2740481e-11	3.2766697e-05	0.0013807918	0.054108772	0.0006376508	2.0793803e-05	0.14740115	0.7964181
a31	7.5963275e-13	1.86157e-10	2.0784653e-06	0.00055326597	0.023027195	0.02322364	0.0014414489	0.639608	0.31214443
a24	8.133926e-14	1.9566633e-11	3.6398972e-06	0.00060378935	0.017852997	0.0007818296	2.8473822e-05	0.2204476	0.7602817
a28	8.736511e-13	3.6622545e-12	2.456957e-06	2.0287902e-05	0.00054670975	2.6773901e-05	2.7616116e-08	0.020355655	0.9790481
a24	6.6178925e-13	1.3132621e-11	5.6002153e-07	4.4351276e-05	0.0017757759	0.0033844993	1.4887955e-05	0.47260863	0.5221713
a15	9.572679e-14	4.53433e-13	5.0676846e-08	3.2304458e-06	9.4438714e-05	0.00010633372	4.2553344e-07	0.084694415	0.91510105
a24	2.8729918e-14	5.0814284e-13	5.5327746e-08	5.6738045e-06	0.00084833504	0.00064825814	1.4321014e-05	0.24517396	0.7533094
a21	8.7249794e-14	3.5610086e-13	4.8444114e-08	2.6116725e-06	2.8497398e-05	2.5580348e-05	2.8505522e-07	0.055369392	0.9445736
a31	4.8130624e-13	5.515691e-12	2.5984693e-07	1.6703558e-05	0.00018052905	0.00030336092	1.7782311e-06	0.20587096	0.79362637
a20	5.989951e-14	3.5003875e-12	6.4788225e-07	0.00013416844	0.008162016	0.000796942	1.4213057e-05	0.17805764	0.8128343
a31	2.6016472e-12	2.977723e-11	4.4625787e-07	1.8014172e-05	0.00050268625	0.016675266	0.00028055988	0.5642569	0.41826615
a8	9.188258e-15	3.6734933e-13	5.8499094e-08	1.0288877e-05	0.0014860643	0.00037672385	1.4655022e-05	0.19447292	0.8036393
a31	1.2312738e-13	1.8175662e-11	1.17255716e-07	1.2982442e-05	0.0023741082	0.014214302	0.0017824016	0.5272748	0.45434123
a20	1.238197e-14	3.3972334e-12	4.1348176e-08	6.9353755e-06	0.0009325344	0.0017851831	0.00021226854	0.23201023	0.7650528
a31	1.3222557e-12	1.25672936e-11	1.817146e-07	6.8966874e-06	0.0003118656	0.008124339	0.00013129988	0.40120387	0.5902216
a20	1.1984637e-15	1.6366583e-13	1.021501e-08	1.6111718e-06	0.0003160565	0.00023459991	1.6445318e-05	0.10081951	0.8986117
a31	7.214706e-13	7.431473e-12	9.8677006e-08	3.5309452e-06	0.00025685577	0.0061146235	0.00011364074	0.41117212	0.5823391
a8	1.2238767e-15	2.0984072e-13	9.252729e-09	1.4668868e-06	0.0002419339	0.00022044386	1.4854136e-05	0.078884915	0.9206363
a31	2.8308722e-13	3.5476733e-11	1.1293106e-07	7.379866e-06	0.0015361386	0.014897857	0.0015260744	0.40157697	0.5804555
a49	8.884634e-15	2.4475858e-12	1.9113735e-08	2.4243805e-06	0.00029287513	0.00076117925	6.586666e-05	0.08691345	0.91196424
a18	8.314285e-14	1.049344e-12	1.1794229e-07	6.633293e-06	0.00010139419	0.000112181886	1.5176839e-07	0.11532006	0.88445944
a35	3.8744354e-15	3.2897624e-13	1.7280742e-08	1.0113516e-06	0.0002855775	0.0012431034	0.0001188675	0.35580662	0.64254487
a17	7.1178914e-15	3.4420234e-13	1.3583564e-08	5.565213e-07	0.0001551076	0.0011422638	6.183856e-05	0.40587533	0.59276485
a8	2.1847585e-14	8.721895e-13	2.0352639e-08	7.6439244e-07	9.241426e-05	0.0015354886	7.304284e-05	0.44719532	0.55110294
a20	5.7375234e-15	5.4932605e-13	1.4638809e-08	7.4806593e-07	0.00023729286	0.0016316281	0.00021169618	0.3139984	0.6839202
a31	2.2792434e-13	2.1141535e-12	2.0966812e-08	1.1980302e-06	3.901237e-05	0.0002688116	1.1253556e-05	0.2632075	0.7364722
a20	1.5037508e-15	6.2614864e-14	4.8895856e-09	3.3752835e-07	0.00013868799	0.00025639986	1.9176532e-05	0.17594674	0.8236386
a37	3.5434508e-13	2.6136554e-12	1.7635433e-08	9.1391047e-07	3.560606e-05	0.0002867716	1.2385479e-05	0.28463548	0.7150288
a24	1.581097e-13	2.3597728e-12	1.4742262e-08	1.9882827e-06	5.056068e-05	5.0976527e-05	1.6695935e-06	0.28686264	0.7130322
a13	8.951535e-14	4.3098486e-13	1.0048912e-08	1.1054364e-06	2.3739003e-05	9.454203e-06	6.4668924e-08	0.049672488	0.9502931
a31	1.1062052e-14	3.1677506e-13	3.0338036e-08	1.8059402e-06	9.674581e-05	0.00043329175	7.2223415e-06	0.31464353	0.6848174
a0	1.8598643e-15	6.3723515e-14	5.5058695e-09	4.1261336e-07	0.00015136416	0.00023649412	1.3723663e-05	0.20098828	0.79860973
a31	4.5324923e-13	5.742006e-12	7.162526e-08	3.6753745e-06	0.000109619265	0.0012775236	2.0571526e-05	0.337732	0.66085654
