 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
e	0.9875804	0.009681002	0.00221759113	0.00046342727	1.5039137e-05	1.8484238e-05	5.73516445e-06	4.2951027e-06	5.052274e-06	3.8463304e-06	1.7988825e-06	3.3059186e-06
M	0.87173932	0.126474205333	0.00156202773	0.000183614319333	1.0014806e-05	9.26605523333e-06	4.14852111667e-06	4.3971277e-06	4.4257177e-06	2.34546105667e-06	2.3818383e-06	3.81792326667e-06
à	0.801947073333	0.181521588444	0.0144480681767	0.00202550728911	2.56312866667e-05	1.50356063111e-05	2.74194040556e-06	4.57587603333e-06	2.27997284333e-06	1.25104467556e-06	2.08476259333e-06	4.13525175556e-06
r	0.661526794444	0.209717769481	0.123247255392	0.00507599076304	0.000295513985556	3.6088640437e-05	1.75180026352e-05	6.74126461444e-05	7.42937619111e-06	1.94133095852e-06	2.86018165778e-06	3.41429151852e-06
i	0.328401433481	0.243292009827	0.392917735131	0.033961942921	0.000689732595185	0.000341600041812	6.56200142117e-05	0.000142072598715	3.0785354397e-05	1.90221459195e-05	7.27227265259e-06	0.00013078382144
k	0.12280228916	0.409530066609	0.42444966171	0.0416892596403	0.000617741031728	0.000434927401271	7.49894897372e-05	0.000138493079572	3.6415850799e-05	2.57804448065e-05	1.44866648842e-05	0.00018588511048
a	0.0448335294533	0.48486007887	0.415169397237	0.0535367285468	0.000761522677243	0.00049000272109	6.09541949124e-05	0.000116477955191	2.38583515997e-05	1.75638497688e-05	1.33759141947e-05	0.000116487371827
j	0.0163132249844	0.414637162957	0.503932995746	0.0628823941823	0.00113303442575	0.000612906263697	8.63576366375e-05	0.00017497123373	3.19346125332e-05	2.13362179229e-05	9.56411113157e-06	0.000164079915609
u	0.00628065897147	0.374364170986	0.529969551915	0.0859230160608	0.00192274850858	0.000985764011232	0.000107649697212	0.00020938876791	3.40011071777e-05	2.42561059743e-05	8.11399267719e-06	0.000170622770536
r	0.00254259063382	0.232480326995	0.633249217305	0.125462898687	0.00380425960286	0.00167999440374	0.000211957279071	0.00027426928597	5.70411137259e-05	4.33357573248e-05	9.44997735906e-06	0.000184633095512
è	0.00124741425127	0.150505642332	0.636038725768	0.199368766229	0.00824938876762	0.00326228786791	0.000412112913024	0.000519051915323	9.7692436242e-05	7.54698157749e-05	1.0675714453e-05	0.000212770098504
i	0.00165813515709	0.0775967851107	0.536746375256	0.330823418743	0.0219885455892	0.0164742180893	0.00521637491767	0.00505962595177	0.00283090546541	0.000907098561925	3.31682108177e-05	0.000665326932835
m	0.00196995471903	0.0470665960369	0.579291091752	0.303878839581	0.0280665098631	0.0194210574298	0.00688895392922	0.00754077805059	0.00377082928514	0.00117881458397	5.13893129392e-05	0.000875209810945
i	0.000880844936343	0.025023396779	0.492178747251	0.418552966527	0.036952002621	0.0162319202099	0.00323735726641	0.0045353631502	0.00139878664838	0.000485399934657	3.11641655464e-05	0.000492063023648
a	0.000815578808781	0.0103709391263	0.206859875084	0.602232265509	0.078000314207	0.0564785457366	0.0189478007555	0.0122912574501	0.0105263789728	0.00275239418822	0.000101630358749	0.000623016927883
m	0.00104133346959	0.0046232738421	0.135560361028	0.610665218503	0.116031754736	0.0660702305789	0.0259352584518	0.0213491904834	0.0139647558243	0.00362154327607	0.000180922632916	0.000956174442628
à	0.000645886899863	0.00251429311403	0.102872752576	0.630701126168	0.160841358245	0.0607354888596	0.0148101416839	0.0188735011611	0.0054439348081	0.00161011100536	0.000124634819639	0.000826764800876
k	0.000415750209954	0.00140985968801	0.0674538917587	0.573551125389	0.209437749415	0.0616358239532	0.028315901228	0.0506573247204	0.00561721196937	0.000835670538453	0.00025146114188	0.000418173741625
i	0.000381119096651	0.00066223896267	0.0537764727862	0.431831501796	0.246834279805	0.144528978984	0.0424153204093	0.0696898935735	0.00717796085646	0.00157542268282	0.00032290216396	0.000803813301875
n	0.00400105469222	0.000415963254223	0.0401635977954	0.314124247265	0.307304966602	0.177469441661	0.0404561354698	0.104862666525	0.00615786198549	0.00274996186094	0.00038436500132	0.00190965380062
