 	non	mi	aspetti	che	non	vengo	</S>
m	0.0456761305	0.4603139539	0.44918653995	0.0010134192	0.0001246327855	0.043617107022	6.8209262e-05
ì	0.0261393605	0.471219380567	0.455494358983	0.0031094821	0.000253835361833	0.043639882684	0.000143695765333
m	0.0251478825	0.474497292422	0.439420765328	0.0124759670333	0.000417366163944	0.0478994745713	0.000141317082211
e	0.0191015205667	0.432691816374	0.460955648443	0.0336438113444	0.00349302277798	0.0496046630438	0.000509588827837
m	0.0172092159222	0.420169276591	0.439323042814	0.0383364124481	0.00452558135933	0.0796262658679	0.000810263689279
ì	0.0156503118507	0.169813726664	0.549726434271	0.164917916149	0.00767419021978	0.089774123056	0.00244329030976
n	0.199135305494	0.0859612411213	0.40394867809	0.221225808716	0.0101234120733	0.0767462921187	0.00285917849992
i	0.260438841898	0.0323578030404	0.20658133183	0.329772366239	0.0916238953578	0.0759662370396	0.00325943859664
k	0.134952567366	0.0141738557801	0.0866490640767	0.379123538746	0.124521395453	0.249731375347	0.0108481483322
a	0.0929993744753	0.00682201509337	0.0458329401922	0.362978486249	0.160598275484	0.315068385116	0.0157004957774
e	0.0320328958451	0.00359644397112	0.0170727567307	0.328459404416	0.474368371828	0.133118495039	0.0113516155925
n	0.0172974649484	0.00173407946371	0.00632321041023	0.115316681172	0.469272378809	0.37016312168	0.0198930348642
è	0.0120649019161	0.00116835503457	0.00287384372008	0.084399114424	0.41205211447	0.463429547227	0.0240120806214
r	0.00863927557203	0.00158952912486	0.00153346304003	0.0830473604747	0.405279868157	0.488110005742	0.0118004670405
k	0.0127952171907	0.00170685035495	0.00568976456334	0.0461533381582	0.152454425719	0.776051525247	0.0051488709135
o	0.0107658802302	0.00130825046498	0.00709748673778	0.0278856817194	0.0826354182397	0.781497778416	0.0888094937045
m	0.0125381569101	0.00241353888833	0.00272725603926	0.0162703315731	0.0601566150799	0.780275006139	0.125619072235
e	0.0129753808367	0.00251102789611	0.00129533287975	0.0098002128577	0.0318436556933	0.84087733538	0.100697038412
</S>	0.00723590471835	0.00176329819805	0.00111455087487	0.00685837342885	0.0279288453467	0.83024571769	0.124853304206
