 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	0.771663585	0.183263229	0.04284079475	0.001332052988	0.0004035637498	4.66112753e-05	3.23290306e-05	2.205435405e-05	2.088301655e-05	9.59722606e-05	1.770918288e-05	9.071421096e-05	0.00012158065377	2.26335947e-05	1.126838412e-05	1.508630425e-05
t	0.607096818333	0.295875096333	0.09345283325	0.00237288146267	0.000685925483267	4.96836341e-05	3.62854218667e-05	2.410724015e-05	2.19091668833e-05	9.64317570667e-05	2.252194596e-05	9.13815326533e-05	0.000121907239423	2.34666167333e-05	1.16868975733e-05	1.70960054167e-05
t	0.530342222778	0.300480835444	0.15417381775	0.0118491553542	0.00292638526109	3.81166137e-05	2.30147639556e-05	1.41825515167e-05	1.04889818278e-05	3.30361691889e-05	1.355310482e-05	3.15684568511e-05	4.12588213743e-05	9.35667174443e-06	4.66016642443e-06	8.34122310557e-06
ù	0.347017337926	0.470974601815	0.164083612583	0.0143237884514	0.00347476378703	3.83605215667e-05	1.73282229852e-05	1.00730713722e-05	6.11545377593e-06	1.18268301963e-05	6.01534767333e-06	1.1356616517e-05	1.44861285914e-05	4.07293438148e-06	2.02352875481e-06	4.24463886852e-06
s	0.129835144309	0.488241450605	0.361314164194	0.0163752554838	0.00407295686234	4.33554075222e-05	3.46648823284e-05	9.79376799073e-06	6.70812959198e-06	1.27332018988e-05	2.06440734578e-05	1.2235493439e-05	1.18010015971e-05	5.05797326049e-06	1.5091017316e-06	2.58349896951e-06
t	0.10303866277	0.286233916868	0.573704791398	0.0307718998279	0.00605864262078	5.13318091741e-05	4.63510454428e-05	1.07796559969e-05	8.30961599733e-06	1.31384117663e-05	2.99940454859e-05	1.27610401463e-05	1.06012897457e-05	6.10785042016e-06	1.5108730772e-06	1.25024626984e-06
o	0.0823999523067	0.351691688956	0.528827033799	0.0311617946093	0.00541120440693	0.000252737929725	9.82591331476e-05	4.0789745999e-05	1.53368604658e-05	1.12021607221e-05	2.0052037162e-05	1.05359350488e-05	1.08332561286e-05	9.75125580672e-06	4.16368695907e-06	3.46827318899e-05
s	0.0283171679856	0.333993519652	0.615501251266	0.0180701248698	0.00353444858231	0.000307666705442	0.000108117670583	4.8659860433e-05	1.58219154319e-05	1.00723732207e-05	1.24871731873e-05	9.18475342293e-06	1.07464672795e-05	9.92833403557e-06	4.71400435302e-06	4.611270583e-05
p	0.0423230664952	0.159454057217	0.727455227089	0.0618955969566	0.00859031844077	0.000151472794014	5.43227043943e-05	2.0818122911e-05	9.1431630873e-06	5.85050785357e-06	6.20791766243e-06	4.71911321431e-06	5.58021966317e-06	4.51340177852e-06	2.35295368434e-06	1.67474105767e-05
ì	0.0471647575317	0.0884335950723	0.663984532363	0.161453285652	0.0303982741469	0.00557025019467	0.00149886575613	0.00067566049197	0.000148941030362	4.35379334179e-05	5.08116626875e-05	3.15669160714e-05	4.39468778877e-05	6.86009599262e-05	2.95662250948e-05	0.000403781693626
