 	la	macchina	vuole	riparata	dal	meccanico	</S>
i	0.59191504	0.406222535	0.001262834665	0.000429798385	0.000112572643	1.67594195e-05	4.04892325e-05
m	0.61913545	0.377672651	0.00271949558833	0.000332305483333	7.99420533333e-05	1.55015532333e-05	4.46984101667e-05
à	0.53912214	0.450558389667	0.00993532876278	0.000286154816111	6.25418647778e-05	7.18147824443e-06	2.83417020556e-05
k	0.37592149	0.586053419889	0.0375915509209	0.00036070241537	5.63898219259e-05	3.42855662481e-06	1.30268812519e-05
i	0.300591268633	0.624650949963	0.0724573756403	0.00157033559179	0.000386524434309	2.65916719849e-05	0.000316896342984
n	0.189550361511	0.595934486654	0.208936877213	0.0038139633306	0.000926073811436	0.000113472948662	0.000724732447661
a	0.152245702794	0.332872745551	0.502035202404	0.00908106977687	0.00265054700381	0.000198351709554	0.00091635984922
t	0.060093791888	0.17641782185	0.744482654135	0.0117819889256	0.00411574016794	0.000394231539851	0.00271371231641
è	0.029268283278	0.0865977806167	0.861974671378	0.0128201346419	0.00545069955598	0.000582431363284	0.00330598497214
l	0.0112859696413	0.0515710968722	0.919152590459	0.0114563978806	0.00465635753199	0.000401626976261	0.00147600326971
i	0.00532009533377	0.0344561761907	0.871283163486	0.0518399856269	0.0284921048573	0.00245793921392	0.00615055793557
s	0.00587428433126	0.0334029849636	0.842055121162	0.0674240445423	0.0391414062858	0.00335243090464	0.00874976257852
t	0.00798483177709	0.0352922126545	0.903226007054	0.0308277471808	0.0172957374953	0.00137053203021	0.00400297662617
i	0.00470223279236	0.0156201496715	0.674427985685	0.0956318720603	0.172518543232	0.0178881149054	0.0192111327087
a	0.00642305013079	0.00602238447717	0.291696636228	0.253414090687	0.360988804411	0.0406656776351	0.0407894285696
m	0.0158694310436	0.0640400892924	0.269060636409	0.232631910896	0.342552008137	0.0354223512117	0.0404236278565
m	0.0193769406812	0.0843055655308	0.303616592136	0.091479738632	0.454954696046	0.0208593024039	0.0254071867855
è	0.0117036991371	0.0296086133103	0.159175556845	0.047361375544	0.602652365349	0.0969336161346	0.0525648357618
n	0.0122309749557	0.0496604268034	0.334387031748	0.0260448334147	0.39818171295	0.118456338912	0.0610387355206
i	0.0127994988186	0.0567470493345	0.396089257583	0.0179621603716	0.264303728817	0.172085879837	0.0800124421069
à	0.0100479294395	0.0198321630115	0.138443319294	0.0197155614572	0.359858709606	0.291686273279	0.160416037369
t	0.0948478704798	0.119155043837	0.166707609531	0.0123434887857	0.274404376535	0.201748925093	0.130792676123
t	0.350023823493	0.171744109612	0.206513928177	0.00574092279523	0.107975370178	0.0762574963643	0.0817443357077
o	0.349090198678	0.077296865424	0.102829134392	0.00425145416508	0.0448290253927	0.230723466121	0.190979831903
m	0.147759930406	0.0386132856947	0.047991223464	0.00412124082169	0.0516655324642	0.358282445374	0.351566310634
e	0.0807665191353	0.0257686924316	0.0305356998213	0.00516835270723	0.0536776981547	0.414760305125	0.389322693545
k	0.0528931320451	0.0186954813439	0.0175629226071	0.00487021943574	0.0240183303849	0.416078948375	0.465880937848
k	0.0469335546817	0.016470722548	0.014686110869	0.00504743667858	0.0145569271283	0.270558729458	0.631746495949
à	0.0209271249606	0.00610525268267	0.0122120317897	0.00517553355953	0.00899359560943	0.258089876486	0.688496565316
n	0.0371009677202	0.0139061299609	0.0811637080966	0.00381188641984	0.00409311693648	0.250322425495	0.609601771772
i	0.0415803418401	0.016511818687	0.106842439366	0.00384020643995	0.00254736764549	0.194343025165	0.634334797257
k	0.0862410265467	0.025535257929	0.0719985764553	0.00337707001332	0.00212360738183	0.135888691722	0.674835755752
o	0.101515326182	0.0284942193897	0.0587838593184	0.00284997697111	0.00176475752728	0.103042093907	0.703549761917
</S>	0.052396689091	0.0146690413148	0.0361646704092	0.00233584123555	0.00131425936364	0.103604191953	0.789515295959
